#Nodes with GAIN events with expectation above 0.5
Leiolep: 1.6925
N2: 1.10169
Furcep: 1.86125
N57: 1.87423
N63: 1.06145
N64: 1.95344
N75: 1.03837
C3125: 1.29207
N93: 1.3954
C2208: 0.996103
Riebrev: 1.90974
Total number of gain events: 24.2866
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
Leiolep: 0.8375
Rhaspe: 1.70144
Rhamar: 1.64268
Rhatem: 0.778592
N34: 1.0847
N38: 1.00509
N43: 0.955768
N46: 0.768447
FGA465: 0.955823
N59: 0.72162
N61: 0.706903
FGA489: 1.00088
N70: 0.619931
N74: 0.977633
Calboe: 2.45575
N79: 1.61645
N80: 1.35094
N81: 1.46454
N86: 0.973114
N89: 1.55366
C404: 1.01645
N97: 1.0041
N107: 0.963882
N129: 1.11754
Total number of loss events: 36.004
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 2.42753e-20
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
Leiolep: 1.0475
N3: 0.553768
N34: 0.999731
N65: 0.672152
N113: 0.958774
N117: 0.968599
N119: 0.621724
Riebrev: 2.0694
N129: 0.948421
Total number of demi-dulications events: 11.6269
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
N33	0.0125922	0.0278071	4.76152e-35	9.42533e-07	0
N34	0.144141	1.0847	4.35978e-47	0.999731	0
FGA379	1.97297e-07	1.78815e-06	0	1.30597e-07	0
F647	1.97297e-07	1.78815e-06	0	1.30597e-07	0
N35	0.0354839	0.0212203	6.58953e-33	1.34622e-06	0
N36	0.0300977	0.029769	1.84427e-33	2.34107e-06	0
N37	0.00169941	0.0361266	2.94172e-36	4.82274e-07	0
N38	0.0428221	1.00509	1.19233e-41	8.93135e-06	0
F3016	3.64139e-08	1.17363e-06	0	1.92801e-12	0
F3015	3.64139e-08	1.17363e-06	0	1.92801e-12	0
N39	0.00309189	0.00661376	6.08367e-37	6.85216e-08	0
N40	0.0141976	0.00278886	6.14823e-37	1.5095e-07	0
N41	0.0032726	0.027116	6.03831e-41	5.63887e-08	0
N42	0.00112326	0.0141893	9.00937e-47	5.02403e-10	0
N43	0.0225658	0.955768	8.69441e-47	2.53868e-10	0
F1476	4.65472e-08	2.44648e-06	0	1.10955e-12	0
FGA81	4.65472e-08	2.44648e-06	0	1.10955e-12	0
N44	0.00746776	0.00658138	1.97763e-37	7.10809e-09	0
Furcep	1.86125	0.170151	0	0.0749611	0
N45	0.00119596	0.038186	3.5949e-36	2.32077e-08	0
Furpol	0.13847	0.0354553	0	1.9205e-06	0
N46	0.000940546	0.768447	2.20425e-36	1.0179e-08	0
N47	0.00267432	0.115712	1.65375e-38	1.19348e-09	0
N48	0.00630156	0.0227321	3.46431e-55	1.14917e-09	0
F2241	4.84906e-07	2.61854e-06	0	1.13002e-12	0
F12266	4.84906e-07	2.61854e-06	0	1.13002e-12	0
Furang	0.00656818	0.0230009	0	1.14413e-09	0
Fga490	0.0187088	0.148179	0	1.27041e-09	0
N49	0.00603333	0.0204869	8.46072e-46	7.17205e-10	0
N50	0.0141884	0.00469969	4.091e-44	2.83699e-09	0
N51	0.0592652	0.00111183	9.25201e-45	1.19522e-07	0
N52	0.00274635	0.00208373	1.60418e-44	2.49347e-08	0
N53	0.00375872	0.00372269	1.27985e-38	4.49957e-09	0
FGA456	0.006049	0.0062107	0	2.02721e-09	0
N54	0.00554425	0.00570577	1.97837e-56	2.05664e-09	0
FGA516	3.15732e-07	4.88762e-07	0	2.74427e-12	0
FGA513	3.15732e-07	4.88762e-07	0	2.74427e-12	0
N55	0.0152551	0.0153808	4.80437e-57	5.73245e-09	0
F12278	4.2763e-08	6.49752e-08	0	0	0
F12279	4.2763e-08	6.49752e-08	0	0	0
N56	0.12857	0.00350551	3.05074e-42	5.91931e-07	0
Furant	0.00731617	0.131862	0	4.39507e-06	0
N57	1.87423	0.00114377	1.97217e-53	0.000473687	0
FGA331	1.22986e-05	7.54418e-08	0	0	0
FGA332	1.22986e-05	7.54418e-08	0	0	0
FGA465	0.0145141	0.955823	0	4.18932e-09	0
N58	0.00401038	0.225876	5.11891e-43	9.00746e-10	0
N59	0.0116821	0.72162	5.9411e-48	1.72301e-09	0
FGA99	1.75097e-07	1.62644e-05	0	1.24088e-12	0
F12269	1.75097e-07	1.62644e-05	0	1.24088e-12	0
N60	0.0136991	0.0214574	6.48854e-40	5.87026e-09	0
N61	0.00470944	0.706903	2.77017e-48	1.53316e-08	0
FGA15	1.81262e-08	2.94661e-06	0	5.95624e-14	0
FGA440	1.81262e-08	2.94661e-06	0	5.95624e-14	0
N62	0.304837	0.00704698	2.48695e-55	3.18546e-06	0
FGA581	1.12131e-06	4.8173e-08	0	0	0
FGA582	1.12131e-06	4.8173e-08	0	0	0
N63	1.06145	0.0437098	1.44293e-45	0.00281797	0
FGA104	2.49835e-06	1.3437e-07	0	3.09312e-09	0
FGA105	2.49835e-06	1.3437e-07	0	3.09312e-09	0
FGA489	0.0421411	1.00088	0	8.90556e-06	0
N64	1.95344	0.118263	4.31154e-42	0.0336139	0
FGA174	0.000110827	1.19503e-05	0	4.40137e-07	0
FGA175	0.000110827	1.19503e-05	0	4.40137e-07	0
FurbGB	0.176842	0.173609	0	0.000109639	0
N65	0.00223722	0.00319805	2.97466e-38	0.672152	0
N66	0.00728291	0.0270588	8.23621e-38	0.250075	0
N67	0.0323131	0.368065	9.1014e-38	0.0761361	0
N68	0.439557	0.0782942	5.32126e-52	0.00157627	0
CGA312	0.000123819	0.000107167	0	4.31431e-08	0
CGA963	0.000123819	0.000107167	0	4.31431e-08	0
N69	0.00139549	0.231119	2.0045e-41	0.00133125	0
N70	0.000138975	0.619931	7.39873e-48	8.21636e-05	0
N71	0.00863894	0.00370676	1.58548e-49	3.96379e-06	0
N72	0.202967	0.0289971	4.2059e-47	3.24515e-06	0
CGA642	0.0550276	0.0225027	0	2.89891e-08	0
N73	0.0095656	0.00566174	4.16666e-47	1.33585e-08	0
N74	0.00624443	0.977633	1.02921e-56	1.58066e-08	0
CGA763	6.27766e-09	2.07123e-06	0	0	0
CGA764	6.27766e-09	2.07123e-06	0	0	0
N75	1.03837	0.00977136	3.38465e-57	1.79968e-08	0
C601	1.769e-06	1.10885e-08	0	3.6091e-12	0
C602	1.769e-06	1.10885e-08	0	3.6091e-12	0
N76	0.00199589	0.0185944	4.4426e-43	3.22949e-07	0
CGA236	0.280419	0.0573145	0	3.56424e-06	0
N77	0.00147115	0.186604	4.41362e-38	9.65906e-08	0
N78	0.046573	0.121366	1.16678e-34	4.8061e-08	0
Calboe	0.00290003	2.45575	0	3.80912e-08	0
C3125	1.29207	0.0573258	0	0.0259636	0
N79	0.0249436	1.61645	1.76881e-53	1.00586e-06	0
CGA429	0	0	0	0	0
CGA430	0	0	0	0	0
N80	4.96725e-05	1.35094	1.30791e-45	6.34132e-07	0
N81	0.0312543	1.46454	2.55491e-55	4.00063e-07	0
C985	0	0	0	0	0
C984	0	0	0	0	0
N82	0.000647002	0.160219	1.677e-36	2.38483e-07	0
N83	0.0471215	0.320626	1.65226e-43	1.7171e-07	0
CGA310	0.000225834	0.000413721	0	2.99962e-10	0
CGA314	0.000225834	0.000413721	0	2.99962e-10	0
N84	0.00949052	0.318471	2.11981e-35	1.54411e-07	0
N85	0.0783282	0.0430432	5.04432e-49	1.3066e-08	0
CGA382	0.000124875	0.000121211	0	1.42673e-10	0
CGA365	0.000124875	0.000121211	0	1.42673e-10	0
N86	0.00840632	0.973114	7.41282e-50	9.19866e-09	0
CGA494	2.41799e-08	3.52934e-06	0	0	0
CGA495	2.41799e-08	3.52934e-06	0	0	0
N87	0.229316	0.0248783	4.48918e-45	0.000149891	0
N88	0.00274154	0.0528173	6.94822e-43	1.57891e-06	0
C12265	0.458194	0.0212389	0	2.65026e-06	0
N89	0.00112021	1.55366	2.21308e-44	1.96035e-06	0
C404	0.00596534	1.01645	0	1.07138e-08	0
N90	0.00323705	0.0106038	3.36615e-54	1.00182e-08	0
N91	0.00467959	0.00779551	2.84965e-61	6.06801e-10	0
Cl11778	1.19694e-07	2.8404e-07	0	7.29758e-15	0
Cl11779	1.19694e-07	2.8404e-07	0	7.29758e-15	0
N92	0.00326802	0.00631818	8.80693e-52	6.04831e-10	0
CGA594	0.000774521	0.000840442	0	1.84106e-12	0
CGA48	0.000774521	0.000840442	0	1.84106e-12	0
N93	1.3954	0.008621	5.27361e-56	2.00977e-05	0
C3134	5.33472e-06	7.68478e-08	0	8.18857e-10	0
C3126	5.33472e-06	7.68478e-08	0	8.18857e-10	0
N94	0.122563	0.0743567	4.64302e-40	0.0772821	0
CGA311	0.0517923	0.0762415	0	0.000434053	0
N95	0.00607459	0.00152121	2.12723e-40	0.000348102	0
N96	0.00375998	0.0401479	2.14419e-44	8.43174e-05	0
N97	0.0114852	1.0041	2.46029e-60	1.62426e-06	0
CGA45	2.26738e-08	2.80091e-06	0	4.64314e-13	0
CGA46	2.26738e-08	2.80091e-06	0	4.64314e-13	0
N98	0.00729302	0.00157433	1.80545e-48	1.39997e-06	0
N99	0.00655601	0.00485558	1.45132e-45	2.19835e-07	0
N100	0.0034972	0.00352599	4.70003e-59	4.44819e-09	0
C3043	0.000217295	0.000222947	0	6.06419e-12	0
CGA87	0.000217295	0.000222947	0	6.06419e-12	0
N101	0.00349034	0.00351727	2.07637e-58	4.44557e-09	0
CGA368	0.000325835	0.000333334	0	8.69001e-12	0
CGA557	0.000325835	0.000333334	0	8.69001e-12	0
CGA364	0.021328	0.019662	0	2.24288e-07	0
C2208	0.996103	0.0251061	0	8.5946e-05	0
N102	0.143571	0.140958	1.13489e-35	0.323889	0
N103	0.0103662	0.0165369	4.5382e-39	0.00383779	0
N104	0.0174156	0.0104391	7.54317e-57	6.70634e-05	0
CGA453	0.000105144	0.000104625	0	7.65575e-09	0
CGA383	0.000105144	0.000104625	0	7.65575e-09	0
N105	0.00190082	0.0312134	2.97625e-46	6.51396e-05	0
N106	0.0400451	0.00375573	7.71645e-60	1.93052e-06	0
CGA501	2.7809e-07	4.07076e-08	0	6.30076e-12	0
C11776	2.7809e-07	4.07076e-08	0	6.30076e-12	0
N107	0.000179688	0.963882	2.56057e-59	1.93038e-06	0
C3121	1.11107e-08	8.07456e-06	0	1.67802e-12	0
C3123	1.11107e-08	8.07456e-06	0	1.67802e-12	0
N108	0.0300332	0.0291796	2.33159e-40	0.00389841	0
Calparcri	0.000527204	0.000574865	0	6.48446e-06	0
C3118	0.000527204	0.000574865	0	6.48446e-06	0
N109	0.00447549	0.000711492	1.89967e-41	1.46552e-07	0
N110	0.0205139	0.0175572	6.82698e-40	0.000131528	0
N111	0.0255385	0.0259884	1.00612e-33	8.61347e-06	0
N112	0.0104482	0.010854	4.08598e-34	5.51929e-07	0
N113	0.0123076	0.0124031	2.84962e-37	0.958774	0
Triowe	0.0613828	0.0628466	0	0.0410818	0
N114	0.0043195	0.00413039	4.06797e-38	0.0285381	0
Trijoh	0.043767	0.0454204	0	0.0125433	0
Trimel	0.043767	0.0454204	0	0.0125433	0
N115	0.0439095	0.0443807	2.71703e-34	2.36833e-06	0
N116	0.00441359	0.00484711	9.91132e-34	2.22426e-07	0
Trihoe	0.015345	0.0160827	0	4.18279e-08	0
Tribit	0.015345	0.0160827	0	4.18279e-08	0
Trijac	0.027311	0.0284823	0	2.71658e-07	0
N117	0.0392076	0.0390138	6.21957e-35	0.968599	0
Tricri	0.0583052	0.0605172	0	0.0312611	0
N118	0.00834573	0.00873283	8.61758e-36	0.0264455	0
Triwie	0.0319436	0.0337662	0	0.00481552	0
Triqua	0.0319436	0.0337662	0	0.00481552	0
N119	0.0191408	0.0154909	6.33551e-33	0.621724	0
N120	0.0844115	0.0842938	1.13532e-31	0.352248	0
Kinboe	0.0615182	0.0680549	0	0.0258867	0
Kinfis	0.0615182	0.0680549	0	0.0258867	0
Kinxen	0.227575	0.23353	0	0.378147	0
N121	0.0104383	0.0019335	3.14709e-39	7.06731e-07	0
N122	0.0604016	0.0562462	6.05115e-34	2.60524e-05	0
N123	0.0741009	0.0838346	5.48734e-30	1.50554e-05	0
N124	0.0118808	0.0140044	1.74245e-35	8.49935e-07	0
N125	0.0029425	0.00291316	6.51275e-36	1.51986e-08	0
Chaafr	0.016964	0.0174131	0	7.34173e-09	0
Chacha	0.016964	0.0174131	0	7.34173e-09	0
N126	0.00448629	0.0044955	7.89932e-37	1.62758e-08	0
Chacaly	0.0135097	0.0139203	0	8.96128e-09	0
Chazey	0.0135097	0.0139203	0	8.96128e-09	0
N127	0.00545613	0.00540713	8.21419e-31	5.49585e-07	0
Chadil	0.0544251	0.0570177	0	3.80201e-07	0
Chasen	0.0544251	0.0570177	0	3.80201e-07	0
Chanam	0.255993	0.269695	0	0.000371821	0
N128	0.0124234	0.00345424	5.42968e-34	0.0491034	0
Riebrev	1.90974	0.409868	0	2.0694	0
N129	0.155444	1.11754	1.48953e-32	0.948421	0
N130	0.00190389	0.0095059	2.77951e-46	0.000552005	0
N131	6.7795e-05	0.00026709	8.17035e-51	2.1903e-06	0
Braset	0.0150638	0.015201	0	1.70021e-07	0
N132	0.000366629	0.000434113	2.08681e-48	1.64561e-07	0
N133	0.00723262	0.00728633	9.47876e-53	5.45214e-09	0
Bramel	0.000241828	0.00025784	0	6.41838e-12	0
Bratha	0.000241828	0.00025784	0	6.41838e-12	0
N134	0.00340643	0.0034237	1.96453e-49	5.41337e-09	0
Bradra	0.0025701	0.00262256	0	4.5179e-11	0
Bratra	0.0025701	0.00262256	0	4.5179e-11	0
N135	0.00805751	0.00829877	3.39628e-52	2.34681e-06	0
Bragut	0.00276659	0.0028618	0	1.36446e-08	0
Braven	0.00276659	0.0028618	0	1.36446e-08	0
N136	0.00758182	0.0142571	1.28821e-40	0.000542061	0
Brapum	0.00923863	0.010494	0	1.23763e-05	0
Bradam	0.00923863	0.010494	0	1.23763e-05	0
#+++++++++++++++++++++++++++++

#Expected number of events from root to leaf
LEAF	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
Leiolep	1.6925	0.8375	0	1.0475	0
B3088	1.45838	0.48277	2.42752e-20	1.00599	0
BGA709	1.43467	0.459077	2.42752e-20	1.00599	0
BGA710	1.43467	0.459077	2.42752e-20	1.00599	0
BGA309	1.43481	0.459216	2.42752e-20	1.00599	0
B11696	1.34205	0.366442	2.42752e-20	1.00599	0
B11697	1.34205	0.366442	2.42752e-20	1.00599	0
B11609	1.33537	0.359763	2.42752e-20	1.00599	0
BGA392	1.33537	0.359763	2.42752e-20	1.00599	0
B985	1.33544	0.359841	2.42752e-20	1.00599	0
B983	1.33544	0.359841	2.42752e-20	1.00599	0
B199	1.30908	0.333473	2.42752e-20	1.00599	0
BGAA3	1.30908	0.333473	2.42752e-20	1.00599	0
B11604	1.30895	0.333349	2.42752e-20	1.00599	0
BGA583	1.30895	0.333349	2.42752e-20	1.00599	0
BGA89	1.31684	0.341241	2.42752e-20	1.00599	0
BGA40	1.31684	0.341241	2.42752e-20	1.00599	0
BGAA2	1.3066	0.331	2.42752e-20	1.00599	0
BGAA1	1.3066	0.331	2.42752e-20	1.00599	0
BGA584	1.3046	0.328992	2.42752e-20	1.00599	0
BGA706	1.3046	0.328992	2.42752e-20	1.00599	0
BGA304	1.32515	0.349545	2.42752e-20	1.00599	0
BGA303	1.32515	0.349545	2.42752e-20	1.00599	0
BGAB1	1.32729	0.351686	2.42752e-20	1.00599	0
BGA7	1.32729	0.351686	2.42752e-20	1.00599	0
PGA445	1.60704	0.627935	2.42752e-20	1.00604	0
PGA363	1.60704	0.627935	2.42752e-20	1.00604	0
Rhaspe	1.31359	2.33863	2.42751e-20	0.00617943	0
Rhamar	1.31518	2.34233	2.42753e-20	0.00687401	0
Rhatem	1.44517	1.47824	2.42751e-20	0.00821056	0
FGA379	1.34799	1.33138	2.42751e-20	1.00585	0
F647	1.34799	1.33138	2.42751e-20	1.00585	0
F3016	1.31396	1.3389	2.42751e-20	0.00613453	0
F3015	1.31396	1.3389	2.42751e-20	0.00613453	0
F1476	1.31539	1.34028	2.42751e-20	0.00612587	0
FGA81	1.31539	1.34028	2.42751e-20	0.00612587	0
Furcep	3.16154	0.561241	2.42751e-20	0.0810869	0
Furpol	1.43995	0.464731	2.42751e-20	0.00612782	0
F2241	1.3114	1.33617	2.42751e-20	0.00612591	0
F12266	1.3114	1.33617	2.42751e-20	0.00612591	0
Furang	1.31167	1.33644	2.42751e-20	0.00612591	0
Fga490	1.32113	1.3459	2.42751e-20	0.00612591	0
FGA456	1.38374	0.408635	2.42751e-20	0.00612603	0
FGA516	1.38323	0.40813	2.42751e-20	0.00612603	0
FGA513	1.38323	0.40813	2.42751e-20	0.00612603	0
F12278	1.38918	0.414082	2.42751e-20	0.00612602	0
F12279	1.38918	0.414082	2.42751e-20	0.00612602	0
Furant	1.50707	0.531985	2.42751e-20	0.00613098	0
FGA331	3.374	0.401267	2.42751e-20	0.00660027	0
FGA332	3.374	0.401267	2.42751e-20	0.00660027	0
FGA465	1.32643	1.35133	2.42751e-20	0.00612588	0
FGA99	1.31342	1.33832	2.42751e-20	0.00612587	0
F12269	1.31342	1.33832	2.42751e-20	0.00612587	0
FGA15	1.32015	1.34505	2.42751e-20	0.00612589	0
FGA440	1.32015	1.34505	2.42751e-20	0.00612589	0
FGA581	1.62028	0.645187	2.42751e-20	0.00612906	0
FGA582	1.62028	0.645187	2.42751e-20	0.00612906	0
FGA104	2.34988	0.386913	2.42751e-20	0.00894379	0
FGA105	2.34988	0.386913	2.42751e-20	0.00894379	0
FGA489	1.31637	1.3413	2.42751e-20	0.00613457	0
FGA174	3.22298	0.415949	2.42751e-20	0.0397394	0
FGA175	3.22298	0.415949	2.42751e-20	0.0397394	0
FurbGB	1.41618	0.441515	2.42751e-20	0.00623241	0
CGA312	1.67277	0.695601	2.42751e-20	1.00606	0
CGA963	1.67277	0.695601	2.42751e-20	1.00606	0
CGA642	1.50126	1.52346	2.42751e-20	1.0059	0
CGA763	1.46204	2.48425	2.42751e-20	1.0059	0
CGA764	1.46204	2.48425	2.42751e-20	1.0059	0
C601	2.49417	1.51639	2.42751e-20	1.0059	0
C602	2.49417	1.51639	2.42751e-20	1.0059	0
CGA236	1.52568	1.54787	2.42751e-20	1.0059	0
Calboe	1.29621	4.25427	2.42751e-20	1.0059	0
C3125	2.58538	1.85585	2.42751e-20	1.03186	0
CGA429	1.27168	3.29361	2.42751e-20	1.0059	0
CGA430	1.27168	3.29361	2.42751e-20	1.0059	0
C985	1.26593	4.28373	2.42751e-20	1.0059	0
C984	1.26593	4.28373	2.42751e-20	1.0059	0
CGA310	1.28267	3.30044	2.42751e-20	1.0059	0
CGA314	1.28267	3.30044	2.42751e-20	1.0059	0
CGA382	1.32327	3.34104	2.42751e-20	1.0059	0
CGA365	1.32327	3.34104	2.42751e-20	1.0059	0
CGA494	1.25322	4.27099	2.42751e-20	1.0059	0
CGA495	1.25322	4.27099	2.42751e-20	1.0059	0
C12265	1.92474	0.947253	2.42751e-20	1.00597	0
C404	1.47363	3.49612	2.42751e-20	1.00597	0
Cl11778	1.47558	2.49807	2.42751e-20	1.00597	0
Cl11779	1.47558	2.49807	2.42751e-20	1.00597	0
CGA594	1.47495	2.49743	2.42751e-20	1.00597	0
CGA48	1.47495	2.49743	2.42751e-20	1.00597	0
C3134	2.85921	0.881818	2.42751e-20	1.00598	0
C3126	2.85921	0.881818	2.42751e-20	1.00598	0
CGA311	1.37514	0.399733	2.42751e-20	1.00606	0
CGA45	1.34466	1.36926	2.42751e-20	1.00606	0
CGA46	1.34466	1.36926	2.42751e-20	1.00606	0
C3043	1.35074	0.375339	2.42751e-20	1.00606	0
CGA87	1.35074	0.375339	2.42751e-20	1.00606	0
CGA368	1.35084	0.375441	2.42751e-20	1.00606	0
CGA557	1.35084	0.375441	2.42751e-20	1.00606	0
CGA364	1.3618	0.386397	2.42751e-20	1.00606	0
C2208	2.32552	0.350118	2.42751e-20	1.00606	0
CGA453	1.36496	0.390114	2.42751e-20	1.00607	0
CGA383	1.36496	0.390114	2.42751e-20	1.00607	0
CGA501	1.38938	0.414539	2.42751e-20	1.00607	0
C11776	1.38938	0.414539	2.42751e-20	1.00607	0
C3121	1.34952	1.37467	2.42751e-20	1.00607	0
C3123	1.34952	1.37467	2.42751e-20	1.00607	0
Calparcri	1.36763	0.392788	2.42751e-20	1.00607	0
C3118	1.36763	0.392788	2.42751e-20	1.00607	0
Triowe	1.30364	0.32836	2.42751e-20	1.00608	0
Trijoh	1.29034	0.315065	2.42751e-20	1.00607	0
Trimel	1.29034	0.315065	2.42751e-20	1.00607	0
Trihoe	1.29362	0.318421	2.42751e-20	0.00622247	0
Tribit	1.29362	0.318421	2.42751e-20	0.00622247	0
Trijac	1.30117	0.325974	2.42751e-20	0.00622248	0
Tricri	1.31701	0.341788	2.42751e-20	1.00608	0
Triwie	1.299	0.323769	2.42751e-20	1.00608	0
Triqua	1.299	0.323769	2.42751e-20	1.00608	0
Kinboe	1.35903	0.384108	2.42751e-20	1.00607	0
Kinfis	1.35903	0.384108	2.42751e-20	1.00607	0
Kinxen	1.44068	0.465289	2.42751e-20	1.00608	0
Chaafr	1.35018	0.375056	2.42751e-20	0.00612184	0
Chacha	1.35018	0.375056	2.42751e-20	0.00612184	0
Chacaly	1.34827	0.373146	2.42751e-20	0.00612184	0
Chazey	1.34827	0.373146	2.42751e-20	0.00612184	0
Chadil	1.37827	0.40315	2.42751e-20	0.00612189	0
Chasen	1.37827	0.40315	2.42751e-20	0.00612189	0
Chanam	1.50028	0.526586	2.42751e-20	0.00647773	0
Riebrev	3.10605	0.613967	2.42751e-20	2.12459	0
Braset	1.36879	1.34662	2.42751e-20	1.00416	0
Bramel	1.36157	1.33939	2.42751e-20	1.00416	0
Bratha	1.36157	1.33939	2.42751e-20	1.00416	0
