NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	1.78329e-18	1.78483e-16	1.16942e-14	1.27633e-13	3.32972e-12	6.20378e-12	5.8281e-11	4.89475e-10	2.7552e-10	2.72412e-10	2.27157e-09	1.16876e-08	9.48939e-09	3.21975e-09	7.41383e-10	0.685724	0.242492	0.0717839	4.53893e-12	7.06394e-13	8.62385e-14	8.75179e-15	7.73166e-16	6.1397e-17	4.46336e-18	2.9949e-19	1.86278e-20	1.08715e-21	6.95888e-23	
Leiolep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N2	9.26307e-32	4.87499e-27	9.81926e-23	5.15891e-21	1.55969e-16	1.06224e-15	1.00748e-11	3.41446e-08	1.57446e-08	3.49541e-07	0.00151306	0.680877	0.300843	0.0149118	0.000645009	0.000707258	0.000435649	6.63962e-05	6.32328e-07	1.53036e-09	3.36051e-12	1.54998e-14	6.80436e-17	2.34332e-19	3.40952e-22	4.26525e-25	4.02263e-28	1.61762e-31	1.54504e-34	
N3	4.66136e-34	7.68891e-29	4.84753e-24	8.66168e-21	1.39047e-16	7.68978e-15	1.20635e-11	1.27792e-08	7.4796e-08	1.91348e-06	0.00217776	0.326374	0.107118	0.00347791	0.000148495	0.000431295	0.00534787	0.384131	0.135472	0.03253	0.00275858	2.88668e-05	1.10651e-06	1.14823e-08	5.90047e-11	2.67902e-12	4.70995e-13	3.09157e-15	1.88377e-16	
N4	1.5453e-39	3.36023e-33	2.32974e-27	2.24874e-24	6.25196e-19	4.84047e-18	5.63593e-14	5.3266e-10	2.78933e-10	1.50959e-09	1.29122e-05	0.00689137	0.000538339	1.27493e-06	2.524e-08	7.38898e-06	0.00527473	0.829882	0.152036	0.00531026	4.53188e-05	8.81602e-08	1.83956e-10	5.78551e-13	2.49142e-15	1.19876e-17	6.18126e-20	5.97751e-23	1.38745e-25	
N5	3.98586e-40	5.18519e-34	2.05771e-28	5.83974e-25	5.71416e-20	2.88931e-18	1.61495e-14	3.33714e-11	4.38101e-11	1.4152e-09	6.46577e-06	0.00222447	0.000136294	3.52865e-07	1.18769e-08	1.13556e-05	0.00912178	0.828013	0.156307	0.00415343	2.59388e-05	5.1207e-08	1.03966e-10	1.43181e-11	1.18668e-12	2.72974e-14	1.79327e-15	2.40197e-18	1.83125e-20	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N6	2.28863e-37	4.14169e-32	3.30256e-27	7.65285e-24	1.43404e-19	9.30146e-18	2.15668e-14	2.7179e-11	1.67492e-10	6.89983e-09	8.88637e-06	0.00124778	7.36272e-05	3.62872e-07	1.24746e-07	6.10149e-05	0.019081	0.816062	0.159074	0.00435749	3.37094e-05	1.09681e-07	8.55258e-10	4.22494e-10	8.14092e-11	4.67348e-12	6.9791e-13	2.65782e-15	5.3301e-17	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N7	4.68264e-42	1.11748e-35	8.19518e-30	8.30598e-27	2.43809e-21	1.12225e-20	2.06034e-16	3.01597e-12	1.15733e-12	1.36647e-11	1.91083e-07	0.000195815	3.54994e-06	2.45545e-09	2.57126e-10	1.46313e-06	0.00337522	0.932924	0.0630489	0.000450209	7.94671e-07	5.41288e-10	5.54561e-13	1.06265e-14	1.02381e-16	5.07424e-19	3.03573e-21	1.75589e-24	2.59009e-27	
N8	1.34595e-39	6.87383e-34	1.16279e-28	1.2198e-25	8.7e-21	9.3042e-20	7.24072e-16	2.74535e-12	1.63443e-12	2.53672e-11	6.8745e-08	1.55032e-05	2.53201e-07	6.25352e-09	1.82898e-08	2.59981e-05	0.0141855	0.93433	0.0510343	0.000407394	1.08077e-06	2.04071e-09	3.55214e-11	2.01229e-12	4.50928e-14	5.94343e-16	7.73978e-18	9.1739e-21	3.16655e-23	
B11696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B11609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N9	2.8211e-49	5.62332e-42	3.22577e-35	7.16217e-32	1.54501e-25	9.57542e-25	6.17903e-20	2.23206e-15	7.17077e-16	1.55572e-14	1.32344e-09	5.4746e-06	3.73959e-08	5.3592e-12	3.18866e-12	1.11536e-07	0.00113418	0.959213	0.0395602	8.71867e-05	3.76575e-08	5.66763e-12	1.9468e-15	4.69859e-17	3.77116e-19	6.99519e-22	3.58605e-24	1.33165e-27	6.22776e-29	
N10	5.28895e-38	2.41888e-34	6.77914e-31	7.69374e-30	2.33833e-26	1.41085e-25	7.05327e-21	1.32559e-16	1.02271e-16	1.00886e-14	5.27612e-10	1.69965e-06	8.9446e-09	2.13866e-12	9.10823e-12	2.0061e-07	0.00145422	0.96112	0.0373448	7.91608e-05	3.56742e-08	5.92518e-12	3.90761e-15	1.16208e-15	1.02361e-16	7.81066e-19	5.15181e-20	1.35723e-23	3.22349e-26	
N11	9.34398e-44	1.22363e-38	2.92588e-33	8.89302e-30	9.77263e-25	4.29311e-23	5.31753e-19	3.18629e-15	7.86085e-15	3.03593e-13	1.21327e-09	4.24283e-07	4.86855e-09	7.47234e-10	5.70945e-09	1.11821e-05	0.00936652	0.946614	0.0437539	0.000253471	4.58991e-07	4.71687e-10	9.23957e-12	1.95188e-12	1.40553e-13	3.81325e-15	1.84814e-16	1.62928e-19	8.484e-22	
B983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B11604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N12	7.91458e-44	9.24726e-38	3.45302e-32	4.40019e-29	7.08848e-24	5.51762e-23	8.4022e-19	6.06676e-15	2.35313e-15	4.09654e-14	2.17827e-10	9.45278e-08	5.73201e-09	8.05802e-10	2.80967e-09	8.15617e-06	0.0082138	0.963909	0.0277544	0.000114087	1.55564e-07	1.64189e-10	2.058e-12	7.91681e-14	1.17332e-15	9.808e-18	8.37036e-20	5.00103e-23	9.46082e-26	
BGAA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N13	9.28622e-43	8.25631e-37	2.36478e-31	3.33393e-28	3.90729e-23	4.5033e-22	5.26925e-18	2.94055e-14	1.75132e-14	3.28807e-13	1.31239e-09	4.26848e-07	1.06089e-08	1.62958e-09	6.12128e-09	1.30793e-05	0.0102892	0.953561	0.0359434	0.000192592	3.40429e-07	4.42496e-10	7.25819e-12	4.15596e-13	9.06215e-15	1.08259e-16	1.37478e-18	1.07597e-21	2.82738e-24	
BGA303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGAB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
PGA445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
