#Nodes with GAIN events with expectation above 0.5
Leiolep: 0.945154
PGA445: 0.528607
Furcep: 1.92325
FGA331: 1.87394
FGA104: 1.02822
FGA174: 1.9359
C601: 1.00491
C3125: 1.29379
C3126: 1.33693
C2208: 0.984095
Total number of gain events: 20.5096
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
Leiolep: 1.2961
PGA445: 0.557804
Rhaspe: 1.638
Rhamar: 1.57581
Rhatem: 0.676429
FGA379: 1.17787
F3015: 1.01375
F1476: 0.976905
N29: 0.804938
FGA465: 0.975854
FGA99: 0.79801
FGA15: 0.788534
FGA489: 1.00965
N43: 0.588564
CGA763: 1.00878
Calboe: 2.63318
CGA429: 1.71341
N50: 1.30926
C984: 1.58042
CGA494: 1.00153
N55: 1.60377
C404: 1.01912
CGA45: 1.01363
C3121: 0.965786
N84: 1.16454
Total number of loss events: 37.9038
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 1.68241e-24
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
Leiolep: 1.0029
N3: 0.524747
FGA379: 0.999799
N39: 0.654839
N69: 0.955133
N73: 0.965362
N75: 0.58904
N84: 0.999397
Total number of demi-dulications events: 9.58293
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
FGA99	0.00459136	0.79801	0	6.53582e-10	0
N38	0.00970355	0.016387	6.42388e-44	6.53499e-10	0
FGA15	0.00179927	0.788534	0	4.46185e-09	0
FGA581	0.220143	0.00687761	0	1.55973e-08	0
FGA104	1.02822	0.02838	0	0.00181939	0
FGA489	0.0272125	1.00965	0	1.50331e-08	0
FGA174	1.9359	0.0968723	0	0.0276613	0
FurbGB	0.116506	0.124801	0	4.70264e-05	0
N39	0.000955482	0.00273149	8.46396e-43	0.654839	0
N40	0.0111807	0.0263858	2.35293e-38	0.258889	0
N41	0.0435124	0.356258	4.16002e-43	0.0831857	0
CGA312	0.441038	0.112484	0	0.00148775	0
N42	0.0020075	0.20798	6.36347e-46	0.00137799	0
N43	8.31994e-05	0.588564	5.0635e-51	4.28206e-05	0
N44	0.00801166	0.0045059	7.65843e-54	1.8092e-06	0
N45	0.151375	0.0350079	8.0227e-52	5.0825e-07	0
CGA642	0.039354	0.0353581	0	1.02915e-08	0
N46	0.0114881	0.00578005	1.11103e-53	5.76184e-09	0
CGA763	0.00705452	1.00878	0	4.45413e-09	0
C601	1.00491	0.00663244	0	5.6503e-09	0
N47	0.00194088	0.0173015	8.6315e-48	1.30658e-07	0
CGA236	0.206469	0.0707485	0	9.01507e-07	0
N48	0.00201272	0.166329	3.87244e-41	3.89967e-08	0
N49	0.0521286	0.120374	2.84239e-38	2.5248e-08	0
Calboe	0.0018538	2.63318	0	7.24369e-09	0
C3125	1.29379	0.0510984	0	0.0209839	0
CGA429	0.0136556	1.71341	0	1.22847e-07	0
N50	1.9894e-05	1.30926	9.08885e-48	1.54624e-06	0
C984	0.0239335	1.58042	0	1.62654e-07	0
N51	0.000607213	0.179276	3.56197e-41	1.02606e-07	0
CGA310	0.0463468	0.424144	0	6.63152e-08	0
N52	0.00802825	0.392616	6.90079e-40	6.11119e-08	0
CGA365	0.071938	0.0651464	0	6.5229e-09	0
CGA494	0.00831997	1.00153	0	3.79982e-09	0
N53	0.242762	0.0296631	1.90457e-48	7.29206e-05	0
N54	0.00312888	0.0600003	1.05852e-47	6.21441e-07	0
C12265	0.408396	0.0299446	0	7.79649e-07	0
N55	0.00135927	1.60377	3.51217e-48	5.01202e-07	0
C404	2.5006e-05	1.01912	0	2.42976e-09	0
N56	0.00289189	0.0134909	1.31148e-58	2.20498e-09	0
Cl11778	0.00571524	0.0142139	0	2.12376e-10	0
CGA48	0.00571524	0.0142139	0	2.12376e-10	0
C3126	1.33693	0.0154103	0	1.04871e-05	0
N57	0.167884	0.107379	9.24599e-46	0.0841752	0
CGA311	0.0700577	0.115473	0	0.000498931	0
N58	0.00836037	0.00270386	2.7783e-46	0.000404892	0
N59	0.00464837	0.0617141	5.38971e-47	8.99935e-05	0
CGA45	0.0196237	1.01363	0	1.87072e-06	0
N60	0.00825	0.00336289	2.06702e-45	1.38209e-06	0
C3043	0.028039	0.0269374	0	4.87797e-07	0
CGA364	0.028039	0.0269374	0	4.87797e-07	0
C2208	0.984095	0.0351715	0	9.18699e-05	0
N61	0.190389	0.189021	1.82774e-42	0.339034	0
N62	0.0118785	0.0213963	3.39113e-44	0.0044483	0
CGA453	0.0208218	0.0137799	0	8.30892e-05	0
N63	0.00263705	0.0333617	4.31059e-50	8.08647e-05	0
CGA501	0.0422899	0.00452335	0	2.22415e-06	0
C3121	0.00355281	0.965786	0	2.22398e-06	0
N64	0.0376254	0.03993	1.61761e-45	0.00452378	0
Calparcri	0.000888773	0.00106019	0	7.60647e-06	0
C3118	0.000888773	0.00106019	0	7.60647e-06	0
N65	0.000787427	0.00035512	2.29493e-44	1.05024e-08	0
N66	0.0150701	0.0109083	1.2178e-40	0.00023663	0
N67	0.0187952	0.0194335	6.3888e-39	2.1947e-05	0
N68	0.00761083	0.00821689	1.07529e-39	9.58432e-07	0
N69	0.020539	0.0190676	4.58946e-40	0.955133	0
Triowe	0.08058	0.0844637	0	0.0446111	0
N70	0.00654704	0.00571858	5.43083e-42	0.0302396	0
Trijoh	0.0604936	0.0652064	0	0.0143709	0
Trimel	0.0604936	0.0652064	0	0.0143709	0
N71	0.0312578	0.032384	3.05258e-39	2.3266e-06	0
N72	0.00295197	0.00354705	2.88575e-39	1.1512e-07	0
Trihoe	0.0110203	0.0119155	0	2.07144e-08	0
Tribit	0.0110203	0.0119155	0	2.07144e-08	0
Trijac	0.0208919	0.0223824	0	1.47677e-07	0
N73	0.0420736	0.0393654	1.0232e-39	0.965362	0
Tricri	0.0773651	0.0831845	0	0.0343856	0
N74	0.0112717	0.0117899	7.21658e-41	0.0287692	0
Triwie	0.0452801	0.0505818	0	0.00561624	0
Triqua	0.0452801	0.0505818	0	0.00561624	0
N75	0.0210947	0.0128905	7.32654e-39	0.58904	0
N76	0.11534	0.111723	1.15446e-36	0.378987	0
Kinboe	0.0820377	0.0986832	0	0.0317339	0
Kinfis	0.0820377	0.0986832	0	0.0317339	0
Kinxen	0.273584	0.285815	0	0.41072	0
N77	0.0013964	0.00298858	1.39683e-38	3.66224e-07	0
N78	0.0480686	0.0348753	8.57451e-33	2.58698e-05	0
N79	0.0492122	0.0577775	8.6108e-35	1.1078e-05	0
N80	0.00810734	0.0102763	4.19792e-38	4.37445e-07	0
N81	0.00265428	0.00255905	1.31831e-41	6.96752e-09	0
Chaafr	0.0117534	0.0123001	0	2.91944e-09	0
Chacha	0.0117534	0.0123001	0	2.91944e-09	0
N82	0.00346657	0.00340289	1.95492e-42	1.16319e-08	0
Chacaly	0.0089939	0.00950907	0	3.47047e-09	0
Chazey	0.0089939	0.00950907	0	3.47047e-09	0
N83	0.00418972	0.00394734	6.54042e-36	2.72648e-07	0
Chadil	0.0368344	0.0396973	0	1.88117e-07	0
Chasen	0.0368344	0.0396973	0	1.88117e-07	0
Chanam	0.166543	0.178967	0	0.000315081	0
N84	0.213218	1.16454	1.18754e-39	0.999397	0
N85	0.00223623	0.0137096	4.86168e-50	0.00054476	0
N86	9.74565e-05	0.000486192	4.67122e-55	2.12198e-06	0
Braset	0.0202956	0.0206673	0	1.64058e-07	0
N87	0.000783939	0.0009469	1.38447e-50	1.58805e-07	0
N88	0.00848904	0.00865224	7.55395e-56	5.24697e-09	0
Bramel	0.000248072	0.000293631	0	6.12763e-12	0
Bratha	0.000248072	0.000293631	0	6.12763e-12	0
N89	0.00354954	0.00360839	2.86852e-52	5.20973e-09	0
Bradra	0.00260337	0.00275328	0	4.33586e-11	0
Bratra	0.00260337	0.00275328	0	4.33586e-11	0
N90	0.00924556	0.00973948	4.85456e-54	2.27508e-06	0
Bragut	0.00304051	0.00330691	0	1.33307e-08	0
Braven	0.00304051	0.00330691	0	1.33307e-08	0
N91	0.0089895	0.0186187	2.29152e-46	0.000534568	0
Brapum	0.0117678	0.0143664	0	1.25078e-05	0
Bradam	0.0117678	0.0143664	0	1.25078e-05	0
#+++++++++++++++++++++++++++++

#Expected number of events from root to leaf
LEAF	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
Leiolep	0.945154	1.2961	0	1.0029	0
B3088	0.574101	0.871285	1.68241e-24	1.00252	0
BGA709	0.551833	0.84903	1.68241e-24	1.00252	0
BGA309	0.551833	0.84903	1.68241e-24	1.00252	0
B11696	0.429597	0.72678	1.68241e-24	1.00252	0
B11609	0.429597	0.72678	1.68241e-24	1.00252	0
B983	0.41777	0.714953	1.68241e-24	1.00252	0
B11604	0.41777	0.714953	1.68241e-24	1.00252	0
BGAA1	0.396731	0.693914	1.68241e-24	1.00252	0
BGA584	0.396731	0.693914	1.68241e-24	1.00252	0
BGA303	0.405137	0.70232	1.68241e-24	1.00252	0
BGAB1	0.405137	0.70232	1.68241e-24	1.00252	0
PGA445	0.708078	1.00836	1.68241e-24	1.00317	0
Rhaspe	0.269983	2.56499	1.68241e-24	0.00256196	0
Rhamar	0.267005	2.56205	1.68241e-24	0.00278067	0
Rhatem	0.366963	1.66267	1.68241e-24	0.00287714	0
FGA379	0.419265	1.68323	1.68241e-24	1.00243	0
F3015	0.288004	1.58347	1.68241e-24	0.0026438	0
F1476	0.292627	1.58809	1.68241e-24	0.00264381	0
Furcep	2.20479	0.776282	1.68241e-24	0.0618853	0
Furpol	0.37909	0.674546	1.68241e-24	0.00264486	0
F2241	0.289372	1.58482	1.68241e-24	0.00264382	0
Furang	0.289372	1.58482	1.68241e-24	0.00264382	0
FGA490	0.29258	1.58803	1.68241e-24	0.00264382	0
FGA456	0.327517	0.622979	1.68241e-24	0.00264382	0
FGA513	0.327517	0.622979	1.68241e-24	0.00264382	0
F12278	0.332091	0.627554	1.68241e-24	0.00264382	0
Furant	0.451114	0.746599	1.68241e-24	0.00264657	0
FGA331	2.31965	0.617328	1.68241e-24	0.00308546	0
FGA465	0.293221	1.58868	1.68241e-24	0.00264381	0
FGA99	0.287503	1.58297	1.68241e-24	0.00264381	0
FGA15	0.294415	1.58988	1.68241e-24	0.00264382	0
FGA581	0.512758	0.80822	1.68241e-24	0.00264383	0
FGA104	1.30128	0.604263	1.68241e-24	0.00446319	0
FGA489	0.288367	1.58383	1.68241e-24	0.0026438	0
FGA174	2.19359	0.638004	1.68241e-24	0.0303049	0
FurbGB	0.348419	0.644064	1.68241e-24	0.00268724	0
CGA312	0.69143	0.987287	1.68241e-24	1.00104	0
CGA642	0.451224	1.74622	1.68241e-24	1.00097	0
CGA763	0.430413	2.72542	1.68241e-24	1.00097	0
C601	1.42826	1.72327	1.68241e-24	1.00097	0
CGA236	0.468904	1.7639	1.68241e-24	1.00097	0
Calboe	0.318431	4.61304	1.68241e-24	1.00097	0
C3125	1.61037	2.03096	1.68241e-24	1.02195	0
CGA429	0.278104	3.57289	1.68241e-24	1.00097	0
C984	0.276437	4.56103	1.68241e-24	1.00097	0
CGA310	0.299457	3.58402	1.68241e-24	1.00097	0
CGA365	0.333076	3.61764	1.68241e-24	1.00097	0
CGA494	0.269458	4.55403	1.68241e-24	1.00097	0
C12265	0.906687	1.20239	1.68241e-24	1.001	0
C404	0.499675	3.79534	1.68241e-24	1.001	0
Cl11778	0.508257	2.80392	1.68241e-24	1.001	0
CGA48	0.508257	2.80392	1.68241e-24	1.001	0
C3126	1.83209	1.12786	1.68241e-24	1.00101	0
CGA311	0.444822	0.741396	1.68241e-24	1.00104	0
CGA45	0.407397	1.70398	1.68241e-24	1.00103	0
C3043	0.424062	0.720641	1.68241e-24	1.00103	0
CGA364	0.424062	0.720641	1.68241e-24	1.00103	0
C2208	1.36722	0.663798	1.68241e-24	1.00103	0
CGA453	0.418788	0.716356	1.68241e-24	1.00104	0
CGA501	0.442894	0.740462	1.68241e-24	1.00104	0
C3121	0.404157	1.70172	1.68241e-24	1.00104	0
Calparcri	0.424602	0.72217	1.68241e-24	1.00104	0
C3118	0.424602	0.72217	1.68241e-24	1.00104	0
Triowe	0.323061	0.618051	1.68241e-24	1.00254	0
Trijoh	0.309522	0.604513	1.68241e-24	1.00254	0
Trimel	0.309522	0.604513	1.68241e-24	1.00254	0
Trihoe	0.267173	0.562367	1.68241e-24	0.00279596	0
Tribit	0.267173	0.562367	1.68241e-24	0.00279596	0
Trijac	0.274092	0.569287	1.68241e-24	0.00279598	0
Tricri	0.33377	0.628853	1.68241e-24	1.00254	0
Triwie	0.312957	0.60804	1.68241e-24	1.00254	0
Triqua	0.312957	0.60804	1.68241e-24	1.00254	0
Kinboe	0.414008	0.710166	1.68241e-24	1.00253	0
Kinfis	0.414008	0.710166	1.68241e-24	1.00253	0
Kinxen	0.490215	0.785576	1.68241e-24	1.00253	0
Chaafr	0.301659	0.596738	1.68241e-24	0.00257173	0
Chacha	0.301659	0.596738	1.68241e-24	0.00257173	0
Chacaly	0.299711	0.594791	1.68241e-24	0.00257173	0
Chazey	0.299711	0.594791	1.68241e-24	0.00257173	0
Chadil	0.320168	0.615248	1.68241e-24	0.00257174	0
Chasen	0.320168	0.615248	1.68241e-24	0.00257174	0
Chanam	0.396475	0.692792	1.68241e-24	0.00287528	0
Braset	0.41771	1.67835	1.68241e-24	1.00248	0
Bramel	0.406936	1.66758	1.68241e-24	1.00248	0
Bratha	0.406936	1.66758	1.68241e-24	1.00248	0
Bradra	0.404351	1.66499	1.68241e-24	1.00248	0
Bratra	0.404351	1.66499	1.68241e-24	1.00248	0
Bragut	0.409603	1.67024	1.68241e-24	1.00248	0
Braven	0.409603	1.67024	1.68241e-24	1.00248	0
Brapum	0.415838	1.67647	1.68241e-24	1.00248	0
Bradam	0.415838	1.67647	1.68241e-24	1.00248	0
