NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	5.42474e-54	2.41063e-50	9.60116e-47	3.2037e-43	8.83372e-40	1.98115e-36	3.54619e-33	4.95124e-30	5.2419e-27	4.06159e-24	2.20128e-21	7.86602e-19	1.71213e-16	2.03524e-14	1.1309e-12	0.0774469	0.413877	0.508676	5.06915e-11	5.51936e-12	2.58182e-13	6.27819e-15	9.01805e-17	8.36308e-19	5.3406e-21	2.46504e-23	8.5378e-26	2.28605e-28	5.05553e-31	
N2	2.02379e-54	4.10513e-50	8.51329e-46	1.43364e-41	1.93006e-37	2.04479e-33	1.67354e-29	1.03504e-25	4.71027e-22	1.52643e-18	3.38029e-15	4.8496e-12	4.19462e-09	1.97363e-06	0.000429736	0.0318635	0.288003	0.557708	0.116612	0.00529888	8.18723e-05	5.56474e-07	1.95602e-09	3.96868e-12	5.03015e-15	4.22594e-18	2.46412e-21	1.0372e-24	3.73709e-28	
N3	3.61099e-61	6.05891e-60	1.52295e-55	1.32488e-50	8.96945e-46	4.64913e-41	1.80986e-36	5.16985e-32	1.05318e-27	1.47697e-23	1.36364e-19	7.82419e-16	2.58422e-12	4.42197e-09	3.36956e-06	0.000909853	0.0609689	0.610459	0.309263	0.0181507	0.000244626	1.1173e-06	2.19385e-09	2.16654e-12	1.20113e-15	4.05215e-19	8.84377e-23	1.31001e-26	1.4843e-30	
N4	1.34657e-64	1.41435e-59	1.34764e-54	1.00628e-49	5.80788e-45	2.55052e-40	8.36242e-36	2.00075e-31	3.39695e-27	3.95421e-23	3.02227e-19	1.43514e-15	3.93762e-12	5.65843e-09	3.70801e-06	0.000901972	0.0587114	0.584565	0.331313	0.0240803	0.000422579	2.56537e-06	6.73612e-09	8.88662e-12	6.55057e-15	2.91872e-18	8.34831e-22	1.60825e-25	2.3995e-29	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N5	2.2894e-56	4.88906e-52	1.04692e-47	1.82509e-43	2.55355e-39	2.82318e-35	2.42206e-31	1.57834e-27	7.61561e-24	2.63801e-20	6.31507e-17	9.95819e-14	9.72195e-11	5.40858e-08	1.52711e-05	0.00184351	0.072265	0.561484	0.332654	0.0309095	0.000819336	8.58592e-06	4.3335e-08	1.20052e-10	2.0018e-13	2.15096e-16	1.56944e-19	8.11381e-23	3.51499e-26	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N6	7.33151e-69	7.1051e-65	1.27775e-59	1.79445e-54	1.94885e-49	1.61689e-44	1.00922e-39	4.64971e-35	1.54425e-30	3.58921e-26	5.62318e-22	5.658e-18	3.42978e-14	1.14762e-10	1.86991e-07	0.000122476	0.0233343	0.677377	0.289122	0.0099683	7.52e-05	1.93681e-07	2.18582e-10	1.26556e-13	4.18577e-17	8.54353e-21	1.14007e-24	1.03997e-28	7.23809e-33	
N7	2.13227e-60	7.70125e-56	2.63422e-51	7.40558e-47	1.68862e-42	3.07626e-38	4.39981e-34	4.83991e-30	3.99593e-26	2.40405e-22	1.01627e-18	2.8833e-15	5.17255e-12	5.41434e-09	2.94999e-06	0.000702649	0.054287	0.73077	0.205709	0.00842642	0.000100834	4.94459e-07	1.20837e-09	1.67013e-12	1.42579e-15	8.02123e-19	3.12473e-22	8.76654e-26	2.0133e-29	
B11696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B11609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N8	5.59274e-62	1.97838e-58	6.28146e-55	1.6885e-51	3.63452e-48	3.11166e-45	7.48227e-43	7.34693e-41	2.38346e-36	3.50203e-31	3.30458e-26	1.90166e-21	6.22149e-17	1.04717e-12	7.81569e-09	2.04381e-05	0.0123731	0.715793	0.266491	0.00530544	1.71049e-05	1.53926e-08	5.26026e-12	8.28534e-16	6.85503e-20	3.26813e-24	9.60704e-29	1.8322e-33	2.47664e-38	
N9	1.18928e-63	4.5339e-60	1.60354e-56	4.88953e-53	1.17367e-49	9.24085e-47	1.592e-44	1.72692e-40	2.63264e-35	2.70439e-30	1.79958e-25	7.39355e-21	1.75527e-16	2.19157e-12	1.25073e-08	2.60942e-05	0.0134042	0.720981	0.260414	0.00515743	1.74879e-05	1.74629e-08	6.92281e-12	1.31123e-15	1.34311e-19	8.11683e-24	3.08328e-28	7.72126e-33	5.06371e-37	
