NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	7.07555e-80	1.28034e-56	5.26431e-51	4.43087e-46	1.33286e-41	1.76102e-37	1.11551e-33	3.47949e-30	6.22427e-27	1.04805e-23	1.1267e-20	6.20288e-18	1.61685e-15	1.7733e-13	6.85623e-12	0.237283	0.49732	0.265397	1.13103e-11	5.86051e-13	1.42469e-14	1.91879e-16	1.6002e-18	8.93423e-21	3.53577e-23	1.03574e-25	2.32277e-28	4.09725e-31	6.29913e-34	
N2	2.75548e-82	2.46068e-58	5.7501e-52	2.66935e-46	4.44006e-41	3.4755e-36	1.5207e-31	4.03447e-27	6.49919e-23	6.11606e-19	3.14874e-15	8.46284e-12	1.12586e-08	6.78632e-06	0.00158942	0.105029	0.439773	0.400556	0.0512893	0.0017335	2.26521e-05	1.43316e-07	5.07297e-10	1.11033e-12	1.62213e-15	1.88862e-18	5.0134e-21	1.14654e-22	2.03305e-23	
N3	2.85362e-88	1.05843e-63	8.18512e-57	1.10388e-50	4.43171e-45	6.37438e-40	3.50459e-35	6.95307e-31	3.06469e-27	1.11062e-23	2.35852e-19	2.54371e-15	1.27062e-11	2.65815e-08	1.98624e-05	0.00408139	0.149507	0.689752	0.151549	0.00504426	4.6392e-05	1.65574e-07	2.82725e-10	2.65468e-13	1.51184e-16	5.61231e-20	1.43468e-23	2.6441e-27	4.65528e-31	
N4	6.35411e-92	3.80274e-67	5.34671e-60	1.42277e-53	1.22416e-47	4.12331e-42	5.83338e-37	3.30254e-32	7.70587e-28	2.12327e-23	3.9493e-19	3.61204e-15	1.5284e-11	2.73055e-08	1.79013e-05	0.00345472	0.137075	0.667901	0.183306	0.00814316	0.000102154	4.98091e-07	1.15435e-09	1.45674e-12	1.10279e-15	5.38403e-19	1.88371e-22	7.36965e-26	1.43446e-27	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N5	3.55173e-85	3.38235e-61	1.00836e-54	6.928e-49	1.86174e-43	2.3534e-38	1.52058e-33	5.23923e-29	9.83176e-25	1.00954e-20	5.6117e-17	1.64569e-13	2.43454e-10	1.69273e-07	4.96079e-05	0.00516112	0.143097	0.630618	0.207379	0.013407	0.000286189	2.68531e-06	1.3215e-08	3.83916e-11	7.16136e-14	9.13137e-17	8.50496e-20	7.26326e-23	1.75271e-24	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N6	1.2318e-91	5.91154e-67	6.05864e-60	1.13359e-53	6.86514e-48	1.72518e-42	2.06985e-37	1.21922e-32	2.64908e-28	3.41646e-26	7.00348e-22	1.2971e-17	1.17759e-13	4.83218e-10	7.93114e-07	0.000427767	0.0539134	0.81169	0.1314	0.0025551	1.33805e-05	2.75413e-08	2.76672e-11	1.55781e-14	5.40597e-18	1.23816e-21	1.97058e-25	2.27633e-29	2.76833e-33	
N7	3.35365e-85	2.57143e-61	4.54856e-55	1.46801e-49	1.50803e-44	6.29255e-40	1.33202e-35	1.98021e-31	2.9074e-27	4.37498e-23	4.40958e-19	2.40682e-15	6.82037e-12	9.40556e-09	5.70237e-06	0.00128913	0.0812012	0.769373	0.143466	0.00461579	4.89368e-05	2.33039e-07	5.96733e-10	9.23476e-13	9.37065e-16	6.61935e-19	3.40764e-22	1.328e-25	5.16047e-29	
B11696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B11609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N8	2.66086e-103	1.67985e-77	1.9523e-69	3.72263e-62	2.03281e-55	4.06403e-49	3.38415e-43	1.28994e-37	1.66581e-32	1.46689e-30	1.94612e-26	2.17248e-21	1.20514e-16	2.83548e-12	2.43577e-08	6.00028e-05	0.0272416	0.863643	0.108105	0.000948402	1.67582e-06	9.71382e-10	2.42658e-13	3.09844e-17	2.26676e-21	1.02929e-25	3.12913e-30	8.09493e-35	5.59947e-38	
N9	7.60869e-89	1.05377e-65	3.19101e-60	1.83884e-55	3.00574e-51	5.8733e-48	1.45402e-45	2.26565e-41	1.30733e-36	7.43795e-32	1.694e-26	1.93072e-21	1.03147e-16	2.37308e-12	2.04597e-08	5.22322e-05	0.0254789	0.868859	0.104737	0.000871135	1.48146e-06	8.43016e-10	2.10587e-13	2.73318e-17	2.06281e-21	1.00176e-25	4.42382e-29	2.10493e-32	3.00623e-34	
N10	1.48761e-91	2.92505e-67	1.31167e-60	1.09717e-54	3.07922e-49	3.86235e-44	2.69297e-39	1.23248e-34	4.37607e-30	1.43497e-25	3.16988e-21	3.76187e-17	2.29648e-13	6.74369e-10	8.5707e-07	0.000396772	0.0491343	0.829578	0.118546	0.00233095	1.3792e-05	3.4922e-08	4.61261e-11	3.60488e-14	1.81805e-17	6.30451e-21	1.6526e-24	4.98764e-28	4.2216e-30	
B985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N11	1.5683e-92	8.04661e-68	8.61721e-61	1.64278e-54	9.49522e-49	1.98873e-43	1.58246e-38	4.50232e-34	2.83945e-30	5.90709e-29	2.77876e-24	9.22036e-20	1.57944e-15	1.30511e-11	4.68072e-08	6.12304e-05	0.0212455	0.937918	0.04052	0.000254852	5.00578e-07	4.30532e-10	1.9609e-13	5.33814e-17	9.43973e-21	1.15182e-24	1.01507e-28	6.70794e-33	4.17873e-37	
B199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B11604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N12	8.79097e-94	4.79426e-69	5.51389e-62	1.12914e-55	7.11675e-50	1.712e-44	1.8049e-39	9.41167e-35	1.96738e-30	9.11348e-28	3.69239e-23	9.42235e-19	1.21121e-14	7.29379e-11	1.83714e-07	0.000160642	0.0347757	0.875367	0.0886026	0.00109016	3.74648e-06	5.23832e-09	3.68164e-12	1.48728e-15	3.78496e-19	6.48255e-23	7.86706e-27	7.18714e-31	1.41571e-34	
BGA89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N13	8.35159e-96	4.67979e-71	5.45986e-64	1.10922e-57	6.72598e-52	1.4752e-46	1.27605e-41	4.62978e-37	8.5424e-33	2.8757e-28	1.56876e-23	4.55106e-19	6.6611e-15	4.57947e-11	1.31959e-07	0.000131966	0.0324225	0.891402	0.0752846	0.000757185	2.14649e-06	2.50342e-09	1.48234e-12	5.08854e-16	1.10869e-19	1.63755e-23	1.90569e-27	3.38432e-31	2.78753e-33	
BGAA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N14	1.96833e-87	2.2565e-63	5.83458e-57	2.73196e-51	3.99641e-46	2.26469e-41	5.81367e-37	8.63102e-33	1.16365e-28	2.1696e-24	3.24026e-20	2.6269e-16	1.10657e-12	2.26914e-09	2.04374e-06	0.000683381	0.0627156	0.81437	0.119419	0.00278891	2.08879e-05	6.94143e-08	1.23256e-10	1.31799e-13	9.22159e-17	4.48599e-20	1.58987e-23	4.28369e-27	1.38235e-30	
BGA304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGAB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
PGA445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N15	9.50837e-86	4.26167e-60	3.38157e-52	4.26481e-45	1.46043e-38	1.61731e-32	5.92321e-27	5.564e-22	2.65746e-19	2.07897e-15	1.89955e-11	3.54349e-08	1.67683e-05	0.0022449	0.0797943	0.551066	0.354327	0.0125367	1.47482e-05	4.36212e-09	5.26556e-13	3.25789e-17	1.17522e-21	2.67881e-26	4.0707e-31	4.29559e-36	4.2576e-41	2.61939e-45	2.27513e-45	
N16	4.19323e-67	9.90192e-43	5.33733e-36	4.60903e-30	1.07137e-24	7.88397e-20	1.89871e-15	1.42943e-11	2.99215e-08	1.43759e-05	0.00129196	0.0263775	0.163371	0.366979	0.322714	0.108007	0.0111002	0.0001449	3.68249e-07	4.08031e-10	2.51084e-13	9.7037e-17	2.54253e-20	4.76438e-24	6.81645e-28	1.66065e-31	1.16802e-33	5.13297e-35	4.64068e-35	
Rhaspe	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	1.54818e-54	3.67368e-33	2.51773e-29	1.21922e-25	4.27449e-21	6.15959e-17	3.25398e-13	6.24223e-10	4.05155e-07	7.79583e-05	0.0038015	0.0505145	0.225057	0.383079	0.26213	0.0694289	0.00583183	7.89559e-05	3.27126e-07	6.70068e-10	8.23868e-13	6.74899e-16	3.9297e-19	1.7153e-22	7.30432e-26	3.15463e-28	1.72872e-30	3.34291e-32	6.34519e-33	
