NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	4.78354e-81	1.45769e-56	7.75371e-51	8.54288e-46	3.41568e-41	6.16345e-37	5.59079e-33	2.69495e-29	7.06944e-26	1.00911e-22	7.66685e-20	2.96064e-17	5.38558e-15	4.1114e-13	1.11069e-11	0.275815	0.478259	0.245927	1.23405e-11	8.454e-13	2.91628e-14	5.86835e-16	7.62968e-18	6.89565e-20	4.57356e-22	2.32007e-24	9.29751e-27	3.0216e-29	8.95099e-32	
N2	2.8172e-83	5.37253e-58	1.9326e-51	1.36993e-45	3.3587e-40	3.55088e-35	1.80931e-30	4.71954e-26	6.49715e-22	4.76464e-18	1.84513e-14	3.67154e-11	3.56969e-08	1.55843e-05	0.00263741	0.127353	0.437027	0.371857	0.0583415	0.00271515	5.22635e-05	5.11809e-07	2.92217e-09	1.06968e-11	2.69067e-14	4.90122e-17	6.73968e-20	7.32874e-23	8.71071e-26	
N3	5.27653e-76	3.06321e-64	1.32935e-60	4.85326e-54	6.19405e-48	3.29054e-42	8.11924e-37	9.85837e-32	6.05012e-27	1.88449e-22	2.93234e-18	2.19685e-14	7.44188e-11	1.03269e-07	5.03204e-05	0.00673768	0.170011	0.624909	0.18813	0.0100034	0.000158117	1.01621e-06	3.24083e-09	5.86796e-12	6.63892e-15	5.03834e-18	2.70751e-21	1.07603e-24	3.94086e-28	
N4	3.62752e-93	3.90506e-67	7.08633e-60	2.42563e-53	2.74819e-47	1.28373e-41	2.75884e-36	2.89024e-31	1.51653e-26	4.00462e-22	5.24521e-18	3.2927e-14	9.35049e-11	1.09888e-07	4.6713e-05	0.005844	0.156483	0.605088	0.217363	0.0148601	0.000311869	2.69064e-06	1.15318e-08	2.79625e-11	4.21226e-14	4.2268e-17	2.98104e-20	1.54862e-23	7.70132e-27	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N5	4.96582e-85	1.00857e-59	3.77903e-53	2.79533e-47	7.16255e-42	7.92422e-37	4.23008e-32	1.15724e-27	1.673e-23	1.2909e-19	5.27803e-16	1.11623e-12	1.16924e-09	5.6658e-07	0.000114431	0.00819863	0.160946	0.571362	0.236471	0.0221608	0.000734934	1.12298e-05	9.35012e-08	4.75472e-10	1.60247e-12	3.80445e-15	6.66927e-18	9.01925e-21	1.30721e-23	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N6	2.35776e-83	6.18711e-72	1.43204e-64	8.47609e-58	1.67196e-51	1.37376e-45	5.26548e-40	1.00151e-34	9.75569e-30	4.91567e-25	1.27058e-20	1.64001e-16	1.00682e-12	2.71912e-09	2.85946e-06	0.000963416	0.074781	0.72558	0.192073	0.0065379	6.18424e-05	2.35536e-07	4.48064e-10	4.89163e-13	3.37262e-16	1.5737e-19	5.23354e-23	1.29212e-26	2.90117e-30	
N7	1.5646e-89	5.45611e-64	3.37289e-57	4.16369e-51	1.8019e-45	3.40978e-40	3.15578e-35	1.519e-30	3.927e-26	5.51807e-22	4.19453e-18	1.68914e-14	3.46468e-11	3.39738e-08	1.44244e-05	0.00226236	0.0995934	0.708958	0.180298	0.00872608	0.000145752	1.13247e-06	4.88337e-09	1.3117e-11	2.37954e-14	3.09401e-17	3.01742e-20	2.29048e-23	1.73792e-26	
