#Nodes with GAIN events with expectation above 0.5
Leiolep: 0.521887
Furcep: 1.91183
N57: 1.87439
N63: 1.06795
N64: 1.97402
N75: 1.02873
C3125: 1.38071
N93: 1.3933
C2208: 0.990948
Riebrev: 2.47953
Total number of gain events: 22.6264
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
Leiolep: 2.52776
N27: 0.564436
Rhaspe: 1.72876
Rhamar: 1.66283
Rhatem: 0.80379
N34: 1.08687
N38: 1.01965
N43: 0.967594
N46: 0.76842
FGA465: 0.956289
N59: 0.725226
N61: 0.708148
FGA489: 1.00747
N70: 0.61883
N74: 0.974894
Calboe: 2.45584
N79: 1.60609
N80: 1.34661
N81: 1.45545
N86: 0.974937
N89: 1.55379
C404: 1.01892
N97: 1.00085
N107: 0.965368
N129: 1.12537
Total number of loss events: 38.0547
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 2.58409e-13
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
N3: 0.508608
N34: 0.996482
N65: 0.671685
N113: 0.958778
N117: 0.968597
N119: 0.621656
Riebrev: 1.9408
N129: 0.943831
Total number of demi-dulications events: 10.3278
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
N1:ML=20 to N2:ML=12  ProbOfChange = 0.999896  sum expectations= 0.261476
	HEURISTIC ESTIMATION:	Gains = 2.96142e-05	Losses = 7.43664	Duplications = 6.13057e-25	Demi-dupl = 8.05076e-06	Base-number = 0
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
F2241	4.84905e-07	2.61872e-06	0	1.13001e-12	0
F12266	4.84905e-07	2.61872e-06	0	1.13001e-12	0
Furang	0.00545454	0.0218889	0	1.08431e-09	0
Fga490	0.0185424	0.148026	0	1.4694e-09	0
N49	0.0057941	0.0202587	3.0077e-48	7.14109e-10	0
N50	0.0138441	0.00437268	4.06883e-44	1.14354e-09	0
N51	0.0587867	0.000703718	9.85385e-45	1.58383e-08	0
N52	0.00273573	0.00207574	2.55415e-44	2.45216e-08	0
N53	0.0029933	0.00295796	4.36086e-39	4.49354e-09	0
FGA456	0.00576549	0.00592726	0	2.39476e-09	0
N54	0.00536801	0.00552961	2.94397e-56	2.58122e-09	0
FGA516	3.15728e-07	4.88762e-07	0	2.74413e-12	0
FGA513	3.15728e-07	4.88762e-07	0	2.74413e-12	0
N55	0.0176432	0.0177696	3.57229e-46	5.33141e-09	0
F12278	4.27611e-08	6.49754e-08	0	1.62531e-12	0
F12279	4.27611e-08	6.49754e-08	0	1.62531e-12	0
N56	0.12787	0.00282233	1.02784e-40	3.27416e-06	0
Furant	0.00772396	0.13227	0	4.49334e-06	0
N57	1.87439	0.00104699	3.03556e-53	0.000422982	0
FGA331	1.22986e-05	7.54365e-08	0	2.40586e-09	0
FGA332	1.22986e-05	7.54365e-08	0	2.40586e-09	0
FGA465	0.0149058	0.956289	0	7.14854e-09	0
N58	0.00421892	0.226108	6.38712e-42	8.81099e-10	0
N59	0.015219	0.725226	3.80114e-48	1.82499e-09	0
FGA99	1.75088e-07	1.62659e-05	0	1.24072e-12	0
F12269	1.75088e-07	1.62659e-05	0	1.24072e-12	0
N60	0.0133549	0.021118	8.93718e-40	5.86704e-09	0
N61	0.00589132	0.708148	2.32102e-48	1.78652e-08	0
FGA15	1.81253e-08	2.94687e-06	0	0	0
FGA440	1.81253e-08	2.94687e-06	0	0	0
N62	0.307416	0.0096892	1.0146e-47	3.08742e-06	0
FGA581	1.12107e-06	4.81748e-08	0	8.18946e-11	0
FGA582	1.12107e-06	4.81748e-08	0	8.18946e-11	0
N63	1.06795	0.051818	1.44159e-45	0.00312167	0
FGA104	2.49808e-06	1.34358e-07	0	3.08656e-09	0
FGA105	2.49808e-06	1.34358e-07	0	3.08656e-09	0
FGA489	0.0485995	1.00747	0	8.19444e-08	0
N64	1.97402	0.0863026	1.40825e-37	0.0232145	0
FGA174	0.000110826	1.19305e-05	0	4.39132e-07	0
FGA175	0.000110826	1.19305e-05	0	4.39132e-07	0
FurbGB	0.180055	0.178065	0	0.000319798	0
N65	0.00201034	0.00287792	4.07144e-39	0.671685	0
N66	0.00703101	0.0270737	2.7044e-37	0.250093	0
N67	0.0294378	0.366051	9.57278e-36	0.0761484	0
N68	0.438234	0.0772674	2.67156e-49	0.00157698	0
CGA312	2.28587e-05	6.22249e-06	0	4.31442e-08	0
CGA963	2.28587e-05	6.22249e-06	0	4.31442e-08	0
N69	0.0014792	0.23136	1.93511e-41	0.00141814	0
N70	0.000184975	0.61883	2.92543e-51	0.000136697	0
N71	0.00875916	0.00382825	1.58629e-49	3.94853e-06	0
N72	0.201834	0.0278927	3.41823e-47	3.42423e-06	0
CGA642	0.055556	0.0230378	0	2.92439e-08	0
N73	0.00967178	0.00576972	3.24763e-47	1.33176e-08	0
N74	0.003499	0.974894	1.47992e-56	1.58183e-08	0
CGA763	6.27763e-09	2.07124e-06	0	0	0
CGA764	6.27763e-09	2.07124e-06	0	0	0
N75	1.02873	0.000132268	4.87512e-57	1.80082e-08	0
C601	1.76898e-06	1.10885e-08	0	0	0
C602	1.76898e-06	1.10885e-08	0	0	0
N76	0.00211718	0.0186431	2.46009e-44	3.29455e-07	0
CGA236	0.277039	0.0539653	0	3.12154e-06	0
N77	0.00231097	0.187442	4.4133e-38	9.89627e-08	0
N78	0.0465714	0.121364	1.01719e-34	5.2428e-08	0
Calboe	0.00296694	2.45584	0	4.36613e-08	0
C3125	1.38071	0.0530746	0	0.0259613	0
N79	0.0145452	1.60609	1.77921e-53	1.2191e-06	0
CGA429	0	0	0	0	0
CGA430	0	0	0	0	0
N80	5.88101e-05	1.34661	3.04135e-47	6.45733e-07	0
N81	0.0221567	1.45545	1.89646e-54	4.03482e-07	0
C985	0	0	0	0	0
C984	0	0	0	0	0
N82	0.000624968	0.160209	2.43891e-37	2.40602e-07	0
N83	0.0467245	0.320233	5.3511e-44	1.80617e-07	0
CGA310	2.00986e-05	0.000207982	0	2.99971e-10	0
CGA314	2.00986e-05	0.000207982	0	2.99971e-10	0
N84	0.0101025	0.319087	2.41545e-36	1.55004e-07	0
N85	0.0798824	0.0445981	2.05862e-50	1.19166e-08	0
CGA382	2.31185e-05	1.94553e-05	0	1.42673e-10	0
CGA365	2.31185e-05	1.94553e-05	0	1.42673e-10	0
N86	0.010229	0.974937	9.16164e-57	9.25159e-09	0
CGA494	2.41799e-08	3.52934e-06	0	7.32061e-15	0
CGA495	2.41799e-08	3.52934e-06	0	7.32061e-15	0
N87	0.226404	0.0220301	8.93414e-45	0.000150214	0
N88	0.00286279	0.0529471	9.13321e-43	1.53787e-06	0
C12265	0.454491	0.0176532	0	2.65114e-06	0
N89	0.00114045	1.55379	2.68657e-45	1.98035e-06	0
C404	0.00844015	1.01892	0	1.07529e-08	0
N90	0.0035386	0.010906	3.36427e-54	1.0022e-08	0
N91	0.00606162	0.00917786	2.14557e-60	6.07032e-10	0
Cl11778	1.19693e-07	2.8405e-07	0	7.29862e-15	0
Cl11779	1.19693e-07	2.8405e-07	0	7.29862e-15	0
N92	0.00347479	0.00652527	1.3003e-52	6.05484e-10	0
CGA594	0.000982619	0.00104855	0	1.847e-12	0
CGA48	0.000982619	0.00104855	0	1.847e-12	0
N93	1.3933	0.00665166	8.18774e-51	2.00883e-05	0
C3134	5.33424e-06	7.68507e-08	0	8.18306e-10	0
C3126	5.33424e-06	7.68507e-08	0	8.18306e-10	0
N94	0.123757	0.0761727	2.63536e-38	0.0772945	0
CGA311	0.0477791	0.0722873	0	0.000434086	0
N95	0.00618301	0.00163556	5.83155e-41	0.000347902	0
N96	0.00338671	0.0398221	1.01796e-44	8.43281e-05	0
N97	0.00823586	1.00085	8.12023e-55	1.6244e-06	0
CGA45	2.26737e-08	2.80092e-06	0	0	0
CGA46	2.26737e-08	2.80092e-06	0	0	0
N98	0.00738962	0.00167496	2.37033e-48	1.3994e-06	0
N99	0.00607306	0.00437423	5.17643e-46	2.19853e-07	0
N100	0.00347069	0.00349956	4.07966e-60	4.44857e-09	0
C3043	0.000320331	0.000325984	0	6.06452e-12	0
CGA87	0.000320331	0.000325984	0	6.06452e-12	0
N101	0.00323034	0.00325736	2.36877e-59	4.44595e-09	0
CGA368	0.000325382	0.000332882	0	8.69045e-12	0
CGA557	0.000325382	0.000332882	0	8.69045e-12	0
CGA364	0.018436	0.0167717	0	2.24307e-07	0
C2208	0.990948	0.020006	0	8.59526e-05	0
N102	0.1444	0.142217	1.08007e-36	0.323916	0
N103	0.00897426	0.0151681	1.40306e-39	0.00383808	0
N104	0.0147489	0.00778129	3.20411e-52	6.70679e-05	0
CGA453	4.00995e-06	3.4934e-06	0	7.65625e-09	0
CGA383	4.00995e-06	3.4934e-06	0	7.65625e-09	0
N105	0.00157681	0.0308906	3.71589e-46	6.51446e-05	0
N106	0.0394987	0.00321692	5.34e-59	1.93065e-06	0
CGA501	2.78038e-07	4.07082e-08	0	6.30118e-12	0
C11776	2.78038e-07	4.07082e-08	0	6.30118e-12	0
N107	0.00165789	0.965368	1.72087e-58	1.93066e-06	0
C3121	1.11106e-08	8.07463e-06	0	0	0
C3123	1.11106e-08	8.07463e-06	0	0	0
N108	0.0272439	0.0264218	3.47451e-40	0.00389867	0
Calparcri	0.000736782	0.000784577	0	6.48435e-06	0
C3118	0.000736782	0.000784577	0	6.48435e-06	0
N109	0.00209582	0.00109259	4.16638e-43	8.17683e-09	0
N110	0.0198223	0.0252846	2.37812e-39	0.000131247	0
N111	0.0279675	0.0303943	9.65334e-36	8.78303e-06	0
N112	0.00967383	0.0103136	3.55762e-34	5.44867e-07	0
N113	0.0106043	0.0108197	1.66731e-36	0.958778	0
Triowe	0.0584017	0.0598762	0	0.0410825	0
N114	0.00389069	0.00370635	6.43055e-38	0.0285388	0
Trijoh	0.0398573	0.0415157	0	0.0125436	0
Trimel	0.0398573	0.0415157	0	0.0125436	0
N115	0.0470286	0.0476027	6.005e-32	2.24583e-07	0
N116	0.00376943	0.00420592	8.48901e-34	2.22335e-07	0
Trihoe	0.0169408	0.0176797	0	4.00486e-08	0
Tribit	0.0169408	0.0176797	0	4.00486e-08	0
Trijac	0.0307219	0.0318974	0	2.62741e-07	0
N117	0.0503489	0.0505331	1.12517e-32	0.968597	0
Tricri	0.0538336	0.0560723	0	0.0312632	0
N118	0.00765978	0.00806467	1.32359e-35	0.0264473	0
Triwie	0.0327167	0.0345487	0	0.00481586	0
Triqua	0.0327167	0.0345487	0	0.00481586	0
N119	0.0162509	0.0137034	3.34535e-33	0.621656	0
N120	0.0874723	0.0886696	6.19199e-30	0.352317	0
Kinboe	0.0581062	0.0648546	0	0.0258984	0
Kinfis	0.0581062	0.0648546	0	0.0258984	0
Kinxen	0.221964	0.230267	0	0.378213	0
N121	0.00992438	0.00194195	3.11026e-40	5.15013e-07	0
N122	0.0624821	0.0643681	2.55126e-31	1.89248e-06	0
N123	0.0730469	0.086695	1.51165e-28	2.96347e-05	0
N124	0.0130851	0.0153959	2.00859e-34	8.41462e-07	0
N125	0.00273218	0.00270913	1.95604e-37	1.49136e-08	0
Chaafr	0.0194053	0.0198576	0	6.19286e-09	0
Chacha	0.0194053	0.0198576	0	6.19286e-09	0
N126	0.00451522	0.0045319	5.09529e-36	1.59859e-08	0
Chacaly	0.0141866	0.0145991	0	8.19946e-09	0
Chazey	0.0141866	0.0145991	0	8.19946e-09	0
N127	0.00512083	0.0051505	6.83852e-32	5.31748e-07	0
Chadil	0.0540885	0.0568114	0	2.86128e-06	0
Chasen	0.0540885	0.0568114	0	2.86128e-06	0
Chanam	0.256066	0.275029	0	0.000671503	0
N128	0.0119901	0.00304534	3.73297e-34	0.048995	0
Riebrev	2.47953	0.0201863	0	1.9408	0
N129	0.168216	1.12537	1.46736e-32	0.943831	0
N130	0.00223588	0.00987969	2.75607e-46	0.000551976	0
N131	0.000169933	0.000370541	2.52781e-52	2.18865e-06	0
Braset	0.0153972	0.0155351	0	1.70004e-07	0
N132	0.000897289	0.000965371	2.09603e-48	1.64545e-07	0
N133	0.00661136	0.0066652	6.00332e-53	5.45158e-09	0
Bramel	0.00055866	0.000574674	0	6.41773e-12	0
Bratha	0.00055866	0.000574674	0	6.41773e-12	0
N134	0.00327501	0.00329239	4.18969e-50	5.41282e-09	0
Bradra	0.00267557	0.00272803	0	4.51736e-11	0
Bratra	0.00267557	0.00272803	0	4.51736e-11	0
N135	0.00742933	0.00767254	3.6137e-52	2.34657e-06	0
Bragut	0.00309243	0.00318771	0	1.36427e-08	0
Braven	0.00309243	0.00318771	0	1.36427e-08	0
N136	0.00756532	0.014282	1.15298e-40	0.000542033	0
Brapum	0.00894385	0.0102057	0	1.23751e-05	0
Bradam	0.00894385	0.0102057	0	1.23751e-05	0
#+++++++++++++++++++++++++++++

#Expected number of events from root to leaf
LEAF	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
Leiolep	0.521887	2.52776	2.52657e-13	0.00124476	0
B3088	0.352804	7.9895	6.56532e-25	0.937649	0
BGA709	0.32937	7.96607	6.56532e-25	0.937649	0
BGA710	0.32937	7.96607	6.56532e-25	0.937649	0
BGA309	0.328839	7.96553	6.56532e-25	0.937649	0
B11696	0.234209	7.8709	6.56532e-25	0.937649	0
B11697	0.234209	7.8709	6.56532e-25	0.937649	0
B11609	0.229678	7.86637	6.56532e-25	0.937649	0
BGA392	0.229678	7.86637	6.56532e-25	0.937649	0
B985	0.227859	7.86455	6.56532e-25	0.937649	0
B983	0.227859	7.86455	6.56532e-25	0.937649	0
B199	0.203183	7.83987	6.56532e-25	0.937649	0
BGAA3	0.203183	7.83987	6.56532e-25	0.937649	0
B11604	0.203181	7.83987	6.56532e-25	0.937649	0
BGA583	0.203181	7.83987	6.56532e-25	0.937649	0
BGA89	0.206636	7.84333	6.56532e-25	0.937649	0
BGA40	0.206636	7.84333	6.56532e-25	0.937649	0
BGAA2	0.198188	7.83488	6.56532e-25	0.937649	0
BGAA1	0.198188	7.83488	6.56532e-25	0.937649	0
BGA584	0.194629	7.83132	6.56532e-25	0.937649	0
BGA706	0.194629	7.83132	6.56532e-25	0.937649	0
BGA304	0.220916	7.85761	6.56532e-25	0.937649	0
BGA303	0.220916	7.85761	6.56532e-25	0.937649	0
BGAB1	0.221493	7.85818	6.56532e-25	0.937649	0
BGA7	0.221493	7.85818	6.56532e-25	0.937649	0
PGA445	0.466845	8.10902	6.56529e-25	0.937672	0
PGA363	0.466845	8.10902	6.56529e-25	0.937672	0
Rhaspe	0.188923	9.89226	6.13678e-25	0.000734472	0
Rhamar	0.188116	9.89092	6.13699e-25	0.000608932	0
Rhatem	0.324459	9.03188	6.13699e-25	0.001715	0
FGA379	0.214226	8.85654	6.13678e-25	0.996531	0
F647	0.214226	8.85654	6.13678e-25	0.996531	0
F3016	0.177113	8.87783	6.13678e-25	5.93697e-05	0
F3015	0.177113	8.87783	6.13678e-25	5.93697e-05	0
F1476	0.174728	8.87545	6.13678e-25	5.93633e-05	0
FGA81	0.174728	8.87545	6.13678e-25	5.93633e-05	0
Furcep	2.0597	8.03175	6.13678e-25	0.0543265	0
Furpol	0.291607	7.99235	6.13678e-25	6.39197e-05	0
F2241	0.156992	8.85771	6.13678e-25	5.93775e-05	0
F12266	0.156992	8.85771	6.13678e-25	5.93775e-05	0
Furang	0.157605	8.85833	6.13678e-25	5.93775e-05	0
Fga490	0.168421	8.86914	6.13678e-25	5.93773e-05	0
FGA456	0.229613	7.93033	6.13678e-25	5.93959e-05	0
FGA516	0.229216	7.92994	6.13678e-25	5.93961e-05	0
FGA513	0.229216	7.92994	6.13678e-25	5.93961e-05	0
F12278	0.238497	7.93922	6.13678e-25	5.93943e-05	0
F12279	0.238497	7.93922	6.13678e-25	5.93943e-05	0
Furant	0.353712	8.05447	6.13678e-25	6.7132e-05	0
FGA331	2.22039	7.92324	6.13678e-25	0.000485623	0
FGA332	2.22039	7.92324	6.13678e-25	0.000485623	0
FGA465	0.174237	8.87496	6.13678e-25	5.93558e-05	0
FGA99	0.164925	8.86565	6.13678e-25	5.93502e-05	0
F12269	0.164925	8.86565	6.13678e-25	5.93502e-05	0
FGA15	0.168953	8.86967	6.13678e-25	5.93721e-05	0
FGA440	0.168953	8.86967	6.13678e-25	5.93721e-05	0
FGA581	0.470479	8.17121	6.13678e-25	6.24418e-05	0
FGA582	0.470479	8.17121	6.13678e-25	6.24418e-05	0
FGA104	1.20473	7.91908	6.13678e-25	0.00318096	0
FGA105	1.20473	7.91908	6.13678e-25	0.00318096	0
FGA489	0.171341	8.87206	6.13678e-25	5.93258e-05	0
FGA174	2.09241	7.90838	6.13678e-25	0.0232736	0
FGA175	2.09241	7.90838	6.13678e-25	0.0232736	0
FurbGB	0.268048	7.97005	6.13678e-25	0.000373526	0
CGA312	0.516962	8.21568	6.13678e-25	0.999552	0
CGA963	0.516962	8.21568	6.13678e-25	0.999552	0
CGA642	0.346518	9.04336	6.13678e-25	0.999538	0
CGA763	0.304133	10.001	6.13678e-25	0.999538	0
CGA764	0.304133	10.001	6.13678e-25	0.999538	0
C601	1.32936	9.02622	6.13678e-25	0.999538	0
C602	1.32936	9.02622	6.13678e-25	0.999538	0
CGA236	0.368285	9.06503	6.13678e-25	0.999538	0
Calboe	0.143095	11.7757	6.13678e-25	0.999535	0
C3125	1.52084	9.37295	6.13678e-25	1.0255	0
CGA429	0.108101	10.8046	6.13678e-25	0.999536	0
CGA430	0.108101	10.8046	6.13678e-25	0.999536	0
C985	0.102584	11.7907	6.13678e-25	0.999531	0
C984	0.102584	11.7907	6.13678e-25	0.999531	0
CGA310	0.127797	10.8159	6.13678e-25	0.999531	0
CGA314	0.127797	10.8159	6.13678e-25	0.999531	0
CGA382	0.171061	10.8591	6.13678e-25	0.999531	0
CGA365	0.171061	10.8591	6.13678e-25	0.999531	0
CGA494	0.101384	11.7894	6.13678e-25	0.999531	0
CGA495	0.101384	11.7894	6.13678e-25	0.999531	0
C12265	0.763942	8.4624	6.13678e-25	0.999548	0
C404	0.319032	11.0175	6.13678e-25	0.999547	0
Cl11778	0.320192	10.0186	6.13678e-25	0.999547	0
Cl11779	0.320192	10.0186	6.13678e-25	0.999547	0
CGA594	0.318588	10.017	6.13678e-25	0.999547	0
CGA48	0.318588	10.017	6.13678e-25	0.999547	0
C3134	1.69989	8.39845	6.13678e-25	0.999564	0
C3126	1.69989	8.39845	6.13678e-25	0.999564	0
CGA311	0.220803	7.92082	6.13678e-25	0.999555	0
CGA45	0.190829	8.89084	6.13678e-25	0.999555	0
CGA46	0.190829	8.89084	6.13678e-25	0.999555	0
C3043	0.199847	7.89986	6.13678e-25	0.999555	0
CGA87	0.199847	7.89986	6.13678e-25	0.999555	0
CGA368	0.199612	7.89963	6.13678e-25	0.999555	0
CGA557	0.199612	7.89963	6.13678e-25	0.999555	0
CGA364	0.208419	7.90843	6.13678e-25	0.999555	0
C2208	1.17016	7.87017	6.13678e-25	0.999555	0
CGA453	0.210363	7.91045	6.13678e-25	0.999554	0
CGA383	0.210363	7.91045	6.13678e-25	0.999554	0
CGA501	0.236686	7.93678	6.13678e-25	0.999554	0
C11776	0.236686	7.93678	6.13678e-25	0.999554	0
C3121	0.198845	8.89893	6.13678e-25	0.999554	0
C3123	0.198845	8.89893	6.13678e-25	0.999554	0
Calparcri	0.214617	7.91471	6.13678e-25	0.999554	0
C3118	0.214617	7.91471	6.13678e-25	0.999554	0
Triowe	0.147242	7.8478	6.13678e-25	1.00001	0
Trijoh	0.132588	7.83315	6.13678e-25	1.00001	0
Trimel	0.132588	7.83315	6.13678e-25	1.00001	0
Trihoe	0.145974	7.84659	6.13678e-25	0.000149241	0
Tribit	0.145974	7.84659	6.13678e-25	0.000149241	0
Trijac	0.155986	7.85661	6.13678e-25	0.000149241	0
Tricri	0.172744	7.8734	6.13678e-25	1.00001	0
Triwie	0.159287	7.85994	6.13678e-25	1.00001	0
Triqua	0.159287	7.85994	6.13678e-25	1.00001	0
Kinboe	0.202424	7.90363	6.13684e-25	1.00001	0
Kinfis	0.202424	7.90363	6.13684e-25	1.00001	0
Kinxen	0.278809	7.98037	6.13678e-25	1.00001	0
Chaafr	0.201448	7.90208	6.13829e-25	4.10839e-05	0
Chacha	0.201448	7.90208	6.13829e-25	4.10839e-05	0
Chacaly	0.198012	7.89865	6.13829e-25	4.10869e-05	0
Chazey	0.198012	7.89865	6.13829e-25	4.10869e-05	0
