NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	4.52582e-38	5.31006e-36	8.35727e-34	1.17083e-31	1.43241e-29	1.51577e-27	1.37284e-25	1.05145e-23	6.71573e-22	3.51939e-20	1.48454e-18	4.92671e-17	2.8923e-11	1.02278e-08	1.82609e-06	0.000148935	0.00493344	0.0590415	0.243085	0.371978	0.237901	0.0710523	0.0108862	0.00092456	4.63913e-05	1.44986e-06	2.95211e-08	4.12141e-10	5.41155e-12	
Leiolep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N2	4.2178e-60	2.25136e-55	1.19334e-50	5.06391e-46	1.67929e-41	4.26265e-37	8.09943e-33	1.12235e-28	1.09921e-24	7.32224e-21	3.16277e-17	8.33681e-14	1.2393e-10	9.34858e-08	3.09028e-05	0.00360594	0.104643	0.459271	0.366436	0.0627073	0.00324105	6.40484e-05	5.68415e-07	2.54844e-09	6.31846e-12	9.30584e-15	8.62745e-18	5.30512e-21	2.53331e-24	
N3	7.32009e-57	1.73243e-52	4.28955e-48	8.61383e-44	1.38048e-39	1.73709e-35	1.68383e-31	1.2294e-27	6.58161e-24	2.50067e-20	6.47694e-17	1.08689e-13	1.10621e-10	6.24895e-08	1.72949e-05	0.00194621	0.0659306	0.414641	0.428229	0.0842435	0.00488163	0.000109635	1.14308e-06	6.28065e-09	1.99664e-11	3.94369e-14	5.11788e-17	4.57188e-20	3.28732e-23	
N4	4.8044e-63	9.0238e-62	4.49792e-60	4.79276e-55	5.55124e-50	4.94769e-45	3.33394e-40	1.66268e-35	5.97978e-31	1.502e-26	2.53118e-22	2.71847e-18	1.73932e-14	6.05006e-11	1.00516e-07	6.56994e-05	0.0123347	0.37606	0.540352	0.0694245	0.0017495	1.33961e-05	4.06955e-08	5.84693e-11	4.49249e-14	2.01964e-17	5.68693e-21	1.05787e-24	1.4572e-28	
N5	1.07437e-69	1.9945e-64	3.39395e-59	4.53423e-54	4.69585e-49	3.71502e-44	2.20577e-39	9.62065e-35	3.0028e-30	6.49378e-26	9.3441e-22	8.4956e-18	4.56117e-14	1.31969e-10	1.80907e-07	9.70001e-05	0.0149464	0.381114	0.531348	0.0705834	0.00189527	1.57924e-05	5.29751e-08	8.4888e-11	7.32361e-14	3.71322e-17	1.18243e-20	2.49194e-24	3.92976e-28	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N6	1.93708e-60	6.60242e-56	2.29352e-51	6.49899e-47	1.48161e-42	2.67672e-38	3.76532e-34	4.03946e-30	3.22425e-26	1.85837e-22	7.45498e-19	1.98738e-15	3.31664e-12	3.1996e-09	1.59682e-06	0.000349931	0.0259003	0.404196	0.496413	0.0706943	0.00241527	2.96747e-05	1.65788e-07	4.89399e-10	8.46531e-13	9.25071e-16	6.76119e-19	3.45841e-22	1.42584e-25	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N7	1.52009e-70	2.68743e-69	7.25172e-64	1.74862e-58	3.26882e-53	4.68467e-48	5.07464e-43	4.08193e-38	2.3848e-33	9.84295e-29	2.77105e-24	5.08613e-20	5.73411e-16	3.66079e-12	1.17835e-08	1.60144e-05	0.0068036	0.488014	0.477609	0.0272703	0.000285705	9.23766e-07	1.22814e-09	8.02262e-13	2.90222e-16	6.33013e-20	8.86569e-24	8.3673e-28	5.87379e-32	
N8	6.95187e-64	3.96676e-59	2.15454e-54	9.60257e-50	3.46715e-45	9.99424e-41	2.26103e-36	3.93471e-32	5.14226e-28	4.90243e-24	3.28936e-20	1.48451e-16	4.2487e-13	7.12188e-10	6.24507e-07	0.000241052	0.0304868	0.681176	0.274918	0.0130117	0.000165135	8.22196e-07	1.98737e-09	2.66958e-12	2.18703e-15	1.16928e-18	4.29496e-22	1.1286e-25	2.36525e-29	
B11696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B11609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N9	1.65513e-64	7.75481e-61	3.2708e-57	1.16871e-53	3.43039e-50	4.58943e-47	1.78028e-44	2.40098e-42	2.11033e-39	5.53379e-34	1.00229e-28	1.12104e-23	7.26172e-19	2.48557e-14	3.92027e-10	2.29097e-06	0.0033745	0.543033	0.439386	0.0141427	6.17005e-05	6.80562e-08	2.68242e-11	4.67925e-15	4.16698e-19	2.09426e-23	6.39047e-28	1.2505e-32	1.70227e-37	
N10	8.9019e-68	5.78316e-64	3.49869e-60	1.8305e-56	7.88772e-53	1.46033e-49	5.39988e-47	1.51668e-43	4.11837e-38	7.76607e-33	9.51849e-28	7.25505e-23	3.23359e-18	7.71996e-14	8.66313e-10	3.70907e-06	0.00418526	0.558597	0.424298	0.0128608	5.53906e-05	6.38873e-08	2.76914e-11	5.53796e-15	5.85082e-19	3.58834e-23	1.36773e-27	3.40903e-32	1.32955e-36	
N11	5.1391e-67	4.66484e-62	3.99845e-57	2.79851e-52	1.57934e-47	7.08385e-43	2.48299e-38	6.66691e-34	1.33888e-29	1.95348e-25	1.99762e-21	1.36793e-17	5.91084e-14	1.48694e-10	1.94127e-07	0.00011024	0.0200892	0.618487	0.347257	0.0139226	0.000133255	4.76044e-07	8.03356e-10	7.40565e-13	4.11453e-16	1.47889e-19	3.62712e-23	6.32843e-27	8.72256e-31	
B983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
