NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	3.8943e-61	2.16024e-39	2.58997e-35	6.82619e-32	6.97233e-29	3.46049e-26	9.3963e-24	1.49671e-21	1.45969e-19	8.94246e-18	3.48788e-16	8.69443e-15	1.37916e-13	1.37623e-12	8.49299e-12	3.18308e-11	7.18954e-11	1	8.99809e-11	5.5353e-11	2.44776e-11	8.11996e-12	2.09373e-12	4.32212e-13	7.32199e-14	1.04e-14	1.26691e-15	1.39376e-16	1.90817e-17	
Leiolep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N2	1.1786e-81	3.63823e-57	1.72626e-50	1.51781e-44	4.29215e-39	4.8039e-34	2.35611e-29	5.39811e-25	6.84996e-21	6.00241e-17	2.69899e-13	5.33168e-10	4.22316e-07	0.000117533	0.0094939	0.168085	0.496456	0.28905	0.0355108	0.00126881	1.77862e-05	1.20502e-07	4.55541e-10	1.0643e-12	1.65691e-15	1.81995e-18	1.47486e-21	9.17916e-25	5.6557e-28	
N3	3.1786e-79	3.64231e-55	6.98981e-49	2.60644e-43	3.43206e-38	2.08781e-33	6.77921e-29	1.23255e-24	1.24187e-20	6.7115e-17	1.85092e-13	2.48384e-10	1.52217e-07	3.85178e-05	0.00342705	0.0828208	0.401123	0.412947	0.0930001	0.00645512	0.000185942	2.7063e-06	2.27485e-08	1.21453e-10	4.41927e-13	1.15971e-15	2.3843e-18	1.15358e-20	1.60681e-21	
N4	3.48144e-88	2.09965e-63	1.74397e-56	2.4445e-50	9.90333e-45	1.40619e-39	7.60792e-35	1.54715e-30	8.46756e-27	5.40955e-23	9.32425e-19	7.84434e-15	2.97153e-11	4.61542e-08	2.55098e-05	0.00404834	0.134594	0.631061	0.217432	0.0126242	0.000213715	1.45733e-06	4.90579e-09	9.34828e-12	1.11125e-14	8.85368e-18	4.99428e-21	2.0857e-24	8.10138e-28	
N5	5.50622e-92	5.83978e-67	9.40785e-60	2.75778e-53	2.52801e-47	8.8491e-42	1.28816e-36	7.82481e-32	2.3964e-27	6.76343e-23	1.09423e-18	8.48449e-15	2.97609e-11	4.32987e-08	2.29295e-05	0.00362369	0.125653	0.609425	0.243463	0.0174359	0.000373114	3.24002e-06	1.38904e-08	3.36038e-11	5.04792e-14	5.05611e-17	3.59794e-20	2.11869e-23	2.02403e-25	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N6	2.96478e-85	5.72642e-61	2.13193e-54	1.72038e-48	5.12171e-43	6.82689e-38	4.4684e-33	1.5086e-28	2.69434e-24	2.56457e-20	1.29012e-16	3.34906e-13	4.29919e-10	2.5515e-07	6.31597e-05	0.00555903	0.134374	0.576962	0.257698	0.0245264	0.0008049	1.20295e-05	9.74709e-08	4.81545e-10	1.57707e-12	3.64346e-15	6.2538e-18	8.78607e-21	1.02562e-22	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N7	4.68435e-92	3.96114e-67	4.77705e-60	1.03922e-53	7.30553e-48	2.12968e-42	2.89767e-37	1.82291e-32	3.76664e-28	1.00005e-25	2.31533e-21	3.73319e-17	2.87421e-13	9.77639e-10	1.30427e-06	0.000564089	0.0571064	0.725939	0.209082	0.007239	6.79562e-05	2.5412e-07	4.72438e-10	5.0329e-13	3.3868e-16	1.54437e-19	5.02934e-23	1.22039e-26	2.82478e-30	
N8	1.41751e-85	1.94174e-61	3.98656e-55	1.45909e-49	1.68409e-44	8.07594e-40	2.12303e-35	4.28766e-31	8.03177e-27	1.23792e-22	1.1524e-18	5.66874e-15	1.41559e-11	1.68497e-08	8.6595e-06	0.00163835	0.0864154	0.720347	0.182914	0.00854001	0.000136095	1.00578e-06	4.12622e-09	1.05634e-11	1.83103e-14	2.28129e-17	2.13811e-20	1.56482e-23	1.14733e-26	
B11696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B11609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N9	1.97013e-103	1.97727e-77	2.59178e-69	5.42399e-62	3.20238e-55	6.87773e-49	6.22473e-43	2.52032e-37	2.59714e-32	5.39817e-30	1.82638e-25	1.70013e-20	7.1732e-16	1.23041e-11	7.39189e-08	0.000121852	0.035707	0.76842	0.191936	0.00379999	1.53895e-05	2.05589e-08	1.19371e-11	3.59062e-15	6.30402e-19	7.03155e-23	5.32471e-27	3.04306e-31	1.37641e-34	
N10	3.49057e-87	4.41194e-64	8.60358e-59	3.26062e-54	3.69371e-50	6.75738e-47	2.04021e-44	2.6314e-40	3.50194e-35	5.19336e-30	7.38516e-25	5.05409e-20	1.57621e-15	2.05939e-11	9.82833e-08	0.000136272	0.0362881	0.769712	0.19001	0.00383669	1.66652e-05	2.50028e-08	1.69359e-11	6.12962e-15	1.3279e-18	1.87399e-22	5.59417e-26	6.75963e-29	2.31231e-30	
N11	3.73665e-90	8.59687e-66	3.10852e-59	2.18829e-53	5.77824e-48	8.26978e-43	8.05934e-38	5.52369e-33	2.43588e-28	6.3187e-24	8.9566e-20	6.66161e-16	2.49655e-12	4.41692e-09	3.32972e-06	0.000906294	0.0666556	0.730865	0.193922	0.00755448	9.2238e-05	5.00057e-07	1.46589e-09	2.63444e-12	3.16457e-15	2.70566e-18	1.74537e-21	1.01526e-24	7.49361e-27	
B983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B11604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
