NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	1.73079e-61	2.16022e-39	2.58996e-35	6.82616e-32	6.97231e-29	3.46048e-26	9.39629e-24	1.49671e-21	1.45969e-19	8.94246e-18	3.48788e-16	8.69443e-15	1.37916e-13	1.37623e-12	8.49299e-12	3.18308e-11	7.18954e-11	1	8.99809e-11	5.5353e-11	2.44776e-11	8.11996e-12	2.09373e-12	4.32212e-13	7.32199e-14	1.04e-14	1.26691e-15	1.39376e-16	1.90817e-17	
Leiolep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N2	5.23718e-82	3.6375e-57	1.72592e-50	1.51753e-44	4.29142e-39	4.80316e-34	2.35578e-29	5.39742e-25	6.84923e-21	6.00211e-17	2.69894e-13	5.33167e-10	4.22316e-07	0.000117533	0.0094939	0.168085	0.496456	0.28905	0.0355108	0.00126881	1.77862e-05	1.20502e-07	4.55541e-10	1.0643e-12	1.65691e-15	1.81995e-18	1.47486e-21	9.17911e-25	5.65556e-28	
N3	1.41261e-79	3.64202e-55	6.98916e-49	2.60616e-43	3.43167e-38	2.08758e-33	6.77861e-29	1.23248e-24	1.24183e-20	6.7114e-17	1.85091e-13	2.48384e-10	1.52217e-07	3.85178e-05	0.00342705	0.0828208	0.401123	0.412947	0.0930001	0.00645512	0.000185942	2.7063e-06	2.27485e-08	1.2145e-10	4.41843e-13	1.15608e-15	2.29232e-18	1.089e-20	1.59226e-21	
N4	1.54726e-88	2.09959e-63	1.7439e-56	2.44438e-50	9.90263e-45	1.40605e-39	7.60679e-35	1.54682e-30	8.46446e-27	5.40707e-23	9.32276e-19	7.84421e-15	2.97153e-11	4.61542e-08	2.55098e-05	0.00404834	0.134594	0.631061	0.217432	0.0126242	0.000213715	1.45733e-06	4.90579e-09	9.34828e-12	1.11124e-14	8.85363e-18	4.99408e-21	2.08535e-24	8.09215e-28	
N5	2.44699e-92	5.83935e-67	9.40727e-60	2.75763e-53	2.52788e-47	8.84864e-42	1.28808e-36	7.82415e-32	2.39615e-27	6.76309e-23	1.09421e-18	8.48448e-15	2.97609e-11	4.32987e-08	2.29295e-05	0.00362369	0.125653	0.609425	0.243463	0.0174359	0.000373114	3.24002e-06	1.38904e-08	3.36038e-11	5.04789e-14	5.05532e-17	3.56487e-20	1.97295e-23	1.80843e-25	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N6	1.31745e-85	5.72556e-61	2.13167e-54	1.72023e-48	5.1214e-43	6.82662e-38	4.4683e-33	1.50858e-28	2.69432e-24	2.56456e-20	1.29012e-16	3.34906e-13	4.29919e-10	2.5515e-07	6.31597e-05	0.00555903	0.134374	0.576962	0.257698	0.0245264	0.0008049	1.20295e-05	9.74709e-08	4.81545e-10	1.57707e-12	3.6432e-15	6.22745e-18	8.46572e-21	8.98837e-23	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N7	2.08181e-92	3.96086e-67	4.77665e-60	1.03912e-53	7.30474e-48	2.12945e-42	2.89739e-37	1.82277e-32	3.7663e-28	9.94438e-26	2.30894e-21	3.73196e-17	2.87421e-13	9.77639e-10	1.30427e-06	0.000564089	0.0571064	0.725939	0.209082	0.007239	6.79562e-05	2.5412e-07	4.72438e-10	5.0329e-13	3.3868e-16	1.54436e-19	5.02881e-23	1.2195e-26	2.7992e-30	
N8	6.2997e-86	1.94161e-61	3.98618e-55	1.4589e-49	1.68378e-44	8.07386e-40	2.12235e-35	4.28634e-31	8.03013e-27	1.23781e-22	1.15236e-18	5.66871e-15	1.41559e-11	1.68497e-08	8.6595e-06	0.00163835	0.0864154	0.720347	0.182914	0.00854001	0.000136095	1.00578e-06	4.12622e-09	1.05634e-11	1.83103e-14	2.28129e-17	2.138e-20	1.56431e-23	1.1435e-26	
B11696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B11609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N9	8.75541e-104	1.97712e-77	2.59158e-69	5.42351e-62	3.20205e-55	6.87694e-49	6.22397e-43	2.52004e-37	2.59694e-32	5.3527e-30	1.78991e-25	1.69806e-20	7.17317e-16	1.23041e-11	7.39189e-08	0.000121852	0.035707	0.76842	0.191936	0.00379999	1.53895e-05	2.05589e-08	1.19371e-11	3.59062e-15	6.30401e-19	7.03112e-23	5.30117e-27	2.91269e-31	1.18391e-34	
N10	1.55129e-87	4.41168e-64	8.60295e-59	3.26031e-54	3.69325e-50	6.75634e-47	2.03984e-44	2.63087e-40	3.50096e-35	5.19228e-30	7.38461e-25	5.05405e-20	1.57621e-15	2.05939e-11	9.82833e-08	0.000136272	0.0362881	0.769712	0.19001	0.00383669	1.66652e-05	2.50028e-08	1.69359e-11	6.12962e-15	1.32782e-18	1.86487e-22	1.80518e-26	1.42635e-29	2.00021e-30	
N11	1.66057e-90	8.59574e-66	3.10799e-59	2.18782e-53	5.77678e-48	8.26767e-43	8.05767e-38	5.52295e-33	2.4357e-28	6.3185e-24	8.95651e-20	6.6616e-16	2.49655e-12	4.41692e-09	3.32972e-06	0.000906294	0.0666556	0.730865	0.193922	0.00755448	9.2238e-05	5.00057e-07	1.46589e-09	2.63444e-12	3.16456e-15	2.70529e-18	1.72624e-21	9.24574e-25	6.45187e-27	
B983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B11604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N12	7.80684e-89	4.63153e-64	1.76726e-57	1.17586e-51	2.33966e-46	1.69589e-41	4.98267e-37	6.77565e-33	6.22484e-29	1.00536e-24	1.77627e-20	1.66453e-16	7.91072e-13	1.78805e-09	1.73652e-06	0.00061397	0.0587714	0.801994	0.134899	0.00368757	3.30332e-05	1.34805e-07	3.02634e-10	4.21824e-13	3.96891e-16	2.67912e-19	1.35873e-22	5.37535e-26	2.09917e-29	
BGAA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N13	4.28606e-88	1.95709e-63	5.8416e-57	3.07065e-51	4.94385e-46	3.08572e-41	9.17914e-37	1.7939e-32	3.41248e-28	6.94847e-24	9.53005e-20	6.91074e-16	2.54212e-12	4.44969e-09	3.3505e-06	0.000921054	0.0691041	0.763531	0.16077	0.00560652	6.42869e-05	3.36104e-07	9.66864e-10	1.72685e-12	2.08177e-15	1.80031e-18	1.1696e-21	5.93092e-25	3.10172e-28	
BGA303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGAB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
PGA445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N14	3.71109e-85	5.23683e-59	3.91014e-51	4.48131e-44	1.34681e-37	1.26261e-31	3.76793e-26	2.72241e-21	1.33316e-18	1.06411e-14	6.55049e-11	8.40355e-08	2.86143e-05	0.00289566	0.0829135	0.514435	0.379671	0.0199286	0.00012742	2.00587e-07	1.16937e-10	3.22922e-14	4.92237e-18	4.57659e-22	2.7783e-26	1.15474e-30	3.39564e-35	8.00055e-40	2.56301e-42	
N15	2.16812e-67	2.02082e-42	1.19425e-35	1.08823e-29	2.56842e-24	1.84676e-19	4.18496e-15	2.85975e-11	5.25879e-08	2.1641e-05	0.00165606	0.0296163	0.167435	0.359101	0.316352	0.112214	0.0133403	0.000262232	1.2389e-06	2.58885e-09	3.04496e-12	2.29483e-15	1.20247e-18	4.63583e-22	1.37583e-25	3.60646e-29	2.87567e-32	4.68178e-34	4.56956e-34	
Rhaspe	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	2.75605e-54	2.01741e-32	1.15649e-28	2.6599e-25	7.91255e-21	1.13722e-16	5.82056e-13	1.05107e-09	6.24755e-07	0.000107522	0.0046374	0.0553282	0.228172	0.373794	0.257798	0.072882	0.00713869	0.000140105	9.04888e-07	2.97099e-09	6.00215e-12	8.29798e-15	8.3963e-18	6.50963e-21	3.99643e-24	2.19752e-27	3.76156e-30	1.6843e-30	5.10025e-31	
Rhamar	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Rhatem	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	1.56179e-83	4.89129e-67	1.00656e-60	2.2361e-53	2.71707e-46	1.00154e-39	1.18016e-33	1.55698e-28	1.67228e-24	3.32466e-19	2.20375e-14	3.52167e-10	1.12175e-06	0.000617602	0.050583	0.499251	0.427129	0.0223169	0.000101603	8.89272e-08	2.45531e-11	2.86695e-15	1.69341e-19	5.65539e-24	1.16338e-28	4.27947e-32	4.88485e-36	1.07679e-36	1.35039e-37	
N18	5.43044e-89	5.71584e-63	3.36933e-55	3.23987e-48	8.79744e-42	8.18808e-36	2.76938e-30	3.0498e-25	3.30024e-21	3.0871e-18	7.08105e-14	5.56209e-10	1.01909e-06	0.000384415	0.0294213	0.373641	0.525689	0.0697206	0.00113887	4.43349e-06	6.25784e-09	4.11254e-12	1.47696e-15	3.23391e-19	4.66828e-23	4.70882e-27	3.56906e-31	8.54838e-35	2.23207e-37	
