NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	4.03975e-83	1.40914e-59	8.74956e-54	1.03459e-48	4.08012e-44	6.78244e-40	5.37534e-36	2.10883e-32	2.94045e-29	1.54662e-26	3.46198e-23	4.31027e-20	2.63596e-17	1.86425e-09	1.93045e-05	0.0169804	0.519033	0.449999	0.0139303	3.76532e-05	1.75193e-08	2.10599e-12	1.51802e-18	6.06945e-21	1.62911e-23	3.0745e-26	4.22695e-29	4.35341e-32	3.64455e-35	
N2	1.45648e-85	1.93721e-61	6.38585e-55	4.13616e-49	9.08683e-44	8.33271e-39	3.56306e-34	7.77683e-30	1.02429e-25	1.24542e-21	1.13437e-17	5.52817e-14	1.36421e-10	1.57174e-07	7.40419e-05	0.0112816	0.33595	0.569389	0.0808467	0.00243383	2.50397e-05	1.14322e-07	2.7224e-10	3.76908e-13	3.2775e-16	1.89673e-19	9.87242e-23	4.74301e-24	6.80059e-25	
N3	3.61064e-91	2.57867e-66	3.27889e-59	7.41133e-53	5.074e-47	1.26032e-41	1.18933e-36	3.89198e-32	2.08569e-28	1.00582e-26	2.45233e-22	5.95341e-18	7.05216e-14	3.73552e-10	7.71532e-07	0.000495468	0.0656184	0.757816	0.171701	0.00434168	2.61994e-05	5.60077e-08	5.35008e-11	2.65303e-14	7.57413e-18	1.34171e-21	1.56009e-25	1.25556e-29	1.29301e-33	
N4	1.29684e-95	1.10758e-70	1.99409e-63	7.20401e-57	9.208e-51	5.03827e-45	1.23339e-39	1.22486e-34	2.66739e-30	1.6018e-26	6.22245e-22	1.29392e-17	1.29622e-13	5.74798e-10	9.88659e-07	0.000533057	0.0620892	0.729189	0.201451	0.00668235	5.40407e-05	1.54642e-07	1.95883e-10	1.27223e-13	4.69433e-17	1.06037e-20	1.55505e-24	5.95551e-28	2.96976e-29	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N5	2.08874e-87	1.23104e-64	3.36058e-58	2.02651e-52	5.24015e-47	7.76717e-42	7.25423e-37	4.18941e-32	1.43615e-27	2.82895e-23	3.09236e-19	1.81947e-15	5.52589e-12	8.09603e-09	5.14319e-06	0.00119251	0.0747755	0.692315	0.220926	0.0106357	0.00014959	8.5536e-07	2.41439e-09	3.81579e-12	3.68462e-15	2.31608e-18	9.95173e-22	6.35172e-25	5.93431e-26	
N6	4.82013e-43	3.93962e-42	3.42201e-41	2.81929e-40	2.19373e-39	1.60435e-38	1.09658e-37	5.71744e-40	1.00219e-31	4.12818e-37	1.04516e-34	4.47742e-34	1.67648e-33	5.36063e-33	1.41896e-32	6.38693e-14	6.5174e-07	0.999998	1.52809e-06	3.86802e-13	4.88996e-33	1.32168e-33	3.00902e-34	5.96277e-35	1.05341e-35	1.68928e-36	2.49359e-37	3.43103e-38	4.97252e-39	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N7	2.85544e-94	2.57594e-69	4.15653e-62	1.20194e-55	1.06666e-49	3.52252e-44	4.66669e-39	2.5226e-34	5.11698e-30	3.03069e-28	1.35978e-24	5.42049e-20	1.1002e-15	1.05219e-11	4.23039e-08	5.9261e-05	0.0206241	0.856737	0.12097	0.00160487	5.14244e-06	6.04127e-09	3.2786e-12	9.49863e-16	1.61995e-19	1.74367e-23	1.24733e-27	6.27193e-32	8.00978e-36	
N8	7.39813e-84	1.55241e-63	4.83602e-57	2.75069e-51	4.87691e-46	3.24203e-41	8.6273e-37	9.05354e-33	3.16453e-29	1.15898e-25	2.31748e-21	2.63087e-17	1.57949e-13	4.69818e-10	6.24496e-07	0.000313083	0.0435211	0.841369	0.112563	0.00222002	1.33338e-05	3.39554e-08	4.42432e-11	3.32673e-14	1.56861e-17	4.92737e-21	1.07956e-24	1.72509e-28	4.07918e-32	
N9	5.72202e-48	1.02558e-46	1.8382e-45	3.11697e-44	4.97854e-43	7.4528e-42	1.03952e-40	1.55402e-42	4.6455e-34	4.58324e-39	1.65005e-36	1.40668e-35	1.03769e-34	6.4438e-34	3.23966e-33	3.75922e-14	5.47891e-07	0.999998	1.35398e-06	2.49609e-13	1.26642e-33	1.86007e-34	2.24788e-35	2.32905e-36	2.12886e-37	1.75266e-38	1.32026e-39	9.24293e-41	7.91147e-42	
B11696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B11697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N10	4.31217e-105	1.10565e-78	3.96908e-70	2.21468e-62	3.31608e-55	1.72038e-48	3.20272e-42	2.10085e-36	3.87172e-31	7.3386e-33	4.4888e-34	2.26989e-28	1.19777e-22	2.81264e-17	2.72794e-12	9.47648e-08	0.000877126	0.996877	0.00224538	6.67437e-07	5.85045e-11	2.07575e-15	3.49643e-20	3.06184e-25	1.45702e-30	3.81145e-36	5.37021e-42	3.80484e-48	1.73011e-54	
B11609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
