name,MODEL,AICw,Log-likelihood,AIC,C_lossC,C_gainC,CR_lossC,CR_gainC,CR_dup,CD_lossC,CD_gainC,CD_dup,CDE_lossC,CDE_gainC,CDE_dup,CDE_demi,L_lossC,L_gainC,L_lossL,L_gainL,LR_lossC,LR_gainC,LR_lossL,LR_gainL,LR_dup,LD_lossC,LD_gainC,LD_lossL,LD_gainL,LD_dup,LDE_lossC,LDE_gainC,LDE_lossL,LDE_gainL,LDE_dup,LDE_demi
01B_iguania-root-exclude_out,CONST_RATE_DEMI_EST,0.208,-157.6,323.1,0.0779433646,0.051597497299999996,0.07710164359999999,0.0510082926,0,0.08290951849999999,0.0540384882,0,0.0362781751,0.021463885499999998,0,0.0056395307,0.023399843799999997,0,0.0037877444999999997,0.004208605,0.023399843799999997,0,0.0037877444999999997,0.004208605,0,0.09284182629999999,3.366884e-4,-0.0017676140999999999,0.0036194002999999997,0,0.0010100652,8.41721e-4,0.0027776793,0.0015992699,0,0.006228735399999999
01B_iguania-root-exclude_out,CONST_RATE_NO_DUPL,0.419,-158.8,321.7,0.0779433646,0.051597497299999996,0.07710164359999999,0.0510082926,0,0.08290951849999999,0.0540384882,0,0.0362781751,0.021463885499999998,0,0.0056395307,0.023399843799999997,0,0.0037877444999999997,0.004208605,0.023399843799999997,0,0.0037877444999999997,0.004208605,0,0.09284182629999999,3.366884e-4,-0.0017676140999999999,0.0036194002999999997,0,0.0010100652,8.41721e-4,0.0027776793,0.0015992699,0,0.006228735399999999
01B_iguania-root-exclude_out,LINEAR_RATE,0.007,-159.9,329.8,0.0779433646,0.051597497299999996,0.07710164359999999,0.0510082926,0,0.08290951849999999,0.0540384882,0,0.0362781751,0.021463885499999998,0,0.0056395307,0.023399843799999997,0,0.0037877444999999997,0.004208605,0.023399843799999997,0,0.0037877444999999997,0.004208605,0,0.09284182629999999,3.366884e-4,-0.0017676140999999999,0.0036194002999999997,0,0.0010100652,8.41721e-4,0.0027776793,0.0015992699,0,0.006228735399999999
01B_iguania-root-exclude_out,LINEAR_RATE_DEMI,0.031,-158.4,326.9,0.0779433646,0.051597497299999996,0.07710164359999999,0.0510082926,0,0.08290951849999999,0.0540384882,0,0.0362781751,0.021463885499999998,0,0.0056395307,0.023399843799999997,0,0.0037877444999999997,0.004208605,0.023399843799999997,0,0.0037877444999999997,0.004208605,0,0.09284182629999999,3.366884e-4,-0.0017676140999999999,0.0036194002999999997,0,0.0010100652,8.41721e-4,0.0027776793,0.0015992699,0,0.006228735399999999
01B_iguania-root-exclude_out,LINEAR_RATE_DEMI_EST,0.007,-159,329.9,0.0779433646,0.051597497299999996,0.07710164359999999,0.0510082926,0,0.08290951849999999,0.0540384882,0,0.0362781751,0.021463885499999998,0,0.0056395307,0.023399843799999997,0,0.0037877444999999997,0.004208605,0.023399843799999997,0,0.0037877444999999997,0.004208605,0,0.09284182629999999,3.366884e-4,-0.0017676140999999999,0.0036194002999999997,0,0.0010100652,8.41721e-4,0.0027776793,0.0015992699,0,0.006228735399999999
01B_iguania-root-exclude_out,LINEAR_RATE_NO_DUPL,0.02,-159.9,327.8,0.0779433646,0.051597497299999996,0.07710164359999999,0.0510082926,0,0.08290951849999999,0.0540384882,0,0.0362781751,0.021463885499999998,0,0.0056395307,0.023399843799999997,0,0.0037877444999999997,0.004208605,0.023399843799999997,0,0.0037877444999999997,0.004208605,0,0.09284182629999999,3.366884e-4,-0.0017676140999999999,0.0036194002999999997,0,0.0010100652,8.41721e-4,0.0027776793,0.0015992699,0,0.006228735399999999
02A_18-root-noO_out,CONST_RATE,0.48,-165.5,336.9,0.1014155604,0.09210557579999999,0.09074975279999999,0.046007593799999996,8.134937999999999e-4,0.079089675,0.0454652646,4.51941e-4,0.0797223924,0.04573642919999999,8.134937999999999e-4,0,0.059113882799999996,0,0.0019885403999999997,0.0056040683999999995,0.0434767242,0.0026212577999999995,0.0026212577999999995,0.0032539751999999997,8.134937999999999e-4,0.04410944159999999,0.0028020341999999998,0.0026212577999999995,0.0032539751999999997,4.51941e-4,0,0.0048809628,0.0030731988,0.001355823,0,0.007954161599999999
02A_18-root-noO_out,CONST_RATE_DEMI,0.277,-166,338,0.1014155604,0.09210557579999999,0.09074975279999999,0.046007593799999996,8.134937999999999e-4,0.079089675,0.0454652646,4.51941e-4,0.0797223924,0.04573642919999999,8.134937999999999e-4,0,0.059113882799999996,0,0.0019885403999999997,0.0056040683999999995,0.0434767242,0.0026212577999999995,0.0026212577999999995,0.0032539751999999997,8.134937999999999e-4,0.04410944159999999,0.0028020341999999998,0.0026212577999999995,0.0032539751999999997,4.51941e-4,0,0.0048809628,0.0030731988,0.001355823,0,0.007954161599999999
02A_18-root-noO_out,CONST_RATE_DEMI_EST,0.195,-165.4,338.7,0.1014155604,0.09210557579999999,0.09074975279999999,0.046007593799999996,8.134937999999999e-4,0.079089675,0.0454652646,4.51941e-4,0.0797223924,0.04573642919999999,8.134937999999999e-4,0,0.059113882799999996,0,0.0019885403999999997,0.0056040683999999995,0.0434767242,0.0026212577999999995,0.0026212577999999995,0.0032539751999999997,8.134937999999999e-4,0.04410944159999999,0.0028020341999999998,0.0026212577999999995,0.0032539751999999997,4.51941e-4,0,0.0048809628,0.0030731988,0.001355823,0,0.007954161599999999
02A_18-root-noO_out,CONST_RATE_NO_DUPL,0,-179.3,362.5,0.1014155604,0.09210557579999999,0.09074975279999999,0.046007593799999996,8.134937999999999e-4,0.079089675,0.0454652646,4.51941e-4,0.0797223924,0.04573642919999999,8.134937999999999e-4,0,0.059113882799999996,0,0.0019885403999999997,0.0056040683999999995,0.0434767242,0.0026212577999999995,0.0026212577999999995,0.0032539751999999997,8.134937999999999e-4,0.04410944159999999,0.0028020341999999998,0.0026212577999999995,0.0032539751999999997,4.51941e-4,0,0.0048809628,0.0030731988,0.001355823,0,0.007954161599999999
02A_18-root-noO_out,LINEAR_RATE,0.029,-166.2,342.5,0.1014155604,0.09210557579999999,0.09074975279999999,0.046007593799999996,8.134937999999999e-4,0.079089675,0.0454652646,4.51941e-4,0.0797223924,0.04573642919999999,8.134937999999999e-4,0,0.059113882799999996,0,0.0019885403999999997,0.0056040683999999995,0.0434767242,0.0026212577999999995,0.0026212577999999995,0.0032539751999999997,8.134937999999999e-4,0.04410944159999999,0.0028020341999999998,0.0026212577999999995,0.0032539751999999997,4.51941e-4,0,0.0048809628,0.0030731988,0.001355823,0,0.007954161599999999
02A_18-root-noO_out,LINEAR_RATE_DEMI,0.016,-166.9,343.7,0.1014155604,0.09210557579999999,0.09074975279999999,0.046007593799999996,8.134937999999999e-4,0.079089675,0.0454652646,4.51941e-4,0.0797223924,0.04573642919999999,8.134937999999999e-4,0,0.059113882799999996,0,0.0019885403999999997,0.0056040683999999995,0.0434767242,0.0026212577999999995,0.0026212577999999995,0.0032539751999999997,8.134937999999999e-4,0.04410944159999999,0.0028020341999999998,0.0026212577999999995,0.0032539751999999997,4.51941e-4,0,0.0048809628,0.0030731988,0.001355823,0,0.007954161599999999
02A_18-root-noO_out,LINEAR_RATE_DEMI_EST,0.002,-168.1,348.2,0.1014155604,0.09210557579999999,0.09074975279999999,0.046007593799999996,8.134937999999999e-4,0.079089675,0.0454652646,4.51941e-4,0.0797223924,0.04573642919999999,8.134937999999999e-4,0,0.059113882799999996,0,0.0019885403999999997,0.0056040683999999995,0.0434767242,0.0026212577999999995,0.0026212577999999995,0.0032539751999999997,8.134937999999999e-4,0.04410944159999999,0.0028020341999999998,0.0026212577999999995,0.0032539751999999997,4.51941e-4,0,0.0048809628,0.0030731988,0.001355823,0,0.007954161599999999
02A_18-root-noO_out,LINEAR_RATE_NO_DUPL,0,-175.5,359,0.1014155604,0.09210557579999999,0.09074975279999999,0.046007593799999996,8.134937999999999e-4,0.079089675,0.0454652646,4.51941e-4,0.0797223924,0.04573642919999999,8.134937999999999e-4,0,0.059113882799999996,0,0.0019885403999999997,0.0056040683999999995,0.0434767242,0.0026212577999999995,0.0026212577999999995,0.0032539751999999997,8.134937999999999e-4,0.04410944159999999,0.0028020341999999998,0.0026212577999999995,0.0032539751999999997,4.51941e-4,0,0.0048809628,0.0030731988,0.001355823,0,0.007954161599999999
02B_18-root-exclude_out,CONST_RATE,0.19,-158.3,322.7,0.0854346815,0.04503207349999999,0.0814785928,0.0452845898,0,0.0828253464,0.048567301699999996,0,0.037204068199999996,0.017676141,0,0.0056395307,0.027945137199999998,0,0.004208605,0.0037877444999999997,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.0019359583,0.0072388005999999994,0.0027776793,9.258930999999999e-4,0,0.006228735399999999
02B_18-root-exclude_out,CONST_RATE_DEMI,0.19,-158.4,322.7,0.0854346815,0.04503207349999999,0.0814785928,0.0452845898,0,0.0828253464,0.048567301699999996,0,0.037204068199999996,0.017676141,0,0.0056395307,0.027945137199999998,0,0.004208605,0.0037877444999999997,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.0019359583,0.0072388005999999994,0.0027776793,9.258930999999999e-4,0,0.006228735399999999
02B_18-root-exclude_out,CONST_RATE_DEMI_EST,0.07,-158.4,324.7,0.0854346815,0.04503207349999999,0.0814785928,0.0452845898,0,0.0828253464,0.048567301699999996,0,0.037204068199999996,0.017676141,0,0.0056395307,0.027945137199999998,0,0.004208605,0.0037877444999999997,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.0019359583,0.0072388005999999994,0.0027776793,9.258930999999999e-4,0,0.006228735399999999
02B_18-root-exclude_out,CONST_RATE_NO_DUPL,0.515,-158.3,320.7,0.0854346815,0.04503207349999999,0.0814785928,0.0452845898,0,0.0828253464,0.048567301699999996,0,0.037204068199999996,0.017676141,0,0.0056395307,0.027945137199999998,0,0.004208605,0.0037877444999999997,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.0019359583,0.0072388005999999994,0.0027776793,9.258930999999999e-4,0,0.006228735399999999
02B_18-root-exclude_out,LINEAR_RATE,0.007,-159.6,329.3,0.0854346815,0.04503207349999999,0.0814785928,0.0452845898,0,0.0828253464,0.048567301699999996,0,0.037204068199999996,0.017676141,0,0.0056395307,0.027945137199999998,0,0.004208605,0.0037877444999999997,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.0019359583,0.0072388005999999994,0.0027776793,9.258930999999999e-4,0,0.006228735399999999
02B_18-root-exclude_out,LINEAR_RATE_DEMI,0.007,-159.6,329.3,0.0854346815,0.04503207349999999,0.0814785928,0.0452845898,0,0.0828253464,0.048567301699999996,0,0.037204068199999996,0.017676141,0,0.0056395307,0.027945137199999998,0,0.004208605,0.0037877444999999997,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.0019359583,0.0072388005999999994,0.0027776793,9.258930999999999e-4,0,0.006228735399999999
02B_18-root-exclude_out,LINEAR_RATE_DEMI_EST,0.003,-159.5,331,0.0854346815,0.04503207349999999,0.0814785928,0.0452845898,0,0.0828253464,0.048567301699999996,0,0.037204068199999996,0.017676141,0,0.0056395307,0.027945137199999998,0,0.004208605,0.0037877444999999997,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.0019359583,0.0072388005999999994,0.0027776793,9.258930999999999e-4,0,0.006228735399999999
02B_18-root-exclude_out,LINEAR_RATE_NO_DUPL,0.019,-159.6,327.3,0.0854346815,0.04503207349999999,0.0814785928,0.0452845898,0,0.0828253464,0.048567301699999996,0,0.037204068199999996,0.017676141,0,0.0056395307,0.027945137199999998,0,0.004208605,0.0037877444999999997,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.027945137199999998,0,0.004208605,0.0037877444999999997,0,0.0019359583,0.0072388005999999994,0.0027776793,9.258930999999999e-4,0,0.006228735399999999
03A_estimate_noO_out,CONST_RATE,0.005,-165.7,337.3,0,0.2000290866,0.091292082,0.037511103000000004,8.134937999999999e-4,0.0902978118,0.039318866999999993,4.51941e-4,0.029014612199999998,0.019885404,0,0.00903882,0.023500932,0,-4.51941e-4,0.0115696896,0.0624582462,0,5.423292e-4,0.0038866925999999995,8.134937999999999e-4,0.1109967096,0.0047001863999999996,-0.0024404814,0.0023500931999999998,4.51941e-4,0.010756195799999998,0.004067469,0.001355823,0.0011750465999999999,0,0.00903882
03A_estimate_noO_out,CONST_RATE_DEMI,0.003,-166.3,338.6,0,0.2000290866,0.091292082,0.037511103000000004,8.134937999999999e-4,0.0902978118,0.039318866999999993,4.51941e-4,0.029014612199999998,0.019885404,0,0.00903882,0.023500932,0,-4.51941e-4,0.0115696896,0.0624582462,0,5.423292e-4,0.0038866925999999995,8.134937999999999e-4,0.1109967096,0.0047001863999999996,-0.0024404814,0.0023500931999999998,4.51941e-4,0.010756195799999998,0.004067469,0.001355823,0.0011750465999999999,0,0.00903882
03A_estimate_noO_out,CONST_RATE_DEMI_EST,0.935,-159.4,326.8,0,0.2000290866,0.091292082,0.037511103000000004,8.134937999999999e-4,0.0902978118,0.039318866999999993,4.51941e-4,0.029014612199999998,0.019885404,0,0.00903882,0.023500932,0,-4.51941e-4,0.0115696896,0.0624582462,0,5.423292e-4,0.0038866925999999995,8.134937999999999e-4,0.1109967096,0.0047001863999999996,-0.0024404814,0.0023500931999999998,4.51941e-4,0.010756195799999998,0.004067469,0.001355823,0.0011750465999999999,0,0.00903882
03A_estimate_noO_out,CONST_RATE_NO_DUPL,0,-177.6,359.1,0,0.2000290866,0.091292082,0.037511103000000004,8.134937999999999e-4,0.0902978118,0.039318866999999993,4.51941e-4,0.029014612199999998,0.019885404,0,0.00903882,0.023500932,0,-4.51941e-4,0.0115696896,0.0624582462,0,5.423292e-4,0.0038866925999999995,8.134937999999999e-4,0.1109967096,0.0047001863999999996,-0.0024404814,0.0023500931999999998,4.51941e-4,0.010756195799999998,0.004067469,0.001355823,0.0011750465999999999,0,0.00903882
03A_estimate_noO_out,LINEAR_RATE,0,-166.2,342.4,0,0.2000290866,0.091292082,0.037511103000000004,8.134937999999999e-4,0.0902978118,0.039318866999999993,4.51941e-4,0.029014612199999998,0.019885404,0,0.00903882,0.023500932,0,-4.51941e-4,0.0115696896,0.0624582462,0,5.423292e-4,0.0038866925999999995,8.134937999999999e-4,0.1109967096,0.0047001863999999996,-0.0024404814,0.0023500931999999998,4.51941e-4,0.010756195799999998,0.004067469,0.001355823,0.0011750465999999999,0,0.00903882
03A_estimate_noO_out,LINEAR_RATE_DEMI,0,-166.1,342.1,0,0.2000290866,0.091292082,0.037511103000000004,8.134937999999999e-4,0.0902978118,0.039318866999999993,4.51941e-4,0.029014612199999998,0.019885404,0,0.00903882,0.023500932,0,-4.51941e-4,0.0115696896,0.0624582462,0,5.423292e-4,0.0038866925999999995,8.134937999999999e-4,0.1109967096,0.0047001863999999996,-0.0024404814,0.0023500931999999998,4.51941e-4,0.010756195799999998,0.004067469,0.001355823,0.0011750465999999999,0,0.00903882
03A_estimate_noO_out,LINEAR_RATE_DEMI_EST,0.057,-160.2,332.4,0,0.2000290866,0.091292082,0.037511103000000004,8.134937999999999e-4,0.0902978118,0.039318866999999993,4.51941e-4,0.029014612199999998,0.019885404,0,0.00903882,0.023500932,0,-4.51941e-4,0.0115696896,0.0624582462,0,5.423292e-4,0.0038866925999999995,8.134937999999999e-4,0.1109967096,0.0047001863999999996,-0.0024404814,0.0023500931999999998,4.51941e-4,0.010756195799999998,0.004067469,0.001355823,0.0011750465999999999,0,0.00903882
03A_estimate_noO_out,LINEAR_RATE_NO_DUPL,0,-172.6,353.3,0,0.2000290866,0.091292082,0.037511103000000004,8.134937999999999e-4,0.0902978118,0.039318866999999993,4.51941e-4,0.029014612199999998,0.019885404,0,0.00903882,0.023500932,0,-4.51941e-4,0.0115696896,0.0624582462,0,5.423292e-4,0.0038866925999999995,8.134937999999999e-4,0.1109967096,0.0047001863999999996,-0.0024404814,0.0023500931999999998,4.51941e-4,0.010756195799999998,0.004067469,0.001355823,0.0011750465999999999,0,0.00903882
03B_estimate-exclude_out,CONST_RATE,0.001,-158.5,323.1,0.082488658,0.0406551243,0.0953669893,0.0310595049,0,0.0901483191,0.0329112911,0,0.028786858199999998,0.016918592099999998,0,0.0074071447999999995,0,0.0108582009,0,0.0099323078,0,0,0,0.0113632335,0,0.0686844336,0,1.683442e-4,0.0037877444999999997,0,0.0066495959,0.006733768,0.0017676140999999999,7.575488999999999e-4,0,0.0074071447999999995
03B_estimate-exclude_out,CONST_RATE_DEMI,0.001,-158.6,323.1,0.082488658,0.0406551243,0.0953669893,0.0310595049,0,0.0901483191,0.0329112911,0,0.028786858199999998,0.016918592099999998,0,0.0074071447999999995,0,0.0108582009,0,0.0099323078,0,0,0,0.0113632335,0,0.0686844336,0,1.683442e-4,0.0037877444999999997,0,0.0066495959,0.006733768,0.0017676140999999999,7.575488999999999e-4,0,0.0074071447999999995
03B_estimate-exclude_out,CONST_RATE_DEMI_EST,0.944,-151.1,310.2,0.082488658,0.0406551243,0.0953669893,0.0310595049,0,0.0901483191,0.0329112911,0,0.028786858199999998,0.016918592099999998,0,0.0074071447999999995,0,0.0108582009,0,0.0099323078,0,0,0,0.0113632335,0,0.0686844336,0,1.683442e-4,0.0037877444999999997,0,0.0066495959,0.006733768,0.0017676140999999999,7.575488999999999e-4,0,0.0074071447999999995
03B_estimate-exclude_out,CONST_RATE_NO_DUPL,0.004,-158.6,321.3,0.082488658,0.0406551243,0.0953669893,0.0310595049,0,0.0901483191,0.0329112911,0,0.028786858199999998,0.016918592099999998,0,0.0074071447999999995,0,0.0108582009,0,0.0099323078,0,0,0,0.0113632335,0,0.0686844336,0,1.683442e-4,0.0037877444999999997,0,0.0066495959,0.006733768,0.0017676140999999999,7.575488999999999e-4,0,0.0074071447999999995
03B_estimate-exclude_out,LINEAR_RATE,0,-159.5,329,0.082488658,0.0406551243,0.0953669893,0.0310595049,0,0.0901483191,0.0329112911,0,0.028786858199999998,0.016918592099999998,0,0.0074071447999999995,0,0.0108582009,0,0.0099323078,0,0,0,0.0113632335,0,0.0686844336,0,1.683442e-4,0.0037877444999999997,0,0.0066495959,0.006733768,0.0017676140999999999,7.575488999999999e-4,0,0.0074071447999999995
03B_estimate-exclude_out,LINEAR_RATE_DEMI,0,-159,328,0.082488658,0.0406551243,0.0953669893,0.0310595049,0,0.0901483191,0.0329112911,0,0.028786858199999998,0.016918592099999998,0,0.0074071447999999995,0,0.0108582009,0,0.0099323078,0,0,0,0.0113632335,0,0.0686844336,0,1.683442e-4,0.0037877444999999997,0,0.0066495959,0.006733768,0.0017676140999999999,7.575488999999999e-4,0,0.0074071447999999995
03B_estimate-exclude_out,LINEAR_RATE_DEMI_EST,0.049,-152.1,316.1,0.082488658,0.0406551243,0.0953669893,0.0310595049,0,0.0901483191,0.0329112911,0,0.028786858199999998,0.016918592099999998,0,0.0074071447999999995,0,0.0108582009,0,0.0099323078,0,0,0,0.0113632335,0,0.0686844336,0,1.683442e-4,0.0037877444999999997,0,0.0066495959,0.006733768,0.0017676140999999999,7.575488999999999e-4,0,0.0074071447999999995
03B_estimate-exclude_out,LINEAR_RATE_NO_DUPL,0,-159.5,326.9,0.082488658,0.0406551243,0.0953669893,0.0310595049,0,0.0901483191,0.0329112911,0,0.028786858199999998,0.016918592099999998,0,0.0074071447999999995,0,0.0108582009,0,0.0099323078,0,0,0,0.0113632335,0,0.0686844336,0,1.683442e-4,0.0037877444999999997,0,0.0066495959,0.006733768,0.0017676140999999999,7.575488999999999e-4,0,0.0074071447999999995
