"x"
"97"/t"FGA516	6.53959e-05	1.74646e-07	0	0	0"
"98"/t"FGA513	6.53959e-05	1.74646e-07	0	0	0"
"99"/t"N55	0.431549	0.0212424	0	0	0"
"100"/t"F12278	7.87971e-06	2.02597e-08	0	0	0"
"101"/t"F12279	7.87971e-06	2.02597e-08	0	0	0"
"102"/t"N56	0.446221	0.00523245	0	0	0"
"103"/t"Furant	0.132029	0.0327398	0	0	0"
"104"/t"N57	2.1113	0.0121292	0	0	0"
"105"/t"FGA331	0.000115008	1.13224e-08	0	0	0"
"106"/t"FGA332	0.000115008	1.13224e-08	0	0	0"
"107"/t"FGA465	0.0452725	0.0674269	0	0	0"
"108"/t"N58	0.00854292	0.0102517	0	0	0"
"109"/t"N59	0.0330934	0.0283004	0	0	0"
"110"/t"FGA99	3.14496e-06	1.64228e-07	0	0	0"
"111"/t"F12269	3.14496e-06	1.64228e-07	0	0	0"
"112"/t"N60	0.0148642	0.00328149	0	0	0"
"113"/t"N61	0.017357	0.0241422	0	0	0"
"114"/t"FGA15	3.31166e-07	0	0	0	0"
"115"/t"FGA440	3.31166e-07	0	0	0	0"
"116"/t"N62	1.00211	0.0089185	0	0	0"
"117"/t"FGA581	2.55049e-05	1.16223e-08	0	0	0"
"118"/t"FGA582	2.55049e-05	1.16223e-08	0	0	0"
"119"/t"N63	2.05308	0.0414491	0	0	0"
"120"/t"FGA104	3.8649e-05	3.45242e-08	0	0	0"
"121"/t"FGA105	3.8649e-05	3.45242e-08	0	0	0"
"122"/t"FGA489	0.141941	0.118759	0	0	0"
"123"/t"N64	3.05146	0.0493767	0	0	0"
"124"/t"FGA174	0.00154476	8.96073e-07	0	0	0"
"125"/t"FGA175	0.00154476	8.96073e-07	0	0	0"
"126"/t"FurbGB	1.11339	0.137004	0	0	0"
"127"/t"N65	0.615564	0.00100809	0	0	0"
"128"/t"N66	0.82739	0.00610551	0	0	0"
"129"/t"N67	1.26938	0.0396226	0	0	0"
"130"/t"N68	4.19339	0.0335541	0	0	0"
"131"/t"CGA312	0.00257355	6.23383e-07	0	0	0"
"132"/t"CGA963	0.00257355	6.23383e-07	0	0	0"
"133"/t"N69	0.0933729	0.010413	0	0	0"
"134"/t"N70	0.0230872	0.00948496	0	0	0"
"135"/t"N71	0.035714	0.000558361	0	0	0"
"136"/t"N72	1.88813	0.0180074	0	0	0"
"137"/t"CGA642	1.17546	0.0148472	0	0	0"
"138"/t"N73	0.0761782	0.00259612	0	0	0"
"139"/t"N74	0.13204	0.0450102	0	0	0"
"140"/t"CGA763	1.78479e-06	1.92974e-08	0	0	0"
"141"/t"CGA764	1.78479e-06	1.92974e-08	0	0	0"
"142"/t"N75	2.09377	0.00677393	0	0	0"
"143"/t"C601	3.98479e-05	3.20507e-09	0	0	0"
"144"/t"C602	3.98479e-05	3.20507e-09	0	0	0"
"145"/t"N76	0.0244616	0.00168667	0	0	0"
"146"/t"CGA236	3.036	0.0280343	0	0	0"
"147"/t"N77	0.0259087	0.00718128	0	0	0"
"148"/t"N78	0.116673	0.0227259	0	0	0"
"149"/t"Calboe	0.0455815	0.150242	0	0	0"
"150"/t"C3125	3.89598	0.000682387	0	0	0"
"151"/t"N79	1.04448	0.0552361	0	0	0"
"152"/t"CGA429	0	0	0	0	0"
"153"/t"CGA430	0	0	0	0	0"
"154"/t"N80	0.00564807	0.0102372	0	0	0"
"155"/t"N81	0.189142	0.118647	0	0	0"
"156"/t"C985	0	0	0	0	0"
"157"/t"C984	0	0	0	0	0"
