haploidn,tips,sim
18,C3121,527
18,CGA453,527
18,C3118,527
19,Calparcri,527
19,FGA513,527
20,FGA456,527
19,FGA465,527
18,F12278,527
19,FGA331,527
19,Furant,527
19,FGA581,527
19,FGA15,527
19,FGA99,527
19,F2241,527
19,Furang,527
18,FGA490,527
19,Furpol,527
19,Furcep,527
19,F1476,527
16,FGA104,527
19,FGA489,527
19,F3015,527
20,FGA174,527
18,FurbGB,527
19,FGA379,527
19,Tribit,527
19,Trihoe,527
20,Trijac,527
18,Trijoh,527
18,Trimel,527
21,Triowe,527
18,Tricri,527
17,Triwie,527
19,Triqua,527
18,Kinboe,527
19,Kinfis,527
18,Kinxen,527
18,Bratra,527
18,Bradra,527
17,Bratha,527
17,Bramel,527
16,Braset,527
20,Braven,527
18,Bragut,527
18,Brapum,527
18,Bradam,527
18,Chazey,527
17,Chacaly,527
18,Chaafr,527
18,Chacha,527
18,Chadil,527
18,Chasen,527
20,Chanam,527
18,Rhamar,527
17,Rhatem,527
17,Rhaspe,527
14,BGA584,528
13,BGAA1,528
15,B11604,528
14,B983,528
13,BGA303,528
14,BGAB1,528
14,B11609,528
13,B11696,528
15,B3088,528
20,BGA709,528
18,BGA309,528
19,PGA445,528
19,CGA763,528
19,C601,528
19,CGA642,528
19,CGA429,528
19,C3125,528
18,Calboe,528
19,CGA236,528
18,CGA365,528
19,CGA494,528
19,CGA310,528
18,C984,528
19,CGA48,528
19,Cl11778,528
19,C404,528
19,C12265,528
19,C3126,528
18,CGA312,528
19,C3043,528
18,CGA364,528
19,CGA45,528
19,C2208,528
19,CGA311,528
19,CGA501,528
19,C3121,528
19,CGA453,528
17,C3118,528
17,Calparcri,528
16,FGA513,528
17,FGA456,528
18,FGA465,528
17,F12278,528
18,FGA331,528
18,Furant,528
17,FGA581,528
17,FGA15,528
18,FGA99,528
19,F2241,528
21,Furang,528
19,FGA490,528
19,Furpol,528
18,Furcep,528
17,F1476,528
18,FGA104,528
16,FGA489,528
18,F3015,528
18,FGA174,528
18,FurbGB,528
16,FGA379,528
20,Tribit,528
20,Trihoe,528
19,Trijac,528
20,Trijoh,528
20,Trimel,528
19,Triowe,528
21,Tricri,528
21,Triwie,528
21,Triqua,528
20,Kinboe,528
21,Kinfis,528
20,Kinxen,528
16,Bratra,528
15,Bradra,528
16,Bratha,528
16,Bramel,528
15,Braset,528
16,Braven,528
16,Bragut,528
16,Brapum,528
16,Bradam,528
17,Chazey,528
16,Chacaly,528
18,Chaafr,528
17,Chacha,528
18,Chadil,528
17,Chasen,528
18,Chanam,528
20,Rhamar,528
20,Rhatem,528
23,Rhaspe,528
16,BGA584,529
14,BGAA1,529
17,B11604,529
17,B983,529
15,BGA303,529
15,BGAB1,529
15,B11609,529
16,B11696,529
19,B3088,529
18,BGA709,529
18,BGA309,529
15,PGA445,529
14,CGA763,529
14,C601,529
14,CGA642,529
13,CGA429,529
14,C3125,529
15,Calboe,529
14,CGA236,529
12,CGA365,529
12,CGA494,529
12,CGA310,529
14,C984,529
14,CGA48,529
14,Cl11778,529
14,C404,529
13,C12265,529
14,C3126,529
12,CGA312,529
15,C3043,529
15,CGA364,529
16,CGA45,529
16,C2208,529
14,CGA311,529
16,CGA501,529
16,C3121,529
16,CGA453,529
15,C3118,529
15,Calparcri,529
13,FGA513,529
13,FGA456,529
12,FGA465,529
13,F12278,529
13,FGA331,529
13,Furant,529
13,FGA581,529
13,FGA15,529
13,FGA99,529
12,F2241,529
12,Furang,529
14,FGA490,529
12,Furpol,529
13,Furcep,529
13,F1476,529
14,FGA104,529
14,FGA489,529
14,F3015,529
15,FGA174,529
14,FurbGB,529
15,FGA379,529
17,Tribit,529
17,Trihoe,529
18,Trijac,529
17,Trijoh,529
15,Trimel,529
17,Triowe,529
16,Tricri,529
16,Triwie,529
17,Triqua,529
15,Kinboe,529
17,Kinfis,529
14,Kinxen,529
17,Bratra,529
17,Bradra,529
16,Bratha,529
16,Bramel,529
16,Braset,529
16,Braven,529
16,Bragut,529
14,Brapum,529
15,Bradam,529
16,Chazey,529
16,Chacaly,529
16,Chaafr,529
15,Chacha,529
16,Chadil,529
17,Chasen,529
16,Chanam,529
16,Rhamar,529
12,Rhatem,529
15,Rhaspe,529
16,BGA584,530
16,BGAA1,530
14,B11604,530
14,B983,530
16,BGA303,530
16,BGAB1,530
15,B11609,530
16,B11696,530
14,B3088,530
15,BGA709,530
16,BGA309,530
14,PGA445,530
15,CGA763,530
13,C601,530
15,CGA642,530
15,CGA429,530
13,C3125,530
13,Calboe,530
15,CGA236,530
15,CGA365,530
15,CGA494,530
16,CGA310,530
15,C984,530
15,CGA48,530
15,Cl11778,530
15,C404,530
16,C12265,530
14,C3126,530
15,CGA312,530
17,C3043,530
16,CGA364,530
17,CGA45,530
18,C2208,530
17,CGA311,530
17,CGA501,530
17,C3121,530
17,CGA453,530
16,C3118,530
15,Calparcri,530
19,FGA513,530
19,FGA456,530
18,FGA465,530
17,F12278,530
19,FGA331,530
17,Furant,530
17,FGA581,530
17,FGA15,530
18,FGA99,530
16,F2241,530
15,Furang,530
15,FGA490,530
17,Furpol,530
16,Furcep,530
18,F1476,530
17,FGA104,530
16,FGA489,530
16,F3015,530
18,FGA174,530
18,FurbGB,530
15,FGA379,530
19,Tribit,530
18,Trihoe,530
19,Trijac,530
17,Trijoh,530
17,Trimel,530
17,Triowe,530
18,Tricri,530
19,Triwie,530
16,Triqua,530
15,Kinboe,530
17,Kinfis,530
17,Kinxen,530
20,Bratra,530
20,Bradra,530
20,Bratha,530
20,Bramel,530
19,Braset,530
19,Braven,530
18,Bragut,530
19,Brapum,530
19,Bradam,530
17,Chazey,530
17,Chacaly,530
18,Chaafr,530
18,Chacha,530
19,Chadil,530
18,Chasen,530
18,Chanam,530
15,Rhamar,530
15,Rhatem,530
16,Rhaspe,530
19,BGA584,531
16,BGAA1,531
18,B11604,531
18,B983,531
18,BGA303,531
17,BGAB1,531
18,B11609,531
18,B11696,531
17,B3088,531
17,BGA709,531
18,BGA309,531
15,PGA445,531
15,CGA763,531
16,C601,531
15,CGA642,531
17,CGA429,531
15,C3125,531
15,Calboe,531
14,CGA236,531
16,CGA365,531
15,CGA494,531
16,CGA310,531
14,C984,531
15,CGA48,531
15,Cl11778,531
13,C404,531
15,C12265,531
14,C3126,531
15,CGA312,531
17,C3043,531
18,CGA364,531
17,CGA45,531
17,C2208,531
18,CGA311,531
15,CGA501,531
15,C3121,531
15,CGA453,531
14,C3118,531
15,Calparcri,531
16,FGA513,531
15,FGA456,531
16,FGA465,531
16,F12278,531
15,FGA331,531
16,Furant,531
15,FGA581,531
14,FGA15,531
14,FGA99,531
16,F2241,531
17,Furang,531
16,FGA490,531
18,Furpol,531
17,Furcep,531
15,F1476,531
17,FGA104,531
16,FGA489,531
15,F3015,531
15,FGA174,531
15,FurbGB,531
16,FGA379,531
16,Tribit,531
16,Trihoe,531
14,Trijac,531
17,Trijoh,531
16,Trimel,531
14,Triowe,531
15,Tricri,531
15,Triwie,531
15,Triqua,531
15,Kinboe,531
13,Kinfis,531
15,Kinxen,531
14,Bratra,531
14,Bradra,531
14,Bratha,531
14,Bramel,531
15,Braset,531
13,Braven,531
14,Bragut,531
14,Brapum,531
13,Bradam,531
14,Chazey,531
14,Chacaly,531
14,Chaafr,531
13,Chacha,531
15,Chadil,531
15,Chasen,531
17,Chanam,531
17,Rhamar,531
16,Rhatem,531
18,Rhaspe,531
17,BGA584,532
18,BGAA1,532
18,B11604,532
17,B983,532
18,BGA303,532
19,BGAB1,532
18,B11609,532
19,B11696,532
18,B3088,532
19,BGA709,532
21,BGA309,532
19,PGA445,532
16,CGA763,532
16,C601,532
15,CGA642,532
15,CGA429,532
16,C3125,532
17,Calboe,532
16,CGA236,532
16,CGA365,532
16,CGA494,532
16,CGA310,532
15,C984,532
16,CGA48,532
16,Cl11778,532
16,C404,532
16,C12265,532
16,C3126,532
15,CGA312,532
17,C3043,532
15,CGA364,532
16,CGA45,532
16,C2208,532
15,CGA311,532
15,CGA501,532
14,C3121,532
15,CGA453,532
16,C3118,532
16,Calparcri,532
15,FGA513,532
15,FGA456,532
13,FGA465,532
15,F12278,532
15,FGA331,532
14,Furant,532
13,FGA581,532
14,FGA15,532
14,FGA99,532
15,F2241,532
15,Furang,532
14,FGA490,532
15,Furpol,532
15,Furcep,532
16,F1476,532
15,FGA104,532
14,FGA489,532
15,F3015,532
15,FGA174,532
14,FurbGB,532
16,FGA379,532
16,Tribit,532
16,Trihoe,532
15,Trijac,532
12,Trijoh,532
13,Trimel,532
14,Triowe,532
15,Tricri,532
13,Triwie,532
15,Triqua,532
14,Kinboe,532
14,Kinfis,532
18,Kinxen,532
16,Bratra,532
16,Bradra,532
15,Bratha,532
15,Bramel,532
15,Braset,532
17,Braven,532
18,Bragut,532
16,Brapum,532
16,Bradam,532
16,Chazey,532
16,Chacaly,532
15,Chaafr,532
16,Chacha,532
17,Chadil,532
17,Chasen,532
16,Chanam,532
15,Rhamar,532
17,Rhatem,532
17,Rhaspe,532
21,BGA584,533
19,BGAA1,533
20,B11604,533
21,B983,533
20,BGA303,533
20,BGAB1,533
19,B11609,533
20,B11696,533
18,B3088,533
17,BGA709,533
18,BGA309,533
18,PGA445,533
18,CGA763,533
18,C601,533
18,CGA642,533
18,CGA429,533
19,C3125,533
19,Calboe,533
18,CGA236,533
19,CGA365,533
18,CGA494,533
20,CGA310,533
19,C984,533
18,CGA48,533
18,Cl11778,533
18,C404,533
19,C12265,533
18,C3126,533
19,CGA312,533
19,C3043,533
20,CGA364,533
18,CGA45,533
19,C2208,533
19,CGA311,533
20,CGA501,533
20,C3121,533
20,CGA453,533
18,C3118,533
18,Calparcri,533
18,FGA513,533
18,FGA456,533
18,FGA465,533
18,F12278,533
18,FGA331,533
18,Furant,533
18,FGA581,533
18,FGA15,533
18,FGA99,533
17,F2241,533
16,Furang,533
16,FGA490,533
17,Furpol,533
17,Furcep,533
17,F1476,533
19,FGA104,533
17,FGA489,533
18,F3015,533
16,FGA174,533
18,FurbGB,533
17,FGA379,533
19,Tribit,533
19,Trihoe,533
18,Trijac,533
19,Trijoh,533
18,Trimel,533
20,Triowe,533
16,Tricri,533
19,Triwie,533
18,Triqua,533
19,Kinboe,533
16,Kinfis,533
17,Kinxen,533
18,Bratra,533
18,Bradra,533
18,Bratha,533
18,Bramel,533
19,Braset,533
18,Braven,533
18,Bragut,533
20,Brapum,533
20,Bradam,533
19,Chazey,533
19,Chacaly,533
20,Chaafr,533
19,Chacha,533
18,Chadil,533
17,Chasen,533
19,Chanam,533
18,Rhamar,533
20,Rhatem,533
17,Rhaspe,533
15,BGA584,534
17,BGAA1,534
16,B11604,534
17,B983,534
17,BGA303,534
17,BGAB1,534
15,B11609,534
13,B11696,534
16,B3088,534
15,BGA709,534
15,BGA309,534
17,PGA445,534
18,CGA763,534
18,C601,534
18,CGA642,534
17,CGA429,534
18,C3125,534
17,Calboe,534
17,CGA236,534
18,CGA365,534
18,CGA494,534
18,CGA310,534
17,C984,534
19,CGA48,534
19,Cl11778,534
18,C404,534
19,C12265,534
20,C3126,534
19,CGA312,534
15,C3043,534
15,CGA364,534
16,CGA45,534
15,C2208,534
16,CGA311,534
21,CGA501,534
20,C3121,534
20,CGA453,534
20,C3118,534
20,Calparcri,534
17,FGA513,534
16,FGA456,534
17,FGA465,534
16,F12278,534
16,FGA331,534
16,Furant,534
17,FGA581,534
17,FGA15,534
17,FGA99,534
15,F2241,534
17,Furang,534
16,FGA490,534
17,Furpol,534
15,Furcep,534
16,F1476,534
16,FGA104,534
14,FGA489,534
16,F3015,534
16,FGA174,534
16,FurbGB,534
17,FGA379,534
18,Tribit,534
18,Trihoe,534
17,Trijac,534
16,Trijoh,534
16,Trimel,534
15,Triowe,534
15,Tricri,534
16,Triwie,534
15,Triqua,534
19,Kinboe,534
20,Kinfis,534
17,Kinxen,534
16,Bratra,534
16,Bradra,534
16,Bratha,534
16,Bramel,534
16,Braset,534
16,Braven,534
16,Bragut,534
15,Brapum,534
15,Bradam,534
19,Chazey,534
19,Chacaly,534
18,Chaafr,534
17,Chacha,534
17,Chadil,534
17,Chasen,534
17,Chanam,534
15,Rhamar,534
18,Rhatem,534
17,Rhaspe,534
19,BGA584,535
19,BGAA1,535
19,B11604,535
18,B983,535
19,BGA303,535
20,BGAB1,535
18,B11609,535
18,B11696,535
20,B3088,535
20,BGA709,535
20,BGA309,535
19,PGA445,535
17,CGA763,535
15,C601,535
16,CGA642,535
17,CGA429,535
17,C3125,535
17,Calboe,535
16,CGA236,535
16,CGA365,535
17,CGA494,535
16,CGA310,535
17,C984,535
17,CGA48,535
16,Cl11778,535
17,C404,535
17,C12265,535
18,C3126,535
18,CGA312,535
17,C3043,535
16,CGA364,535
15,CGA45,535
15,C2208,535
18,CGA311,535
15,CGA501,535
15,C3121,535
15,CGA453,535
16,C3118,535
16,Calparcri,535
14,FGA513,535
14,FGA456,535
14,FGA465,535
13,F12278,535
14,FGA331,535
14,Furant,535
14,FGA581,535
13,FGA15,535
14,FGA99,535
13,F2241,535
13,Furang,535
13,FGA490,535
14,Furpol,535
14,Furcep,535
14,F1476,535
15,FGA104,535
13,FGA489,535
12,F3015,535
14,FGA174,535
13,FurbGB,535
16,FGA379,535
15,Tribit,535
16,Trihoe,535
16,Trijac,535
15,Trijoh,535
12,Trimel,535
13,Triowe,535
16,Tricri,535
15,Triwie,535
15,Triqua,535
17,Kinboe,535
16,Kinfis,535
18,Kinxen,535
15,Bratra,535
15,Bradra,535
16,Bratha,535
16,Bramel,535
16,Braset,535
16,Braven,535
16,Bragut,535
16,Brapum,535
16,Bradam,535
13,Chazey,535
13,Chacaly,535
13,Chaafr,535
13,Chacha,535
10,Chadil,535
14,Chasen,535
13,Chanam,535
15,Rhamar,535
15,Rhatem,535
14,Rhaspe,535
17,BGA584,536
17,BGAA1,536
17,B11604,536
17,B983,536
18,BGA303,536
15,BGAB1,536
15,B11609,536
16,B11696,536
16,B3088,536
14,BGA709,536
15,BGA309,536
16,PGA445,536
11,CGA763,536
10,C601,536
11,CGA642,536
12,CGA429,536
12,C3125,536
12,Calboe,536
12,CGA236,536
12,CGA365,536
12,CGA494,536
12,CGA310,536
11,C984,536
11,CGA48,536
12,Cl11778,536
12,C404,536
12,C12265,536
10,C3126,536
12,CGA312,536
15,C3043,536
15,CGA364,536
15,CGA45,536
14,C2208,536
13,CGA311,536
15,CGA501,536
15,C3121,536
15,CGA453,536
15,C3118,536
14,Calparcri,536
14,FGA513,536
13,FGA456,536
14,FGA465,536
14,F12278,536
14,FGA331,536
14,Furant,536
15,FGA581,536
16,FGA15,536
16,FGA99,536
15,F2241,536
15,Furang,536
16,FGA490,536
16,Furpol,536
14,Furcep,536
15,F1476,536
16,FGA104,536
15,FGA489,536
16,F3015,536
16,FGA174,536
16,FurbGB,536
17,FGA379,536
15,Tribit,536
15,Trihoe,536
15,Trijac,536
15,Trijoh,536
15,Trimel,536
15,Triowe,536
16,Tricri,536
14,Triwie,536
15,Triqua,536
17,Kinboe,536
13,Kinfis,536
16,Kinxen,536
16,Bratra,536
16,Bradra,536
17,Bratha,536
17,Bramel,536
16,Braset,536
16,Braven,536
16,Bragut,536
15,Brapum,536
16,Bradam,536
15,Chazey,536
15,Chacaly,536
15,Chaafr,536
15,Chacha,536
14,Chadil,536
17,Chasen,536
15,Chanam,536
15,Rhamar,536
15,Rhatem,536
18,Rhaspe,536
20,BGA584,537
20,BGAA1,537
20,B11604,537
21,B983,537
21,BGA303,537
20,BGAB1,537
16,B11609,537
17,B11696,537
19,B3088,537
18,BGA709,537
19,BGA309,537
16,PGA445,537
14,CGA763,537
13,C601,537
14,CGA642,537
14,CGA429,537
15,C3125,537
15,Calboe,537
15,CGA236,537
15,CGA365,537
15,CGA494,537
17,CGA310,537
15,C984,537
15,CGA48,537
15,Cl11778,537
14,C404,537
14,C12265,537
15,C3126,537
15,CGA312,537
16,C3043,537
16,CGA364,537
16,CGA45,537
16,C2208,537
15,CGA311,537
15,CGA501,537
15,C3121,537
15,CGA453,537
15,C3118,537
15,Calparcri,537
15,FGA513,537
15,FGA456,537
16,FGA465,537
17,F12278,537
16,FGA331,537
16,Furant,537
17,FGA581,537
17,FGA15,537
16,FGA99,537
15,F2241,537
16,Furang,537
16,FGA490,537
15,Furpol,537
16,Furcep,537
16,F1476,537
17,FGA104,537
15,FGA489,537
16,F3015,537
14,FGA174,537
14,FurbGB,537
16,FGA379,537
18,Tribit,537
17,Trihoe,537
16,Trijac,537
17,Trijoh,537
18,Trimel,537
17,Triowe,537
14,Tricri,537
14,Triwie,537
16,Triqua,537
17,Kinboe,537
18,Kinfis,537
17,Kinxen,537
15,Bratra,537
15,Bradra,537
16,Bratha,537
16,Bramel,537
14,Braset,537
15,Braven,537
15,Bragut,537
15,Brapum,537
15,Bradam,537
14,Chazey,537
15,Chacaly,537
16,Chaafr,537
15,Chacha,537
17,Chadil,537
17,Chasen,537
14,Chanam,537
18,Rhamar,537
16,Rhatem,537
17,Rhaspe,537
16,BGA584,538
14,BGAA1,538
17,B11604,538
16,B983,538
15,BGA303,538
14,BGAB1,538
17,B11609,538
16,B11696,538
14,B3088,538
17,BGA709,538
14,BGA309,538
16,PGA445,538
20,CGA763,538
20,C601,538
20,CGA642,538
21,CGA429,538
21,C3125,538
21,Calboe,538
22,CGA236,538
19,CGA365,538
19,CGA494,538
21,CGA310,538
21,C984,538
21,CGA48,538
21,Cl11778,538
21,C404,538
21,C12265,538
21,C3126,538
21,CGA312,538
18,C3043,538
18,CGA364,538
15,CGA45,538
17,C2208,538
18,CGA311,538
20,CGA501,538
20,C3121,538
20,CGA453,538
19,C3118,538
19,Calparcri,538
18,FGA513,538
18,FGA456,538
19,FGA465,538
17,F12278,538
18,FGA331,538
18,Furant,538
17,FGA581,538
16,FGA15,538
17,FGA99,538
19,F2241,538
19,Furang,538
19,FGA490,538
17,Furpol,538
17,Furcep,538
18,F1476,538
20,FGA104,538
21,FGA489,538
18,F3015,538
18,FGA174,538
17,FurbGB,538
18,FGA379,538
19,Tribit,538
19,Trihoe,538
19,Trijac,538
20,Trijoh,538
22,Trimel,538
18,Triowe,538
19,Tricri,538
19,Triwie,538
20,Triqua,538
20,Kinboe,538
19,Kinfis,538
21,Kinxen,538
18,Bratra,538
18,Bradra,538
17,Bratha,538
17,Bramel,538
18,Braset,538
18,Braven,538
18,Bragut,538
18,Brapum,538
18,Bradam,538
17,Chazey,538
17,Chacaly,538
16,Chaafr,538
17,Chacha,538
18,Chadil,538
18,Chasen,538
18,Chanam,538
20,Rhamar,538
16,Rhatem,538
16,Rhaspe,538
14,BGA584,539
15,BGAA1,539
15,B11604,539
15,B983,539
12,BGA303,539
14,BGAB1,539
16,B11609,539
16,B11696,539
10,B3088,539
15,BGA709,539
13,BGA309,539
19,PGA445,539
18,CGA763,539
19,C601,539
18,CGA642,539
18,CGA429,539
16,C3125,539
17,Calboe,539
18,CGA236,539
17,CGA365,539
16,CGA494,539
18,CGA310,539
17,C984,539
18,CGA48,539
18,Cl11778,539
17,C404,539
18,C12265,539
17,C3126,539
18,CGA312,539
15,C3043,539
14,CGA364,539
14,CGA45,539
16,C2208,539
15,CGA311,539
19,CGA501,539
19,C3121,539
18,CGA453,539
16,C3118,539
17,Calparcri,539
17,FGA513,539
17,FGA456,539
16,FGA465,539
17,F12278,539
19,FGA331,539
18,Furant,539
17,FGA581,539
18,FGA15,539
17,FGA99,539
19,F2241,539
19,Furang,539
18,FGA490,539
18,Furpol,539
19,Furcep,539
19,F1476,539
16,FGA104,539
17,FGA489,539
17,F3015,539
18,FGA174,539
17,FurbGB,539
20,FGA379,539
18,Tribit,539
17,Trihoe,539
17,Trijac,539
17,Trijoh,539
19,Trimel,539
20,Triowe,539
19,Tricri,539
21,Triwie,539
21,Triqua,539
20,Kinboe,539
18,Kinfis,539
18,Kinxen,539
17,Bratra,539
16,Bradra,539
17,Bratha,539
16,Bramel,539
16,Braset,539
17,Braven,539
17,Bragut,539
17,Brapum,539
17,Bradam,539
19,Chazey,539
19,Chacaly,539
16,Chaafr,539
17,Chacha,539
19,Chadil,539
19,Chasen,539
18,Chanam,539
21,Rhamar,539
16,Rhatem,539
19,Rhaspe,539
13,BGA584,540
13,BGAA1,540
16,B11604,540
15,B983,540
19,BGA303,540
18,BGAB1,540
16,B11609,540
18,B11696,540
16,B3088,540
17,BGA709,540
18,BGA309,540
19,PGA445,540
18,CGA763,540
18,C601,540
16,CGA642,540
18,CGA429,540
20,C3125,540
20,Calboe,540
17,CGA236,540
16,CGA365,540
17,CGA494,540
15,CGA310,540
17,C984,540
19,CGA48,540
19,Cl11778,540
18,C404,540
18,C12265,540
17,C3126,540
18,CGA312,540
19,C3043,540
17,CGA364,540
18,CGA45,540
19,C2208,540
20,CGA311,540
20,CGA501,540
20,C3121,540
18,CGA453,540
22,C3118,540
22,Calparcri,540
18,FGA513,540
19,FGA456,540
18,FGA465,540
18,F12278,540
18,FGA331,540
18,Furant,540
18,FGA581,540
18,FGA15,540
19,FGA99,540
18,F2241,540
18,Furang,540
18,FGA490,540
16,Furpol,540
19,Furcep,540
18,F1476,540
17,FGA104,540
18,FGA489,540
17,F3015,540
19,FGA174,540
21,FurbGB,540
18,FGA379,540
17,Tribit,540
17,Trihoe,540
16,Trijac,540
17,Trijoh,540
17,Trimel,540
16,Triowe,540
18,Tricri,540
17,Triwie,540
18,Triqua,540
17,Kinboe,540
18,Kinfis,540
18,Kinxen,540
20,Bratra,540
20,Bradra,540
19,Bratha,540
19,Bramel,540
19,Braset,540
19,Braven,540
19,Bragut,540
18,Brapum,540
19,Bradam,540
16,Chazey,540
17,Chacaly,540
18,Chaafr,540
18,Chacha,540
17,Chadil,540
18,Chasen,540
18,Chanam,540
19,Rhamar,540
18,Rhatem,540
16,Rhaspe,540
17,BGA584,541
18,BGAA1,541
17,B11604,541
18,B983,541
17,BGA303,541
18,BGAB1,541
18,B11609,541
18,B11696,541
15,B3088,541
20,BGA709,541
18,BGA309,541
19,PGA445,541
16,CGA763,541
16,C601,541
16,CGA642,541
18,CGA429,541
15,C3125,541
16,Calboe,541
17,CGA236,541
17,CGA365,541
17,CGA494,541
17,CGA310,541
18,C984,541
15,CGA48,541
16,Cl11778,541
16,C404,541
18,C12265,541
14,C3126,541
18,CGA312,541
17,C3043,541
18,CGA364,541
18,CGA45,541
18,C2208,541
18,CGA311,541
17,CGA501,541
17,C3121,541
17,CGA453,541
17,C3118,541
17,Calparcri,541
18,FGA513,541
17,FGA456,541
18,FGA465,541
18,F12278,541
18,FGA331,541
18,Furant,541
18,FGA581,541
18,FGA15,541
16,FGA99,541
17,F2241,541
18,Furang,541
18,FGA490,541
17,Furpol,541
17,Furcep,541
18,F1476,541
15,FGA104,541
17,FGA489,541
18,F3015,541
16,FGA174,541
16,FurbGB,541
18,FGA379,541
18,Tribit,541
19,Trihoe,541
19,Trijac,541
18,Trijoh,541
18,Trimel,541
20,Triowe,541
18,Tricri,541
18,Triwie,541
19,Triqua,541
17,Kinboe,541
19,Kinfis,541
20,Kinxen,541
18,Bratra,541
18,Bradra,541
18,Bratha,541
18,Bramel,541
18,Braset,541
18,Braven,541
18,Bragut,541
18,Brapum,541
18,Bradam,541
15,Chazey,541
15,Chacaly,541
15,Chaafr,541
15,Chacha,541
15,Chadil,541
17,Chasen,541
17,Chanam,541
17,Rhamar,541
17,Rhatem,541
15,Rhaspe,541
16,BGA584,542
16,BGAA1,542
18,B11604,542
20,B983,542
17,BGA303,542
16,BGAB1,542
17,B11609,542
18,B11696,542
16,B3088,542
17,BGA709,542
17,BGA309,542
17,PGA445,542
18,CGA763,542
18,C601,542
18,CGA642,542
18,CGA429,542
18,C3125,542
18,Calboe,542
18,CGA236,542
17,CGA365,542
18,CGA494,542
18,CGA310,542
18,C984,542
17,CGA48,542
17,Cl11778,542
17,C404,542
17,C12265,542
16,C3126,542
17,CGA312,542
15,C3043,542
16,CGA364,542
17,CGA45,542
19,C2208,542
17,CGA311,542
17,CGA501,542
17,C3121,542
17,CGA453,542
17,C3118,542
17,Calparcri,542
16,FGA513,542
17,FGA456,542
16,FGA465,542
16,F12278,542
16,FGA331,542
17,Furant,542
15,FGA581,542
17,FGA15,542
14,FGA99,542
16,F2241,542
16,Furang,542
16,FGA490,542
16,Furpol,542
17,Furcep,542
16,F1476,542
16,FGA104,542
16,FGA489,542
16,F3015,542
17,FGA174,542
17,FurbGB,542
17,FGA379,542
18,Tribit,542
18,Trihoe,542
18,Trijac,542
18,Trijoh,542
18,Trimel,542
17,Triowe,542
18,Tricri,542
19,Triwie,542
19,Triqua,542
18,Kinboe,542
19,Kinfis,542
17,Kinxen,542
17,Bratra,542
18,Bradra,542
19,Bratha,542
19,Bramel,542
19,Braset,542
19,Braven,542
19,Bragut,542
19,Brapum,542
19,Bradam,542
18,Chazey,542
19,Chacaly,542
19,Chaafr,542
19,Chacha,542
18,Chadil,542
18,Chasen,542
19,Chanam,542
19,Rhamar,542
21,Rhatem,542
18,Rhaspe,542
15,BGA584,543
14,BGAA1,543
14,B11604,543
14,B983,543
14,BGA303,543
14,BGAB1,543
13,B11609,543
15,B11696,543
13,B3088,543
17,BGA709,543
17,BGA309,543
17,PGA445,543
20,CGA763,543
20,C601,543
20,CGA642,543
18,CGA429,543
19,C3125,543
20,Calboe,543
20,CGA236,543
21,CGA365,543
19,CGA494,543
18,CGA310,543
20,C984,543
20,CGA48,543
20,Cl11778,543
18,C404,543
20,C12265,543
20,C3126,543
18,CGA312,543
15,C3043,543
15,CGA364,543
15,CGA45,543
15,C2208,543
12,CGA311,543
17,CGA501,543
17,C3121,543
16,CGA453,543
17,C3118,543
17,Calparcri,543
15,FGA513,543
15,FGA456,543
15,FGA465,543
15,F12278,543
17,FGA331,543
17,Furant,543
14,FGA581,543
14,FGA15,543
14,FGA99,543
15,F2241,543
15,Furang,543
15,FGA490,543
16,Furpol,543
17,Furcep,543
16,F1476,543
16,FGA104,543
16,FGA489,543
15,F3015,543
17,FGA174,543
15,FurbGB,543
16,FGA379,543
16,Tribit,543
16,Trihoe,543
16,Trijac,543
18,Trijoh,543
18,Trimel,543
20,Triowe,543
17,Tricri,543
17,Triwie,543
18,Triqua,543
16,Kinboe,543
16,Kinfis,543
16,Kinxen,543
15,Bratra,543
15,Bradra,543
15,Bratha,543
14,Bramel,543
15,Braset,543
15,Braven,543
15,Bragut,543
15,Brapum,543
16,Bradam,543
18,Chazey,543
18,Chacaly,543
19,Chaafr,543
18,Chacha,543
19,Chadil,543
18,Chasen,543
17,Chanam,543
17,Rhamar,543
17,Rhatem,543
13,Rhaspe,543
16,BGA584,544
16,BGAA1,544
16,B11604,544
16,B983,544
17,BGA303,544
15,BGAB1,544
15,B11609,544
14,B11696,544
17,B3088,544
16,BGA709,544
17,BGA309,544
17,PGA445,544
19,CGA763,544
19,C601,544
18,CGA642,544
19,CGA429,544
19,C3125,544
18,Calboe,544
20,CGA236,544
19,CGA365,544
19,CGA494,544
19,CGA310,544
18,C984,544
17,CGA48,544
17,Cl11778,544
17,C404,544
18,C12265,544
20,C3126,544
17,CGA312,544
17,C3043,544
17,CGA364,544
16,CGA45,544
17,C2208,544
16,CGA311,544
17,CGA501,544
17,C3121,544
17,CGA453,544
17,C3118,544
17,Calparcri,544
18,FGA513,544
18,FGA456,544
17,FGA465,544
18,F12278,544
17,FGA331,544
17,Furant,544
16,FGA581,544
16,FGA15,544
15,FGA99,544
16,F2241,544
18,Furang,544
17,FGA490,544
16,Furpol,544
16,Furcep,544
18,F1476,544
17,FGA104,544
15,FGA489,544
16,F3015,544
17,FGA174,544
19,FurbGB,544
16,FGA379,544
17,Tribit,544
17,Trihoe,544
17,Trijac,544
