haploidn,tips,sim
27,C11776,96
18,C3121,96
18,C3123,96
18,Calparcri,96
18,C3118,96
41,Triowe,96
29,Trijoh,96
30,Trimel,96
30,Trihoe,96
31,Tribit,96
30,Trijac,96
29,Tricri,96
41,Triwie,96
41,Triqua,96
19,Kinboe,96
19,Kinfis,96
20,Kinxen,96
20,Chaafr,96
18,Chacha,96
18,Chacaly,96
19,Chazey,96
18,Chadil,96
19,Chasen,96
21,Chanam,96
29,Riebrev,96
18,Braset,96
19,Bramel,96
19,Bratha,96
19,Bradra,96
19,Bratra,96
19,Bragut,96
19,Braven,96
30,Brapum,96
19,Bradam,96
15,Leiolep,97
12,B3088,97
13,BGA709,97
13,BGA710,97
18,BGA309,97
15,B11696,97
15,B11697,97
16,B11609,97
16,BGA392,97
12,B985,97
12,B983,97
11,B199,97
11,BGAA3,97
11,B11604,97
11,BGA583,97
12,BGA89,97
12,BGA40,97
12,BGAA2,97
12,BGAA1,97
12,BGA584,97
12,BGA706,97
13,BGA304,97
13,BGA303,97
13,BGAB1,97
13,BGA7,97
12,PGA445,97
12,PGA363,97
12,Rhaspe,97
18,Rhamar,97
11,Rhatem,97
16,FGA379,97
16,F647,97
20,F3016,97
20,F3015,97
18,F1476,97
18,FGA81,97
18,Furcep,97
18,Furpol,97
18,F2241,97
18,F12266,97
18,Furang,97
18,Fga490,97
19,FGA456,97
19,FGA516,97
19,FGA513,97
17,F12278,97
17,F12279,97
18,Furant,97
18,FGA331,97
18,FGA332,97
18,FGA465,97
17,FGA99,97
17,F12269,97
18,FGA15,97
18,FGA440,97
27,FGA581,97
27,FGA582,97
18,FGA104,97
18,FGA105,97
28,FGA489,97
19,FGA174,97
19,FGA175,97
27,FurbGB,97
10,CGA312,97
10,CGA963,97
11,CGA642,97
11,CGA763,97
11,CGA764,97
11,C601,97
11,C602,97
11,CGA236,97
11,Calboe,97
11,C3125,97
13,CGA429,97
13,CGA430,97
11,C985,97
11,C984,97
11,CGA310,97
11,CGA314,97
11,CGA382,97
10,CGA365,97
11,CGA494,97
11,CGA495,97
13,C12265,97
18,C404,97
12,Cl11778,97
12,Cl11779,97
12,CGA594,97
18,CGA48,97
12,C3134,97
12,C3126,97
11,CGA311,97
11,CGA45,97
11,CGA46,97
16,C3043,97
16,CGA87,97
16,CGA368,97
16,CGA557,97
11,CGA364,97
11,C2208,97
18,CGA453,97
18,CGA383,97
12,CGA501,97
12,C11776,97
11,C3121,97
11,C3123,97
12,Calparcri,97
12,C3118,97
12,Triowe,97
11,Trijoh,97
12,Trimel,97
11,Trihoe,97
11,Tribit,97
12,Trijac,97
17,Tricri,97
12,Triwie,97
12,Triqua,97
12,Kinboe,97
13,Kinfis,97
13,Kinxen,97
10,Chaafr,97
11,Chacha,97
11,Chacaly,97
11,Chazey,97
11,Chadil,97
12,Chasen,97
9,Chanam,97
12,Riebrev,97
13,Braset,97
14,Bramel,97
14,Bratha,97
13,Bradra,97
13,Bratra,97
13,Bragut,97
13,Braven,97
13,Brapum,97
13,Bradam,97
8,Leiolep,98
12,B3088,98
13,BGA709,98
13,BGA710,98
13,BGA309,98
13,B11696,98
13,B11697,98
12,B11609,98
12,BGA392,98
13,B985,98
13,B983,98
12,B199,98
12,BGAA3,98
12,B11604,98
12,BGA583,98
12,BGA89,98
12,BGA40,98
12,BGAA2,98
12,BGAA1,98
13,BGA584,98
13,BGA706,98
13,BGA304,98
13,BGA303,98
13,BGAB1,98
13,BGA7,98
11,PGA445,98
11,PGA363,98
10,Rhaspe,98
13,Rhamar,98
11,Rhatem,98
17,FGA379,98
17,F647,98
19,F3016,98
19,F3015,98
12,F1476,98
12,FGA81,98
18,Furcep,98
13,Furpol,98
13,F2241,98
13,F12266,98
13,Furang,98
12,Fga490,98
12,FGA456,98
12,FGA516,98
12,FGA513,98
12,F12278,98
12,F12279,98
12,Furant,98
12,FGA331,98
12,FGA332,98
12,FGA465,98
12,FGA99,98
12,F12269,98
12,FGA15,98
12,FGA440,98
12,FGA581,98
12,FGA582,98
13,FGA104,98
13,FGA105,98
12,FGA489,98
12,FGA174,98
12,FGA175,98
12,FurbGB,98
17,CGA312,98
17,CGA963,98
12,CGA642,98
12,CGA763,98
12,CGA764,98
12,C601,98
12,C602,98
18,CGA236,98
12,Calboe,98
12,C3125,98
12,CGA429,98
12,CGA430,98
12,C985,98
12,C984,98
12,CGA310,98
12,CGA314,98
12,CGA382,98
12,CGA365,98
12,CGA494,98
12,CGA495,98
12,C12265,98
12,C404,98
12,Cl11778,98
12,Cl11779,98
11,CGA594,98
12,CGA48,98
12,C3134,98
12,C3126,98
11,CGA311,98
11,CGA45,98
11,CGA46,98
11,C3043,98
11,CGA87,98
11,CGA368,98
11,CGA557,98
11,CGA364,98
11,C2208,98
12,CGA453,98
12,CGA383,98
11,CGA501,98
11,C11776,98
11,C3121,98
11,C3123,98
11,Calparcri,98
11,C3118,98
11,Triowe,98
12,Trijoh,98
13,Trimel,98
11,Trihoe,98
11,Tribit,98
11,Trijac,98
12,Tricri,98
11,Triwie,98
12,Triqua,98
15,Kinboe,98
18,Kinfis,98
16,Kinxen,98
17,Chaafr,98
16,Chacha,98
18,Chacaly,98
18,Chazey,98
19,Chadil,98
28,Chasen,98
17,Chanam,98
13,Riebrev,98
11,Braset,98
11,Bramel,98
11,Bratha,98
11,Bradra,98
12,Bratra,98
11,Bragut,98
11,Braven,98
16,Brapum,98
11,Bradam,98
41,Leiolep,99
15,B3088,99
11,BGA709,99
11,BGA710,99
11,BGA309,99
11,B11696,99
11,B11697,99
11,B11609,99
11,BGA392,99
14,B985,99
14,B983,99
9,B199,99
9,BGAA3,99
10,B11604,99
10,BGA583,99
8,BGA89,99
8,BGA40,99
10,BGAA2,99
10,BGAA1,99
10,BGA584,99
10,BGA706,99
11,BGA304,99
11,BGA303,99
12,BGAB1,99
12,BGA7,99
14,PGA445,99
14,PGA363,99
18,Rhaspe,99
12,Rhamar,99
11,Rhatem,99
11,FGA379,99
11,F647,99
13,F3016,99
13,F3015,99
13,F1476,99
13,FGA81,99
13,Furcep,99
20,Furpol,99
13,F2241,99
13,F12266,99
13,Furang,99
13,Fga490,99
13,FGA456,99
14,FGA516,99
14,FGA513,99
14,F12278,99
14,F12279,99
14,Furant,99
15,FGA331,99
15,FGA332,99
19,FGA465,99
13,FGA99,99
13,F12269,99
13,FGA15,99
13,FGA440,99
13,FGA581,99
13,FGA582,99
13,FGA104,99
13,FGA105,99
19,FGA489,99
12,FGA174,99
12,FGA175,99
12,FurbGB,99
12,CGA312,99
12,CGA963,99
12,CGA642,99
12,CGA763,99
12,CGA764,99
12,C601,99
12,C602,99
12,CGA236,99
12,Calboe,99
12,C3125,99
12,CGA429,99
12,CGA430,99
12,C985,99
12,C984,99
12,CGA310,99
12,CGA314,99
11,CGA382,99
11,CGA365,99
11,CGA494,99
11,CGA495,99
11,C12265,99
11,C404,99
11,Cl11778,99
11,Cl11779,99
11,CGA594,99
11,CGA48,99
11,C3134,99
11,C3126,99
11,CGA311,99
12,CGA45,99
12,CGA46,99
11,C3043,99
11,CGA87,99
11,CGA368,99
11,CGA557,99
12,CGA364,99
16,C2208,99
12,CGA453,99
12,CGA383,99
12,CGA501,99
12,C11776,99
12,C3121,99
12,C3123,99
12,Calparcri,99
12,C3118,99
14,Triowe,99
20,Trijoh,99
20,Trimel,99
13,Trihoe,99
13,Tribit,99
15,Trijac,99
20,Tricri,99
20,Triwie,99
21,Triqua,99
15,Kinboe,99
14,Kinfis,99
16,Kinxen,99
13,Chaafr,99
13,Chacha,99
13,Chacaly,99
13,Chazey,99
14,Chadil,99
13,Chasen,99
11,Chanam,99
19,Riebrev,99
14,Braset,99
14,Bramel,99
14,Bratha,99
14,Bradra,99
14,Bratra,99
14,Bragut,99
14,Braven,99
14,Brapum,99
14,Bradam,99
10,Leiolep,100
13,B3088,100
13,BGA709,100
13,BGA710,100
12,BGA309,100
11,B11696,100
11,B11697,100
11,B11609,100
11,BGA392,100
12,B985,100
12,B983,100
12,B199,100
12,BGAA3,100
12,B11604,100
12,BGA583,100
11,BGA89,100
11,BGA40,100
11,BGAA2,100
11,BGAA1,100
11,BGA584,100
11,BGA706,100
11,BGA304,100
11,BGA303,100
12,BGAB1,100
12,BGA7,100
15,PGA445,100
15,PGA363,100
15,Rhaspe,100
17,Rhamar,100
10,Rhatem,100
11,FGA379,100
11,F647,100
12,F3016,100
12,F3015,100
13,F1476,100
13,FGA81,100
13,Furcep,100
11,Furpol,100
11,F2241,100
11,F12266,100
13,Furang,100
14,Fga490,100
13,FGA456,100
13,FGA516,100
13,FGA513,100
13,F12278,100
13,F12279,100
13,Furant,100
13,FGA331,100
13,FGA332,100
13,FGA465,100
13,FGA99,100
13,F12269,100
13,FGA15,100
13,FGA440,100
13,FGA581,100
13,FGA582,100
12,FGA104,100
12,FGA105,100
13,FGA489,100
18,FGA174,100
18,FGA175,100
13,FurbGB,100
10,CGA312,100
10,CGA963,100
9,CGA642,100
10,CGA763,100
10,CGA764,100
10,C601,100
10,C602,100
9,CGA236,100
10,Calboe,100
11,C3125,100
10,CGA429,100
10,CGA430,100
13,C985,100
13,C984,100
11,CGA310,100
10,CGA314,100
10,CGA382,100
10,CGA365,100
15,CGA494,100
15,CGA495,100
10,C12265,100
10,C404,100
10,Cl11778,100
10,Cl11779,100
10,CGA594,100
10,CGA48,100
10,C3134,100
10,C3126,100
10,CGA311,100
10,CGA45,100
10,CGA46,100
11,C3043,100
11,CGA87,100
10,CGA368,100
10,CGA557,100
10,CGA364,100
11,C2208,100
11,CGA453,100
11,CGA383,100
11,CGA501,100
11,C11776,100
11,C3121,100
11,C3123,100
12,Calparcri,100
12,C3118,100
10,Triowe,100
10,Trijoh,100
10,Trimel,100
10,Trihoe,100
10,Tribit,100
10,Trijac,100
10,Tricri,100
9,Triwie,100
8,Triqua,100
9,Kinboe,100
10,Kinfis,100
13,Kinxen,100
10,Chaafr,100
10,Chacha,100
11,Chacaly,100
10,Chazey,100
10,Chadil,100
14,Chasen,100
11,Chanam,100
9,Riebrev,100
15,Braset,100
15,Bramel,100
15,Bratha,100
15,Bradra,100
15,Bratra,100
15,Bragut,100
15,Braven,100
21,Brapum,100
22,Bradam,100
11,Leiolep,101
19,B3088,101
18,BGA709,101
18,BGA710,101
18,BGA309,101
17,B11696,101
17,B11697,101
18,B11609,101
18,BGA392,101
17,B985,101
17,B983,101
18,B199,101
18,BGAA3,101
19,B11604,101
19,BGA583,101
18,BGA89,101
18,BGA40,101
18,BGAA2,101
18,BGAA1,101
17,BGA584,101
17,BGA706,101
26,BGA304,101
26,BGA303,101
17,BGAB1,101
17,BGA7,101
17,PGA445,101
17,PGA363,101
25,Rhaspe,101
26,Rhamar,101
25,Rhatem,101
26,FGA379,101
26,F647,101
40,F3016,101
40,F3015,101
39,F1476,101
39,FGA81,101
39,Furcep,101
39,Furpol,101
38,F2241,101
38,F12266,101
38,Furang,101
39,Fga490,101
41,FGA456,101
41,FGA516,101
41,FGA513,101
39,F12278,101
39,F12279,101
39,Furant,101
39,FGA331,101
39,FGA332,101
38,FGA465,101
39,FGA99,101
39,F12269,101
39,FGA15,101
39,FGA440,101
39,FGA581,101
39,FGA582,101
40,FGA104,101
40,FGA105,101
40,FGA489,101
39,FGA174,101
39,FGA175,101
40,FurbGB,101
26,CGA312,101
26,CGA963,101
25,CGA642,101
39,CGA763,101
39,CGA764,101
26,C601,101
26,C602,101
25,CGA236,101
26,Calboe,101
25,C3125,101
25,CGA429,101
25,CGA430,101
26,C985,101
26,C984,101
26,CGA310,101
26,CGA314,101
26,CGA382,101
26,CGA365,101
26,CGA494,101
26,CGA495,101
26,C12265,101
26,C404,101
26,Cl11778,101
26,Cl11779,101
26,CGA594,101
26,CGA48,101
26,C3134,101
26,C3126,101
26,CGA311,101
25,CGA45,101
25,CGA46,101
26,C3043,101
26,CGA87,101
26,CGA368,101
27,CGA557,101
25,CGA364,101
26,C2208,101
40,CGA453,101
40,CGA383,101
40,CGA501,101
40,C11776,101
40,C3121,101
40,C3123,101
27,Calparcri,101
27,C3118,101
26,Triowe,101
27,Trijoh,101
27,Trimel,101
27,Trihoe,101
27,Tribit,101
27,Trijac,101
40,Tricri,101
39,Triwie,101
39,Triqua,101
27,Kinboe,101
27,Kinfis,101
26,Kinxen,101
26,Chaafr,101
25,Chacha,101
27,Chacaly,101
26,Chazey,101
26,Chadil,101
26,Chasen,101
26,Chanam,101
26,Riebrev,101
26,Braset,101
26,Bramel,101
26,Bratha,101
26,Bradra,101
26,Bratra,101
26,Bragut,101
39,Braven,101
26,Brapum,101
27,Bradam,101
9,Leiolep,102
26,B3088,102
26,BGA709,102
26,BGA710,102
25,BGA309,102
24,B11696,102
24,B11697,102
24,B11609,102
25,BGA392,102
17,B985,102
17,B983,102
23,B199,102
23,BGAA3,102
24,B11604,102
24,BGA583,102
25,BGA89,102
25,BGA40,102
39,BGAA2,102
39,BGAA1,102
26,BGA584,102
26,BGA706,102
17,BGA304,102
17,BGA303,102
17,BGAB1,102
17,BGA7,102
15,PGA445,102
15,PGA363,102
26,Rhaspe,102
16,Rhamar,102
17,Rhatem,102
34,FGA379,102
34,F647,102
16,F3016,102
16,F3015,102
14,F1476,102
14,FGA81,102
15,Furcep,102
22,Furpol,102
15,F2241,102
15,F12266,102
15,Furang,102
14,Fga490,102
16,FGA456,102
15,FGA516,102
15,FGA513,102
16,F12278,102
16,F12279,102
16,Furant,102
16,FGA331,102
16,FGA332,102
15,FGA465,102
16,FGA99,102
16,F12269,102
16,FGA15,102
16,FGA440,102
16,FGA581,102
16,FGA582,102
15,FGA104,102
15,FGA105,102
15,FGA489,102
17,FGA174,102
17,FGA175,102
17,FurbGB,102
16,CGA312,102
16,CGA963,102
17,CGA642,102
17,CGA763,102
17,CGA764,102
17,C601,102
17,C602,102
18,CGA236,102
18,Calboe,102
18,C3125,102
18,CGA429,102
18,CGA430,102
18,C985,102
18,C984,102
18,CGA310,102
18,CGA314,102
18,CGA382,102
18,CGA365,102
18,CGA494,102
18,CGA495,102
18,C12265,102
19,C404,102
19,Cl11778,102
19,Cl11779,102
20,CGA594,102
20,CGA48,102
17,C3134,102
17,C3126,102
16,CGA311,102
17,CGA45,102
17,CGA46,102
18,C3043,102
18,CGA87,102
17,CGA368,102
17,CGA557,102
17,CGA364,102
25,C2208,102
16,CGA453,102
16,CGA383,102
15,CGA501,102
15,C11776,102
15,C3121,102
15,C3123,102
16,Calparcri,102
16,C3118,102
17,Triowe,102
18,Trijoh,102
18,Trimel,102
17,Trihoe,102
17,Tribit,102
17,Trijac,102
17,Tricri,102
16,Triwie,102
17,Triqua,102
26,Kinboe,102
38,Kinfis,102
16,Kinxen,102
16,Chaafr,102
16,Chacha,102
16,Chacaly,102
16,Chazey,102
14,Chadil,102
16,Chasen,102
15,Chanam,102
18,Riebrev,102
15,Braset,102
16,Bramel,102
16,Bratha,102
15,Bradra,102
15,Bratra,102
17,Bragut,102
17,Braven,102
16,Brapum,102
16,Bradam,102
11,Leiolep,103
13,B3088,103
12,BGA709,103
12,BGA710,103
14,BGA309,103
12,B11696,103
12,B11697,103
21,B11609,103
21,BGA392,103
31,B985,103
31,B983,103
19,B199,103
19,BGAA3,103
20,B11604,103
20,BGA583,103
20,BGA89,103
20,BGA40,103
19,BGAA2,103
19,BGAA1,103
18,BGA584,103
19,BGA706,103
19,BGA304,103
19,BGA303,103
20,BGAB1,103
20,BGA7,103
13,PGA445,103
13,PGA363,103
23,Rhaspe,103
12,Rhamar,103
21,Rhatem,103
12,FGA379,103
12,F647,103
13,F3016,103
13,F3015,103
12,F1476,103
12,FGA81,103
12,Furcep,103
18,Furpol,103
18,F2241,103
18,F12266,103
18,Furang,103
17,Fga490,103
11,FGA456,103
11,FGA516,103
11,FGA513,103
11,F12278,103
11,F12279,103
12,Furant,103
12,FGA331,103
12,FGA332,103
12,FGA465,103
11,FGA99,103
11,F12269,103
12,FGA15,103
12,FGA440,103
12,FGA581,103
12,FGA582,103
13,FGA104,103
13,FGA105,103
12,FGA489,103
12,FGA174,103
12,FGA175,103
14,FurbGB,103
12,CGA312,103
12,CGA963,103
18,CGA642,103
12,CGA763,103
12,CGA764,103
12,C601,103
12,C602,103
11,CGA236,103
12,Calboe,103
12,C3125,103
13,CGA429,103
13,CGA430,103
12,C985,103
12,C984,103
11,CGA310,103
11,CGA314,103
18,CGA382,103
18,CGA365,103
18,CGA494,103
18,CGA495,103
18,C12265,103
19,C404,103
19,Cl11778,103
19,Cl11779,103
19,CGA594,103
19,CGA48,103
18,C3134,103
18,C3126,103
10,CGA311,103
11,CGA45,103
11,CGA46,103
10,C3043,103
10,CGA87,103
10,CGA368,103
10,CGA557,103
8,CGA364,103
10,C2208,103
17,CGA453,103
17,CGA383,103
17,CGA501,103
17,C11776,103
17,C3121,103
17,C3123,103
17,Calparcri,103
17,C3118,103
11,Triowe,103
13,Trijoh,103
11,Trimel,103
17,Trihoe,103
10,Tribit,103
11,Trijac,103
10,Tricri,103
11,Triwie,103
12,Triqua,103
18,Kinboe,103
18,Kinfis,103
18,Kinxen,103
13,Chaafr,103
13,Chacha,103
13,Chacaly,103
14,Chazey,103
13,Chadil,103
14,Chasen,103
11,Chanam,103
17,Riebrev,103
14,Braset,103
14,Bramel,103
14,Bratha,103
14,Bradra,103
14,Bratra,103
14,Bragut,103
14,Braven,103
14,Brapum,103
14,Bradam,103
13,Leiolep,104
9,B3088,104
9,BGA709,104
9,BGA710,104
9,BGA309,104
10,B11696,104
10,B11697,104
10,B11609,104
10,BGA392,104
9,B985,104
9,B983,104
9,B199,104
9,BGAA3,104
9,B11604,104
9,BGA583,104
10,BGA89,104
10,BGA40,104
10,BGAA2,104
10,BGAA1,104
9,BGA584,104
9,BGA706,104
9,BGA304,104
9,BGA303,104
9,BGAB1,104
9,BGA7,104
10,PGA445,104
10,PGA363,104
12,Rhaspe,104
10,Rhamar,104
11,Rhatem,104
27,FGA379,104
27,F647,104
15,F3016,104
15,F3015,104
10,F1476,104
10,FGA81,104
11,Furcep,104
11,Furpol,104
13,F2241,104
13,F12266,104
12,Furang,104
11,Fga490,104
10,FGA456,104
10,FGA516,104
10,FGA513,104
10,F12278,104
10,F12279,104
10,Furant,104
10,FGA331,104
10,FGA332,104
10,FGA465,104
9,FGA99,104
9,F12269,104
15,FGA15,104
15,FGA440,104
10,FGA581,104
10,FGA582,104
12,FGA104,104
12,FGA105,104
11,FGA489,104
11,FGA174,104
11,FGA175,104
12,FurbGB,104
11,CGA312,104
11,CGA963,104
11,CGA642,104
11,CGA763,104
11,CGA764,104
11,C601,104
11,C602,104
16,CGA236,104
11,Calboe,104
12,C3125,104
11,CGA429,104
11,CGA430,104
11,C985,104
11,C984,104
11,CGA310,104
11,CGA314,104
11,CGA382,104
11,CGA365,104
11,CGA494,104
11,CGA495,104
11,C12265,104
11,C404,104
10,Cl11778,104
10,Cl11779,104
10,CGA594,104
10,CGA48,104
11,C3134,104
11,C3126,104
11,CGA311,104
11,CGA45,104
11,CGA46,104
11,C3043,104
11,CGA87,104
11,CGA368,104
11,CGA557,104
16,CGA364,104
11,C2208,104
10,CGA453,104
10,CGA383,104
9,CGA501,104
9,C11776,104
10,C3121,104
10,C3123,104
10,Calparcri,104
9,C3118,104
14,Triowe,104
15,Trijoh,104
14,Trimel,104
8,Trihoe,104
8,Tribit,104
9,Trijac,104
11,Tricri,104
10,Triwie,104
9,Triqua,104
9,Kinboe,104
10,Kinfis,104
14,Kinxen,104
12,Chaafr,104
11,Chacha,104
10,Chacaly,104
11,Chazey,104
13,Chadil,104
12,Chasen,104
15,Chanam,104
10,Riebrev,104
12,Braset,104
13,Bramel,104
12,Bratha,104
12,Bradra,104
12,Bratra,104
18,Bragut,104
18,Braven,104
12,Brapum,104
12,Bradam,104
13,Leiolep,105
14,B3088,105
21,BGA709,105
21,BGA710,105
33,BGA309,105
12,B11696,105
12,B11697,105
13,B11609,105
13,BGA392,105
13,B985,105
13,B983,105
13,B199,105
13,BGAA3,105
12,B11604,105
12,BGA583,105
14,BGA89,105
14,BGA40,105
14,BGAA2,105
14,BGAA1,105
14,BGA584,105
14,BGA706,105
12,BGA304,105
12,BGA303,105
12,BGAB1,105
12,BGA7,105
13,PGA445,105
13,PGA363,105
21,Rhaspe,105
15,Rhamar,105
15,Rhatem,105
18,FGA379,105
18,F647,105
22,F3016,105
22,F3015,105
21,F1476,105
21,FGA81,105
21,Furcep,105
20,Furpol,105
21,F2241,105
21,F12266,105
21,Furang,105
21,Fga490,105
32,FGA456,105
31,FGA516,105
31,FGA513,105
31,F12278,105
31,F12279,105
32,Furant,105
32,FGA331,105
32,FGA332,105
21,FGA465,105
21,FGA99,105
21,F12269,105
21,FGA15,105
21,FGA440,105
21,FGA581,105
21,FGA582,105
20,FGA104,105
20,FGA105,105
21,FGA489,105
21,FGA174,105
21,FGA175,105
31,FurbGB,105
41,CGA312,105
41,CGA963,105
32,CGA642,105
41,CGA763,105
41,CGA764,105
32,C601,105
32,C602,105
33,CGA236,105
41,Calboe,105
41,C3125,105
32,CGA429,105
32,CGA430,105
32,C985,105
32,C984,105
31,CGA310,105
31,CGA314,105
31,CGA382,105
31,CGA365,105
32,CGA494,105
32,CGA495,105
32,C12265,105
32,C404,105
41,Cl11778,105
41,Cl11779,105
32,CGA594,105
32,CGA48,105
32,C3134,105
32,C3126,105
32,CGA311,105
20,CGA45,105
20,CGA46,105
21,C3043,105
21,CGA87,105
21,CGA368,105
21,CGA557,105
21,CGA364,105
31,C2208,105
19,CGA453,105
19,CGA383,105
19,CGA501,105
19,C11776,105
20,C3121,105
20,C3123,105
20,Calparcri,105
20,C3118,105
14,Triowe,105
13,Trijoh,105
13,Trimel,105
14,Trihoe,105
14,Tribit,105
14,Trijac,105
15,Tricri,105
16,Triwie,105
15,Triqua,105
13,Kinboe,105
14,Kinfis,105
14,Kinxen,105
14,Chaafr,105
14,Chacha,105
14,Chacaly,105
14,Chazey,105
13,Chadil,105
14,Chasen,105
13,Chanam,105
14,Riebrev,105
14,Braset,105
14,Bramel,105
14,Bratha,105
14,Bradra,105
14,Bratra,105
15,Bragut,105
15,Braven,105
14,Brapum,105
14,Bradam,105
8,Leiolep,106
8,B3088,106
7,BGA709,106
7,BGA710,106
8,BGA309,106
12,B11696,106
12,B11697,106
8,B11609,106
8,BGA392,106
8,B985,106
8,B983,106
7,B199,106
7,BGAA3,106
7,B11604,106
7,BGA583,106
8,BGA89,106
8,BGA40,106
8,BGAA2,106
8,BGAA1,106
8,BGA584,106
8,BGA706,106
9,BGA304,106
9,BGA303,106
9,BGAB1,106
9,BGA7,106
8,PGA445,106
8,PGA363,106
7,Rhaspe,106
9,Rhamar,106
6,Rhatem,106
7,FGA379,106
7,F647,106
9,F3016,106
9,F3015,106
7,F1476,106
7,FGA81,106
7,Furcep,106
7,Furpol,106
7,F2241,106
7,F12266,106
7,Furang,106
6,Fga490,106
7,FGA456,106
7,FGA516,106
7,FGA513,106
7,F12278,106
7,F12279,106
7,Furant,106
7,FGA331,106
7,FGA332,106
7,FGA465,106
8,FGA99,106
8,F12269,106
8,FGA15,106
8,FGA440,106
7,FGA581,106
7,FGA582,106
7,FGA104,106
7,FGA105,106
7,FGA489,106
7,FGA174,106
7,FGA175,106
8,FurbGB,106
14,CGA312,106
14,CGA963,106
9,CGA642,106
9,CGA763,106
9,CGA764,106
9,C601,106
9,C602,106
9,CGA236,106
9,Calboe,106
7,C3125,106
9,CGA429,106
9,CGA430,106
8,C985,106
8,C984,106
9,CGA310,106
9,CGA314,106
8,CGA382,106
8,CGA365,106
9,CGA494,106
9,CGA495,106
9,C12265,106
10,C404,106
10,Cl11778,106
10,Cl11779,106
14,CGA594,106
15,CGA48,106
9,C3134,106
9,C3126,106
7,CGA311,106
8,CGA45,106
8,CGA46,106
8,C3043,106
8,CGA87,106
8,CGA368,106
8,CGA557,106
8,CGA364,106
8,C2208,106
8,CGA453,106
8,CGA383,106
7,CGA501,106
7,C11776,106
8,C3121,106
8,C3123,106
7,Calparcri,106
7,C3118,106
8,Triowe,106
8,Trijoh,106
7,Trimel,106
8,Trihoe,106
9,Tribit,106
8,Trijac,106
9,Tricri,106
8,Triwie,106
12,Triqua,106
8,Kinboe,106
9,Kinfis,106
9,Kinxen,106
7,Chaafr,106
8,Chacha,106
7,Chacaly,106
7,Chazey,106
7,Chadil,106
7,Chasen,106
6,Chanam,106
7,Riebrev,106
8,Braset,106
7,Bramel,106
7,Bratha,106
9,Bradra,106
8,Bratra,106
8,Bragut,106
8,Braven,106
7,Brapum,106
8,Bradam,106
10,Leiolep,107
6,B3088,107
14,BGA709,107
14,BGA710,107
5,BGA309,107
4,B11696,107
4,B11697,107
7,B11609,107
7,BGA392,107
8,B985,107
8,B983,107
6,B199,107
6,BGAA3,107
7,B11604,107
7,BGA583,107
9,BGA89,107
9,BGA40,107
6,BGAA2,107
6,BGAA1,107
9,BGA584,107
9,BGA706,107
8,BGA304,107
8,BGA303,107
7,BGAB1,107
7,BGA7,107
5,PGA445,107
5,PGA363,107
7,Rhaspe,107
5,Rhamar,107
12,Rhatem,107
8,FGA379,107
8,F647,107
6,F3016,107
6,F3015,107
5,F1476,107
5,FGA81,107
5,Furcep,107
6,Furpol,107
5,F2241,107
5,F12266,107
5,Furang,107
5,Fga490,107
6,FGA456,107
6,FGA516,107
6,FGA513,107
6,F12278,107
6,F12279,107
6,Furant,107
7,FGA331,107
7,FGA332,107
6,FGA465,107
6,FGA99,107
6,F12269,107
6,FGA15,107
6,FGA440,107
10,FGA581,107
10,FGA582,107
8,FGA104,107
8,FGA105,107
6,FGA489,107
6,FGA174,107
6,FGA175,107
10,FurbGB,107
4,CGA312,107
4,CGA963,107
6,CGA642,107
7,CGA763,107
7,CGA764,107
8,C601,107
8,C602,107
4,CGA236,107
5,Calboe,107
4,C3125,107
5,CGA429,107
5,CGA430,107
10,C985,107
10,C984,107
8,CGA310,107
8,CGA314,107
7,CGA382,107
7,CGA365,107
4,CGA494,107
4,CGA495,107
5,C12265,107
5,C404,107
4,Cl11778,107
4,Cl11779,107
4,CGA594,107
4,CGA48,107
4,C3134,107
4,C3126,107
9,CGA311,107
8,CGA45,107
8,CGA46,107
8,C3043,107
8,CGA87,107
8,CGA368,107
8,CGA557,107
8,CGA364,107
7,C2208,107
5,CGA453,107
5,CGA383,107
5,CGA501,107
5,C11776,107
5,C3121,107
5,C3123,107
5,Calparcri,107
5,C3118,107
8,Triowe,107
11,Trijoh,107
11,Trimel,107
11,Trihoe,107
10,Tribit,107
11,Trijac,107
10,Tricri,107
11,Triwie,107
9,Triqua,107
10,Kinboe,107
9,Kinfis,107
11,Kinxen,107
12,Chaafr,107
12,Chacha,107
12,Chacaly,107
12,Chazey,107
12,Chadil,107
12,Chasen,107
10,Chanam,107
8,Riebrev,107
7,Braset,107
7,Bramel,107
7,Bratha,107
7,Bradra,107
7,Bratra,107
7,Bragut,107
5,Braven,107
7,Brapum,107
7,Bradam,107
10,Leiolep,108
16,B3088,108
17,BGA709,108
17,BGA710,108
16,BGA309,108
17,B11696,108
17,B11697,108
17,B11609,108
17,BGA392,108
17,B985,108
17,B983,108
16,B199,108
16,BGAA3,108
16,B11604,108
16,BGA583,108
16,BGA89,108
16,BGA40,108
17,BGAA2,108
17,BGAA1,108
17,BGA584,108
17,BGA706,108
16,BGA304,108
16,BGA303,108
18,BGAB1,108
18,BGA7,108
11,PGA445,108
11,PGA363,108
13,Rhaspe,108
9,Rhamar,108
13,Rhatem,108
10,FGA379,108
10,F647,108
12,F3016,108
12,F3015,108
16,F1476,108
16,FGA81,108
11,Furcep,108
11,Furpol,108
11,F2241,108
11,F12266,108
11,Furang,108
16,Fga490,108
11,FGA456,108
