haploidn,tips,sim
16,Bratha,112
16,Bramel,112
18,Braset,112
17,Chanam,112
18,Chasen,112
18,Chadil,112
17,Chazey,112
18,Chacaly,112
17,Chacha,112
17,Chaafr,112
18,Kinxen,112
17,Kinfis,112
16,Kinboe,112
19,Triqua,112
18,Triwie,112
18,Tricri,112
21,Trijac,112
19,Tribit,112
19,Trihoe,112
19,Trimel,112
19,Trijoh,112
19,Triowe,112
20,Calparcri,112
19,C3121,112
19,CGA501,112
19,CGA453,112
18,C2208,112
17,CGA364,112
19,CGA368,112
19,C3043,112
18,CGA45,112
18,CGA311,112
20,C3134,112
21,CGA594,112
21,Cl11778,112
20,C404,112
18,C12265,112
20,CGA494,112
20,CGA382,112
20,CGA310,112
20,C985,112
22,CGA429,112
20,C3125,112
20,Calboe,112
18,CGA236,112
21,C601,112
20,CGA763,112
20,CGA642,112
20,CGA312,112
17,FurbGB,112
20,FGA174,112
20,FGA489,112
21,FGA104,112
20,FGA581,112
20,FGA15,112
21,FGA99,112
20,FGA465,112
20,FGA331,112
21,Furant,112
20,F12278,112
20,FGA516,112
20,FGA456,112
20,FGA490,112
19,Furang,112
19,F2241,112
20,Furpol,112
19,Furcep,112
19,F1476,112
20,F3016,112
16,FGA379,112
16,Rhatem,112
16,Rhamar,112
16,Rhaspe,112
17,PGA445,113
19,BGAB1,113
18,BGA304,113
19,BGA584,113
19,BGAA2,113
19,BGA89,113
19,B11604,113
19,B199,113
19,B985,113
17,B11609,113
16,B11696,113
17,BGA309,113
17,BGA709,113
11,B3088,113
17,Bradam,113
17,Brapum,113
18,Braven,113
18,Bragut,113
19,Bratra,113
19,Bradra,113
18,Bratha,113
18,Bramel,113
16,Braset,113
17,Chanam,113
20,Chasen,113
18,Chadil,113
17,Chazey,113
17,Chacaly,113
18,Chacha,113
18,Chaafr,113
15,Kinxen,113
17,Kinfis,113
17,Kinboe,113
17,Triqua,113
16,Triwie,113
17,Tricri,113
18,Trijac,113
18,Tribit,113
18,Trihoe,113
18,Trimel,113
17,Trijoh,113
18,Triowe,113
19,Calparcri,113
19,C3121,113
18,CGA501,113
18,CGA453,113
18,C2208,113
17,CGA364,113
18,CGA368,113
18,C3043,113
17,CGA45,113
18,CGA311,113
18,C3134,113
18,CGA594,113
18,Cl11778,113
17,C404,113
17,C12265,113
17,CGA494,113
18,CGA382,113
18,CGA310,113
16,C985,113
17,CGA429,113
18,C3125,113
19,Calboe,113
18,CGA236,113
18,C601,113
18,CGA763,113
18,CGA642,113
20,CGA312,113
18,FurbGB,113
18,FGA174,113
16,FGA489,113
17,FGA104,113
17,FGA581,113
18,FGA15,113
16,FGA99,113
17,FGA465,113
15,FGA331,113
15,Furant,113
17,F12278,113
17,FGA516,113
17,FGA456,113
17,FGA490,113
17,Furang,113
17,F2241,113
17,Furpol,113
16,Furcep,113
18,F1476,113
19,F3016,113
18,FGA379,113
16,Rhatem,113
18,Rhamar,113
15,Rhaspe,113
17,PGA445,114
17,BGAB1,114
18,BGA304,114
17,BGA584,114
18,BGAA2,114
18,BGA89,114
16,B11604,114
17,B199,114
19,B985,114
18,B11609,114
18,B11696,114
17,BGA309,114
17,BGA709,114
16,B3088,114
15,Bradam,114
15,Brapum,114
15,Braven,114
14,Bragut,114
15,Bratra,114
16,Bradra,114
15,Bratha,114
15,Bramel,114
15,Braset,114
17,Chanam,114
16,Chasen,114
19,Chadil,114
18,Chazey,114
18,Chacaly,114
18,Chacha,114
18,Chaafr,114
16,Kinxen,114
18,Kinfis,114
17,Kinboe,114
18,Triqua,114
18,Triwie,114
18,Tricri,114
16,Trijac,114
17,Tribit,114
16,Trihoe,114
17,Trimel,114
17,Trijoh,114
16,Triowe,114
16,Calparcri,114
18,C3121,114
18,CGA501,114
18,CGA453,114
19,C2208,114
18,CGA364,114
18,CGA368,114
18,C3043,114
18,CGA45,114
18,CGA311,114
17,C3134,114
17,CGA594,114
17,Cl11778,114
17,C404,114
18,C12265,114
16,CGA494,114
16,CGA382,114
14,CGA310,114
16,C985,114
15,CGA429,114
17,C3125,114
17,Calboe,114
17,CGA236,114
16,C601,114
16,CGA763,114
16,CGA642,114
17,CGA312,114
16,FurbGB,114
17,FGA174,114
17,FGA489,114
17,FGA104,114
16,FGA581,114
15,FGA15,114
17,FGA99,114
17,FGA465,114
16,FGA331,114
16,Furant,114
18,F12278,114
18,FGA516,114
17,FGA456,114
17,FGA490,114
16,Furang,114
16,F2241,114
17,Furpol,114
17,Furcep,114
15,F1476,114
17,F3016,114
17,FGA379,114
16,Rhatem,114
16,Rhamar,114
18,Rhaspe,114
19,PGA445,115
17,BGAB1,115
16,BGA304,115
17,BGA584,115
17,BGAA2,115
17,BGA89,115
17,B11604,115
16,B199,115
17,B985,115
18,B11609,115
17,B11696,115
19,BGA309,115
17,BGA709,115
17,B3088,115
17,Bradam,115
17,Brapum,115
18,Braven,115
17,Bragut,115
17,Bratra,115
17,Bradra,115
17,Bratha,115
17,Bramel,115
17,Braset,115
16,Chanam,115
16,Chasen,115
15,Chadil,115
16,Chazey,115
17,Chacaly,115
17,Chacha,115
17,Chaafr,115
18,Kinxen,115
18,Kinfis,115
17,Kinboe,115
18,Triqua,115
18,Triwie,115
18,Tricri,115
17,Trijac,115
18,Tribit,115
18,Trihoe,115
18,Trimel,115
18,Trijoh,115
19,Triowe,115
17,Calparcri,115
16,C3121,115
16,CGA501,115
17,CGA453,115
18,C2208,115
18,CGA364,115
18,CGA368,115
18,C3043,115
17,CGA45,115
17,CGA311,115
18,C3134,115
18,CGA594,115
18,Cl11778,115
18,C404,115
18,C12265,115
16,CGA494,115
18,CGA382,115
17,CGA310,115
16,C985,115
18,CGA429,115
17,C3125,115
16,Calboe,115
18,CGA236,115
18,C601,115
18,CGA763,115
18,CGA642,115
18,CGA312,115
15,FurbGB,115
17,FGA174,115
18,FGA489,115
18,FGA104,115
15,FGA581,115
17,FGA15,115
16,FGA99,115
17,FGA465,115
18,FGA331,115
18,Furant,115
18,F12278,115
18,FGA516,115
19,FGA456,115
18,FGA490,115
18,Furang,115
18,F2241,115
16,Furpol,115
18,Furcep,115
18,F1476,115
17,F3016,115
19,FGA379,115
17,Rhatem,115
18,Rhamar,115
18,Rhaspe,115
14,PGA445,116
18,BGAB1,116
18,BGA304,116
17,BGA584,116
17,BGAA2,116
16,BGA89,116
18,B11604,116
18,B199,116
18,B985,116
16,B11609,116
17,B11696,116
18,BGA309,116
18,BGA709,116
20,B3088,116
19,Bradam,116
19,Brapum,116
19,Braven,116
19,Bragut,116
18,Bratra,116
18,Bradra,116
19,Bratha,116
19,Bramel,116
19,Braset,116
16,Chanam,116
17,Chasen,116
18,Chadil,116
17,Chazey,116
17,Chacaly,116
17,Chacha,116
14,Chaafr,116
20,Kinxen,116
16,Kinfis,116
16,Kinboe,116
15,Triqua,116
16,Triwie,116
15,Tricri,116
17,Trijac,116
15,Tribit,116
17,Trihoe,116
15,Trimel,116
18,Trijoh,116
15,Triowe,116
17,Calparcri,116
16,C3121,116
16,CGA501,116
16,CGA453,116
16,C2208,116
17,CGA364,116
17,CGA368,116
17,C3043,116
17,CGA45,116
18,CGA311,116
17,C3134,116
17,CGA594,116
17,Cl11778,116
18,C404,116
17,C12265,116
18,CGA494,116
18,CGA382,116
17,CGA310,116
18,C985,116
17,CGA429,116
17,C3125,116
17,Calboe,116
17,CGA236,116
17,C601,116
17,CGA763,116
16,CGA642,116
17,CGA312,116
17,FurbGB,116
18,FGA174,116
18,FGA489,116
18,FGA104,116
17,FGA581,116
18,FGA15,116
18,FGA99,116
17,FGA465,116
17,FGA331,116
17,Furant,116
17,F12278,116
17,FGA516,116
17,FGA456,116
16,FGA490,116
16,Furang,116
16,F2241,116
17,Furpol,116
18,Furcep,116
18,F1476,116
16,F3016,116
17,FGA379,116
18,Rhatem,116
19,Rhamar,116
17,Rhaspe,116
16,PGA445,117
15,BGAB1,117
13,BGA304,117
16,BGA584,117
15,BGAA2,117
14,BGA89,117
14,B11604,117
14,B199,117
13,B985,117
14,B11609,117
12,B11696,117
16,BGA309,117
16,BGA709,117
15,B3088,117
17,Bradam,117
16,Brapum,117
17,Braven,117
17,Bragut,117
17,Bratra,117
17,Bradra,117
17,Bratha,117
17,Bramel,117
17,Braset,117
19,Chanam,117
17,Chasen,117
16,Chadil,117
17,Chazey,117
17,Chacaly,117
17,Chacha,117
16,Chaafr,117
15,Kinxen,117
15,Kinfis,117
16,Kinboe,117
18,Triqua,117
19,Triwie,117
17,Tricri,117
17,Trijac,117
16,Tribit,117
16,Trihoe,117
17,Trimel,117
17,Trijoh,117
18,Triowe,117
17,Calparcri,117
19,C3121,117
17,CGA501,117
18,CGA453,117
17,C2208,117
17,CGA364,117
17,CGA368,117
17,C3043,117
17,CGA45,117
17,CGA311,117
17,C3134,117
18,CGA594,117
18,Cl11778,117
18,C404,117
16,C12265,117
16,CGA494,117
15,CGA382,117
16,CGA310,117
16,C985,117
17,CGA429,117
15,C3125,117
16,Calboe,117
16,CGA236,117
14,C601,117
14,CGA763,117
14,CGA642,117
16,CGA312,117
17,FurbGB,117
16,FGA174,117
17,FGA489,117
17,FGA104,117
17,FGA581,117
17,FGA15,117
17,FGA99,117
15,FGA465,117
17,FGA331,117
18,Furant,117
18,F12278,117
18,FGA516,117
18,FGA456,117
17,FGA490,117
17,Furang,117
17,F2241,117
17,Furpol,117
17,Furcep,117
17,F1476,117
17,F3016,117
16,FGA379,117
18,Rhatem,117
14,Rhamar,117
18,Rhaspe,117
17,PGA445,118
18,BGAB1,118
18,BGA304,118
17,BGA584,118
16,BGAA2,118
16,BGA89,118
18,B11604,118
18,B199,118
17,B985,118
17,B11609,118
18,B11696,118
16,BGA309,118
17,BGA709,118
16,B3088,118
17,Bradam,118
16,Brapum,118
17,Braven,118
17,Bragut,118
17,Bratra,118
16,Bradra,118
17,Bratha,118
17,Bramel,118
17,Braset,118
16,Chanam,118
17,Chasen,118
17,Chadil,118
18,Chazey,118
18,Chacaly,118
18,Chacha,118
15,Chaafr,118
15,Kinxen,118
15,Kinfis,118
15,Kinboe,118
15,Triqua,118
16,Triwie,118
15,Tricri,118
15,Trijac,118
15,Tribit,118
14,Trihoe,118
15,Trimel,118
15,Trijoh,118
14,Triowe,118
16,Calparcri,118
16,C3121,118
16,CGA501,118
16,CGA453,118
15,C2208,118
15,CGA364,118
15,CGA368,118
15,C3043,118
16,CGA45,118
14,CGA311,118
14,C3134,118
12,CGA594,118
12,Cl11778,118
13,C404,118
14,C12265,118
17,CGA494,118
16,CGA382,118
15,CGA310,118
15,C985,118
15,CGA429,118
15,C3125,118
15,Calboe,118
15,CGA236,118
16,C601,118
15,CGA763,118
16,CGA642,118
15,CGA312,118
17,FurbGB,118
14,FGA174,118
16,FGA489,118
15,FGA104,118
15,FGA581,118
15,FGA15,118
14,FGA99,118
16,FGA465,118
14,FGA331,118
14,Furant,118
13,F12278,118
14,FGA516,118
14,FGA456,118
14,FGA490,118
15,Furang,118
14,F2241,118
14,Furpol,118
14,Furcep,118
14,F1476,118
16,F3016,118
15,FGA379,118
16,Rhatem,118
14,Rhamar,118
16,Rhaspe,118
16,PGA445,119
14,BGAB1,119
14,BGA304,119
16,BGA584,119
17,BGAA2,119
16,BGA89,119
15,B11604,119
15,B199,119
15,B985,119
16,B11609,119
14,B11696,119
15,BGA309,119
15,BGA709,119
14,B3088,119
16,Bradam,119
16,Brapum,119
16,Braven,119
16,Bragut,119
16,Bratra,119
16,Bradra,119
16,Bratha,119
16,Bramel,119
18,Braset,119
16,Chanam,119
17,Chasen,119
17,Chadil,119
16,Chazey,119
16,Chacaly,119
17,Chacha,119
16,Chaafr,119
17,Kinxen,119
16,Kinfis,119
15,Kinboe,119
14,Triqua,119
15,Triwie,119
15,Tricri,119
15,Trijac,119
16,Tribit,119
16,Trihoe,119
14,Trimel,119
16,Trijoh,119
16,Triowe,119
16,Calparcri,119
16,C3121,119
16,CGA501,119
17,CGA453,119
22,C2208,119
23,CGA364,119
22,CGA368,119
22,C3043,119
22,CGA45,119
22,CGA311,119
16,C3134,119
16,CGA594,119
16,Cl11778,119
16,C404,119
16,C12265,119
17,CGA494,119
18,CGA382,119
17,CGA310,119
17,C985,119
17,CGA429,119
18,C3125,119
19,Calboe,119
17,CGA236,119
16,C601,119
17,CGA763,119
17,CGA642,119
16,CGA312,119
16,FurbGB,119
14,FGA174,119
13,FGA489,119
15,FGA104,119
15,FGA581,119
14,FGA15,119
13,FGA99,119
14,FGA465,119
15,FGA331,119
13,Furant,119
14,F12278,119
14,FGA516,119
15,FGA456,119
13,FGA490,119
13,Furang,119
13,F2241,119
14,Furpol,119
14,Furcep,119
15,F1476,119
15,F3016,119
18,FGA379,119
19,Rhatem,119
18,Rhamar,119
17,Rhaspe,119
17,PGA445,120
18,BGAB1,120
17,BGA304,120
17,BGA584,120
18,BGAA2,120
18,BGA89,120
18,B11604,120
18,B199,120
18,B985,120
19,B11609,120
19,B11696,120
19,BGA309,120
20,BGA709,120
19,B3088,120
17,Bradam,120
17,Brapum,120
17,Braven,120
17,Bragut,120
16,Bratra,120
15,Bradra,120
16,Bratha,120
16,Bramel,120
17,Braset,120
16,Chanam,120
18,Chasen,120
17,Chadil,120
17,Chazey,120
18,Chacaly,120
18,Chacha,120
18,Chaafr,120
17,Kinxen,120
15,Kinfis,120
15,Kinboe,120
18,Triqua,120
18,Triwie,120
18,Tricri,120
16,Trijac,120
15,Tribit,120
16,Trihoe,120
16,Trimel,120
16,Trijoh,120
17,Triowe,120
18,Calparcri,120
18,C3121,120
18,CGA501,120
18,CGA453,120
17,C2208,120
16,CGA364,120
16,CGA368,120
15,C3043,120
18,CGA45,120
18,CGA311,120
20,C3134,120
19,CGA594,120
19,Cl11778,120
18,C404,120
20,C12265,120
19,CGA494,120
17,CGA382,120
19,CGA310,120
19,C985,120
19,CGA429,120
20,C3125,120
20,Calboe,120
20,CGA236,120
20,C601,120
20,CGA763,120
20,CGA642,120
19,CGA312,120
14,FurbGB,120
15,FGA174,120
16,FGA489,120
16,FGA104,120
15,FGA581,120
15,FGA15,120
15,FGA99,120
15,FGA465,120
14,FGA331,120
14,Furant,120
15,F12278,120
15,FGA516,120
16,FGA456,120
16,FGA490,120
15,Furang,120
15,F2241,120
14,Furpol,120
15,Furcep,120
15,F1476,120
16,F3016,120
16,FGA379,120
15,Rhatem,120
16,Rhamar,120
17,Rhaspe,120
18,PGA445,121
15,BGAB1,121
17,BGA304,121
15,BGA584,121
16,BGAA2,121
16,BGA89,121
16,B11604,121
16,B199,121
16,B985,121
17,B11609,121
18,B11696,121
18,BGA309,121
18,BGA709,121
17,B3088,121
16,Bradam,121
15,Brapum,121
15,Braven,121
15,Bragut,121
15,Bratra,121
15,Bradra,121
15,Bratha,121
15,Bramel,121
14,Braset,121
14,Chanam,121
14,Chasen,121
15,Chadil,121
15,Chazey,121
15,Chacaly,121
15,Chacha,121
14,Chaafr,121
17,Kinxen,121
16,Kinfis,121
17,Kinboe,121
17,Triqua,121
16,Triwie,121
15,Tricri,121
16,Trijac,121
16,Tribit,121
17,Trihoe,121
15,Trimel,121
12,Trijoh,121
14,Triowe,121
17,Calparcri,121
17,C3121,121
17,CGA501,121
17,CGA453,121
16,C2208,121
17,CGA364,121
17,CGA368,121
17,C3043,121
17,CGA45,121
17,CGA311,121
17,C3134,121
18,CGA594,121
17,Cl11778,121
17,C404,121
18,C12265,121
17,CGA494,121
18,CGA382,121
16,CGA310,121
17,C985,121
18,CGA429,121
17,C3125,121
18,Calboe,121
17,CGA236,121
18,C601,121
18,CGA763,121
18,CGA642,121
18,CGA312,121
15,FurbGB,121
15,FGA174,121
16,FGA489,121
16,FGA104,121
16,FGA581,121
16,FGA15,121
16,FGA99,121
16,FGA465,121
16,FGA331,121
16,Furant,121
16,F12278,121
18,FGA516,121
17,FGA456,121
17,FGA490,121
16,Furang,121
16,F2241,121
16,Furpol,121
15,Furcep,121
16,F1476,121
16,F3016,121
16,FGA379,121
16,Rhatem,121
18,Rhamar,121
16,Rhaspe,121
18,PGA445,122
19,BGAB1,122
20,BGA304,122
17,BGA584,122
19,BGAA2,122
18,BGA89,122
19,B11604,122
17,B199,122
19,B985,122
17,B11609,122
17,B11696,122
18,BGA309,122
17,BGA709,122
17,B3088,122
20,Bradam,122
19,Brapum,122
19,Braven,122
19,Bragut,122
17,Bratra,122
18,Bradra,122
19,Bratha,122
19,Bramel,122
20,Braset,122
18,Chanam,122
17,Chasen,122
16,Chadil,122
18,Chazey,122
17,Chacaly,122
17,Chacha,122
17,Chaafr,122
16,Kinxen,122
15,Kinfis,122
15,Kinboe,122
17,Triqua,122
17,Triwie,122
17,Tricri,122
17,Trijac,122
15,Tribit,122
16,Trihoe,122
16,Trimel,122
15,Trijoh,122
16,Triowe,122
19,Calparcri,122
19,C3121,122
19,CGA501,122
19,CGA453,122
19,C2208,122
18,CGA364,122
17,CGA368,122
17,C3043,122
19,CGA45,122
18,CGA311,122
17,C3134,122
18,CGA594,122
18,Cl11778,122
19,C404,122
18,C12265,122
18,CGA494,122
18,CGA382,122
18,CGA310,122
18,C985,122
16,CGA429,122
16,C3125,122
16,Calboe,122
19,CGA236,122
18,C601,122
18,CGA763,122
18,CGA642,122
17,CGA312,122
18,FurbGB,122
17,FGA174,122
20,FGA489,122
18,FGA104,122
17,FGA581,122
17,FGA15,122
17,FGA99,122
17,FGA465,122
17,FGA331,122
17,Furant,122
17,F12278,122
17,FGA516,122
17,FGA456,122
17,FGA490,122
17,Furang,122
17,F2241,122
16,Furpol,122
18,Furcep,122
17,F1476,122
18,F3016,122
14,FGA379,122
17,Rhatem,122
17,Rhamar,122
18,Rhaspe,122
14,PGA445,123
18,BGAB1,123
18,BGA304,123
17,BGA584,123
17,BGAA2,123
19,BGA89,123
18,B11604,123
18,B199,123
18,B985,123
16,B11609,123
18,B11696,123
16,BGA309,123
16,BGA709,123
16,B3088,123
14,Bradam,123
14,Brapum,123
14,Braven,123
14,Bragut,123
14,Bratra,123
14,Bradra,123
12,Bratha,123
12,Bramel,123
14,Braset,123
16,Chanam,123
18,Chasen,123
15,Chadil,123
15,Chazey,123
16,Chacaly,123
16,Chacha,123
16,Chaafr,123
16,Kinxen,123
18,Kinfis,123
18,Kinboe,123
14,Triqua,123
16,Triwie,123
16,Tricri,123
15,Trijac,123
16,Tribit,123
15,Trihoe,123
17,Trimel,123
16,Trijoh,123
16,Triowe,123
18,Calparcri,123
17,C3121,123
17,CGA501,123
18,CGA453,123
18,C2208,123
18,CGA364,123
18,CGA368,123
18,C3043,123
18,CGA45,123
17,CGA311,123
18,C3134,123
17,CGA594,123
17,Cl11778,123
16,C404,123
17,C12265,123
18,CGA494,123
18,CGA382,123
20,CGA310,123
20,C985,123
20,CGA429,123
19,C3125,123
19,Calboe,123
18,CGA236,123
20,C601,123
19,CGA763,123
19,CGA642,123
19,CGA312,123
18,FurbGB,123
16,FGA174,123
16,FGA489,123
19,FGA104,123
18,FGA581,123
18,FGA15,123
16,FGA99,123
18,FGA465,123
18,FGA331,123
17,Furant,123
18,F12278,123
18,FGA516,123
18,FGA456,123
18,FGA490,123
18,Furang,123
18,F2241,123
18,Furpol,123
17,Furcep,123
18,F1476,123
17,F3016,123
18,FGA379,123
16,Rhatem,123
17,Rhamar,123
16,Rhaspe,123
16,PGA445,124
17,BGAB1,124
18,BGA304,124
16,BGA584,124
17,BGAA2,124
16,BGA89,124
17,B11604,124
17,B199,124
19,B985,124
17,B11609,124
18,B11696,124
18,BGA309,124
21,BGA709,124
16,B3088,124
18,Bradam,124
17,Brapum,124
18,Braven,124
18,Bragut,124
18,Bratra,124
18,Bradra,124
18,Bratha,124
18,Bramel,124
18,Braset,124
17,Chanam,124
14,Chasen,124
19,Chadil,124
18,Chazey,124
19,Chacaly,124
18,Chacha,124
18,Chaafr,124
17,Kinxen,124
17,Kinfis,124
16,Kinboe,124
16,Triqua,124
16,Triwie,124
17,Tricri,124
17,Trijac,124
18,Tribit,124
14,Trihoe,124
17,Trimel,124
17,Trijoh,124
17,Triowe,124
15,Calparcri,124
17,C3121,124
17,CGA501,124
15,CGA453,124
15,C2208,124
16,CGA364,124
16,CGA368,124
16,C3043,124
16,CGA45,124
15,CGA311,124
19,C3134,124
18,CGA594,124
20,Cl11778,124
18,C404,124
17,C12265,124
18,CGA494,124
18,CGA382,124
19,CGA310,124
19,C985,124
19,CGA429,124
18,C3125,124
17,Calboe,124
18,CGA236,124
18,C601,124
18,CGA763,124
18,CGA642,124
18,CGA312,124
16,FurbGB,124
18,FGA174,124
15,FGA489,124
17,FGA104,124
17,FGA581,124
17,FGA15,124
17,FGA99,124
15,FGA465,124
17,FGA331,124
17,Furant,124
17,F12278,124
16,FGA516,124
17,FGA456,124
16,FGA490,124
16,Furang,124
16,F2241,124
16,Furpol,124
16,Furcep,124
17,F1476,124
16,F3016,124
16,FGA379,124
16,Rhatem,124
18,Rhamar,124
18,Rhaspe,124
17,PGA445,125
16,BGAB1,125
17,BGA304,125
16,BGA584,125
16,BGAA2,125
18,BGA89,125
18,B11604,125
18,B199,125
17,B985,125
18,B11609,125
17,B11696,125
16,BGA309,125
18,BGA709,125
15,B3088,125
18,Bradam,125
17,Brapum,125
16,Braven,125
16,Bragut,125
17,Bratra,125
17,Bradra,125
17,Bratha,125
17,Bramel,125
17,Braset,125
17,Chanam,125
16,Chasen,125
18,Chadil,125
18,Chazey,125
17,Chacaly,125
16,Chacha,125
16,Chaafr,125
15,Kinxen,125
16,Kinfis,125
15,Kinboe,125
13,Triqua,125
15,Triwie,125
14,Tricri,125
14,Trijac,125
12,Tribit,125
13,Trihoe,125
15,Trimel,125
15,Trijoh,125
15,Triowe,125
18,Calparcri,125
18,C3121,125
18,CGA501,125
18,CGA453,125
17,C2208,125
17,CGA364,125
18,CGA368,125
18,C3043,125
17,CGA45,125
17,CGA311,125
17,C3134,125
17,CGA594,125
16,Cl11778,125
17,C404,125
17,C12265,125
16,CGA494,125
15,CGA382,125
16,CGA310,125
17,C985,125
17,CGA429,125
16,C3125,125
16,Calboe,125
18,CGA236,125
17,C601,125
17,CGA763,125
19,CGA642,125
17,CGA312,125
18,FurbGB,125
18,FGA174,125
18,FGA489,125
16,FGA104,125
18,FGA581,125
19,FGA15,125
18,FGA99,125
19,FGA465,125
18,FGA331,125
18,Furant,125
17,F12278,125
18,FGA516,125
18,FGA456,125
17,FGA490,125
20,Furang,125
19,F2241,125
18,Furpol,125
18,Furcep,125
19,F1476,125
16,F3016,125
19,FGA379,125
18,Rhatem,125
17,Rhamar,125
16,Rhaspe,125
18,PGA445,126
16,BGAB1,126
18,BGA304,126
19,BGA584,126
18,BGAA2,126
19,BGA89,126
18,B11604,126
19,B199,126
18,B985,126
19,B11609,126
20,B11696,126
17,BGA309,126
18,BGA709,126
16,B3088,126
17,Bradam,126
17,Brapum,126
18,Braven,126
18,Bragut,126
18,Bratra,126
18,Bradra,126
18,Bratha,126
18,Bramel,126
18,Braset,126
19,Chanam,126
19,Chasen,126
17,Chadil,126
17,Chazey,126
18,Chacaly,126
17,Chacha,126
18,Chaafr,126
20,Kinxen,126
15,Kinfis,126
16,Kinboe,126
16,Triqua,126
15,Triwie,126
15,Tricri,126
16,Trijac,126
15,Tribit,126
14,Trihoe,126
16,Trimel,126
15,Trijoh,126
16,Triowe,126
20,Calparcri,126
18,C3121,126
19,CGA501,126
19,CGA453,126
17,C2208,126
18,CGA364,126
18,CGA368,126
18,C3043,126
18,CGA45,126
18,CGA311,126
18,C3134,126
18,CGA594,126
18,Cl11778,126
18,C404,126
17,C12265,126
21,CGA494,126
18,CGA382,126
19,CGA310,126
19,C985,126
19,CGA429,126
19,C3125,126
19,Calboe,126
19,CGA236,126
19,C601,126
19,CGA763,126
18,CGA642,126
20,CGA312,126
16,FurbGB,126
18,FGA174,126
17,FGA489,126
18,FGA104,126
15,FGA581,126
17,FGA15,126
17,FGA99,126
18,FGA465,126
18,FGA331,126
18,Furant,126
19,F12278,126
18,FGA516,126
18,FGA456,126
17,FGA490,126
18,Furang,126
18,F2241,126
18,Furpol,126
15,Furcep,126
17,F1476,126
19,F3016,126
19,FGA379,126
15,Rhatem,126
17,Rhamar,126
18,Rhaspe,126
17,PGA445,127
13,BGAB1,127
12,BGA304,127
14,BGA584,127
13,BGAA2,127
13,BGA89,127
14,B11604,127
15,B199,127
15,B985,127
16,B11609,127
16,B11696,127
14,BGA309,127
16,BGA709,127
14,B3088,127
17,Bradam,127
18,Brapum,127
19,Braven,127
19,Bragut,127
18,Bratra,127
18,Bradra,127
18,Bratha,127
18,Bramel,127
17,Braset,127
20,Chanam,127
18,Chasen,127
18,Chadil,127
20,Chazey,127
19,Chacaly,127
17,Chacha,127
18,Chaafr,127
16,Kinxen,127
18,Kinfis,127
18,Kinboe,127
17,Triqua,127
16,Triwie,127
18,Tricri,127
17,Trijac,127
16,Tribit,127
17,Trihoe,127
15,Trimel,127
16,Trijoh,127
16,Triowe,127
16,Calparcri,127
15,C3121,127
15,CGA501,127
15,CGA453,127
15,C2208,127
15,CGA364,127
15,CGA368,127
16,C3043,127
16,CGA45,127
17,CGA311,127
16,C3134,127
16,CGA594,127
16,Cl11778,127
15,C404,127
15,C12265,127
16,CGA494,127
14,CGA382,127
16,CGA310,127
16,C985,127
16,CGA429,127
13,C3125,127
13,Calboe,127
16,CGA236,127
16,C601,127
17,CGA763,127
17,CGA642,127
16,CGA312,127
17,FurbGB,127
18,FGA174,127
17,FGA489,127
17,FGA104,127
18,FGA581,127
18,FGA15,127
18,FGA99,127
18,FGA465,127
18,FGA331,127
18,Furant,127
16,F12278,127
18,FGA516,127
18,FGA456,127
17,FGA490,127
18,Furang,127
18,F2241,127
18,Furpol,127
16,Furcep,127
17,F1476,127
18,F3016,127
14,FGA379,127
16,Rhatem,127
15,Rhamar,127
18,Rhaspe,127
18,PGA445,128
17,BGAB1,128
19,BGA304,128
17,BGA584,128
18,BGAA2,128
19,BGA89,128
19,B11604,128
18,B199,128
18,B985,128
15,B11609,128
12,B11696,128
16,BGA309,128
18,BGA709,128
17,B3088,128
18,Bradam,128
17,Brapum,128
18,Braven,128
18,Bragut,128
17,Bratra,128
17,Bradra,128
18,Bratha,128
18,Bramel,128
17,Braset,128
18,Chanam,128
19,Chasen,128
19,Chadil,128
17,Chazey,128
18,Chacaly,128
17,Chacha,128
17,Chaafr,128
18,Kinxen,128
18,Kinfis,128
19,Kinboe,128
22,Triqua,128
22,Triwie,128
22,Tricri,128
17,Trijac,128
18,Tribit,128
19,Trihoe,128
20,Trimel,128
19,Trijoh,128
19,Triowe,128
19,Calparcri,128
20,C3121,128
19,CGA501,128
18,CGA453,128
20,C2208,128
20,CGA364,128
20,CGA368,128
20,C3043,128
19,CGA45,128
19,CGA311,128
18,C3134,128
18,CGA594,128
18,Cl11778,128
18,C404,128
16,C12265,128
17,CGA494,128
17,CGA382,128
16,CGA310,128
19,C985,128
17,CGA429,128
17,C3125,128
18,Calboe,128
19,CGA236,128
19,C601,128
19,CGA763,128
19,CGA642,128
18,CGA312,128
19,FurbGB,128
19,FGA174,128
19,FGA489,128
17,FGA104,128
19,FGA581,128
19,FGA15,128
19,FGA99,128
17,FGA465,128
18,FGA331,128
18,Furant,128
19,F12278,128
18,FGA516,128
18,FGA456,128
20,FGA490,128
20,Furang,128
20,F2241,128
19,Furpol,128
20,Furcep,128
20,F1476,128
18,F3016,128
19,FGA379,128
18,Rhatem,128
18,Rhamar,128
19,Rhaspe,128
20,PGA445,129
18,BGAB1,129
17,BGA304,129
16,BGA584,129
18,BGAA2,129
17,BGA89,129
18,B11604,129
18,B199,129
16,B985,129
17,B11609,129
18,B11696,129
18,BGA309,129
20,BGA709,129
16,B3088,129
19,Bradam,129
