NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
N1	6.56894e-21	1.29827e-18	1.03207e-12	3.84701e-11	1.16048e-07	1.49552e-07	1.20691e-05	0.00224947	0.000304017	0.000123137	0.0191281	0.773658	0.197772	0.00658687	0.000153237	1.15582e-05	9.00732e-07	2.87459e-08	3.27215e-10	1.6331e-12	1.08562e-17	4.45828e-19	1.53851e-20	4.62907e-22	1.23732e-23	2.95828e-25	6.33912e-27	1.21954e-28	2.11301e-30	3.31231e-32	4.72346e-34	6.16337e-36	7.40162e-38	8.22625e-40	8.5056e-42	8.22099e-44	7.46066e-46	6.38311e-48	5.16959e-50	3.99524e-52	3.50168e-54	
Leiolep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	3.28773e-28	7.43354e-23	7.4732e-18	1.87087e-16	1.79359e-11	8.74771e-12	2.52097e-08	1.71868e-05	3.95436e-07	2.7835e-06	0.00731241	0.97715	0.0154943	2.20904e-05	1.56365e-07	8.99333e-08	5.03386e-08	1.32882e-08	5.08968e-11	9.95327e-14	8.06376e-17	2.23528e-20	8.33024e-24	5.18361e-27	2.24857e-30	1.25555e-33	8.68716e-37	1.04162e-40	1.82658e-44	3.77809e-48	2.871e-52	2.98329e-56	2.16025e-60	1.02413e-64	9.45542e-69	1.50253e-72	1.03574e-76	1.21123e-80	2.42146e-84	3.39068e-88	5.68906e-92	
N3	1.03201e-28	7.87845e-24	2.71105e-19	4.3526e-17	5.57183e-13	3.61795e-12	3.85164e-09	2.3331e-06	1.55463e-07	2.18083e-06	0.00347535	0.469248	0.00847068	1.66767e-05	5.30825e-07	0.000110041	0.00628311	0.499768	0.0119916	0.000628341	3.03198e-06	3.95998e-09	3.73466e-11	3.54155e-12	3.18738e-14	4.99041e-16	3.86671e-17	1.65058e-20	4.57151e-23	2.46205e-25	8.15957e-29	1.65875e-31	5.82134e-35	3.65152e-38	1.38703e-40	3.45933e-42	3.68509e-45	9.04794e-48	7.53621e-50	8.31775e-52	2.30923e-54	
N4	4.5006e-36	3.86908e-30	1.49734e-24	8.81086e-23	3.82156e-17	2.98896e-17	2.23221e-13	1.50253e-09	1.51122e-10	9.13387e-10	1.45128e-05	0.0104316	5.35299e-05	1.57655e-08	1.3429e-09	3.94097e-06	0.00459467	0.970201	0.0146471	5.38043e-05	4.71202e-08	1.43779e-11	1.33907e-14	6.57405e-17	1.08223e-19	1.36332e-22	2.49136e-25	2.2417e-29	3.69791e-33	5.56512e-37	2.43114e-41	3.59455e-45	9.17403e-46	5.30943e-48	1.5045e-49	1.49458e-49	1.31968e-49	3.61674e-51	2.03356e-52	7.23063e-54	1.97441e-55	
N5	1.2505e-37	6.92059e-32	1.61653e-26	4.24666e-24	5.75074e-19	6.34688e-18	3.4143e-14	1.03738e-10	2.89988e-11	7.37464e-10	6.96912e-06	0.00382453	2.46989e-05	1.1782e-08	1.51608e-09	5.69617e-06	0.00755236	0.966833	0.0216891	6.40551e-05	5.20794e-08	1.87477e-11	6.5092e-14	8.19703e-15	2.74948e-16	1.61955e-18	4.47837e-20	6.31042e-24	5.39299e-27	9.15338e-31	4.54897e-35	1.49432e-38	2.60742e-40	2.62709e-42	4.22676e-43	3.99219e-42	1.94477e-41	1.44841e-42	3.36306e-43	1.13371e-43	8.47001e-45	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	6.70134e-36	8.82001e-31	5.6487e-26	2.24492e-23	7.8407e-19	1.7825e-17	3.15152e-14	4.78758e-11	1.32835e-10	3.88129e-09	9.81093e-06	0.00224263	2.41894e-05	3.20013e-08	2.24033e-08	2.94026e-05	0.0152589	0.949333	0.0329322	0.000169321	2.80088e-07	2.45683e-10	3.07093e-12	1.08132e-12	1.07369e-13	2.01485e-15	1.59237e-16	8.79056e-20	2.61344e-22	1.45184e-25	2.64485e-29	2.49415e-32	6.45031e-36	4.20307e-39	3.56583e-41	2.28811e-42	2.98944e-44	8.75836e-47	8.76656e-49	1.09907e-50	3.23469e-53	
N7	6.44763e-46	2.35861e-44	7.47717e-43	1.9973e-41	4.45874e-40	7.59758e-42	1.22882e-37	1.02091e-20	3.2472e-31	1.34207e-37	1.81169e-17	5.59669e-10	3.93633e-17	2.94059e-34	1.78013e-33	1.68908e-15	1.19856e-07	1	2.147e-07	7.05758e-15	8.33886e-34	1.77198e-34	2.21758e-34	9.42448e-34	2.09065e-33	3.754e-33	7.22839e-33	2.94602e-33	1.45717e-33	5.57097e-34	1.15949e-34	3.51967e-35	1.14021e-35	6.7572e-36	1.30432e-35	5.03506e-35	7.50931e-35	1.20683e-34	2.95643e-34	4.40446e-34	7.3342e-34	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
