NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	2.00264e-24	5.80486e-21	1.1776e-17	4.9587e-16	6.65602e-13	3.53486e-13	1.12123e-10	2.04642e-08	9.0802e-10	1.5336e-09	6.77011e-07	5.77502e-05	4.7698e-06	5.59943e-08	9.6005e-10	7.41943e-10	4.41596e-10	0.999937	1.70099e-12	9.48045e-15	2.5759e-17	4.09446e-20	4.22277e-23	3.01844e-26	1.56442e-29	6.07319e-33	1.8097e-36	4.22332e-40	4.07609e-43	
N2	4.96041e-27	1.46967e-23	3.2606e-20	8.49382e-18	5.43347e-15	3.16197e-14	9.89577e-12	1.34925e-09	1.13205e-10	6.12633e-10	2.60068e-07	2.00525e-05	1.73899e-06	2.25013e-08	3.01345e-08	1.83787e-05	0.0102934	0.9578	0.0317102	0.000155426	2.37564e-07	4.79917e-10	3.11626e-11	1.22199e-11	1.27902e-12	3.39621e-14	2.55487e-15	7.54806e-19	2.62196e-21	
N3	2.13142e-36	1.00588e-31	3.25892e-27	1.29746e-24	2.37127e-20	5.452e-20	1.12033e-16	1.55563e-13	2.28581e-14	1.09115e-13	5.23857e-10	2.39131e-07	1.32764e-08	5.11374e-10	4.21637e-10	2.04786e-06	0.00419859	0.959017	0.0366777	0.000104296	6.80834e-08	3.94309e-11	1.75578e-13	1.80731e-15	5.25392e-18	7.52534e-21	1.30773e-23	9.87121e-28	2.91054e-31	
N4	1.22024e-38	4.32919e-34	1.03976e-29	1.11805e-26	9.71935e-23	2.96983e-21	5.11688e-18	3.68904e-15	2.41042e-15	6.07851e-14	1.6319e-10	4.9906e-08	3.08401e-09	4.67174e-10	2.19796e-09	4.56538e-06	0.00624448	0.945939	0.0476178	0.000194378	1.76967e-07	8.15743e-11	8.60542e-13	1.40135e-13	5.27493e-15	3.24007e-17	8.75417e-19	1.1639e-22	1.68167e-25	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N5	6.00829e-37	4.95041e-33	3.32235e-29	3.60257e-26	8.61451e-23	5.02175e-21	3.37934e-18	1.49374e-15	8.58549e-15	2.58985e-13	1.89495e-10	2.25212e-08	3.67897e-09	6.39464e-09	4.55471e-08	2.82061e-05	0.013448	0.92577	0.0603069	0.000445534	8.92814e-07	9.76785e-10	2.35051e-11	9.08261e-12	8.86143e-13	1.69909e-14	1.30438e-15	6.68702e-19	3.36245e-21	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N6	2.79839e-41	2.22299e-36	1.16634e-31	8.03185e-29	2.47605e-24	7.13121e-24	4.70965e-20	2.37036e-16	5.45374e-17	6.54282e-16	5.33342e-12	5.27022e-09	4.36832e-10	3.5685e-11	6.67115e-11	5.73931e-07	0.00209025	0.983646	0.0142434	1.98108e-05	6.95886e-09	1.40195e-12	3.26329e-15	4.41477e-17	1.60058e-19	2.15709e-22	4.70625e-25	2.44908e-29	6.36095e-33	
N7	2.27776e-39	4.14271e-35	5.81717e-31	4.50282e-28	3.79919e-24	4.73856e-23	1.15065e-19	1.78287e-16	1.37276e-16	2.42311e-15	9.51186e-12	1.01208e-08	1.33438e-08	3.21931e-09	6.71058e-09	1.11643e-05	0.00899811	0.967108	0.0238063	7.67902e-05	7.45897e-08	7.68087e-11	8.79258e-13	2.90048e-14	2.88003e-16	1.40038e-18	9.06508e-21	1.84934e-24	1.74973e-27	
