NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	1.96155e-29	5.37207e-26	1.00937e-22	2.41935e-21	3.60578e-18	1.02485e-18	1.25136e-11	3.79589e-07	1.82622e-10	7.4298e-10	0.000164013	0.998334	0.00150189	5.67555e-08	1.10162e-11	6.40011e-12	1.57627e-12	5.301e-14	1.97054e-19	5.39384e-22	7.38431e-25	6.02356e-28	3.22904e-31	1.20989e-34	3.30239e-38	6.75663e-42	1.05694e-45	1.6008e-49	3.39888e-50	
N2	1.61699e-29	1.9665e-25	1.81074e-21	1.52721e-18	5.59978e-15	1.69462e-13	1.20456e-10	4.53165e-08	6.04801e-08	1.64798e-06	0.00200119	0.399181	0.00503594	7.33018e-06	9.91859e-08	2.84798e-05	0.00345298	0.581614	0.008376	0.000300295	7.41804e-07	5.41355e-10	6.12741e-12	7.68382e-13	8.29807e-15	1.05796e-16	7.61657e-18	9.99637e-22	3.70428e-24	
N3	4.89822e-35	4.47997e-30	2.77821e-25	1.34149e-22	6.79739e-18	1.97019e-17	1.52171e-13	9.44286e-10	1.7681e-10	1.1337e-09	8.63326e-06	0.00603758	4.06096e-05	1.47637e-08	3.77459e-10	1.27511e-06	0.00249168	0.978591	0.0127911	3.75709e-05	2.38518e-08	4.99795e-12	5.22531e-15	2.23818e-17	2.7737e-20	2.1938e-23	2.6923e-26	8.38864e-31	1.7856e-34	
N4	1.10774e-34	5.02052e-31	1.76517e-26	2.37445e-23	4.56767e-19	1.29269e-17	3.41075e-14	4.35754e-11	3.19168e-11	8.78494e-10	3.65839e-06	0.00165632	1.65689e-05	1.09484e-08	5.79631e-10	2.02695e-06	0.00416287	0.975051	0.0190648	4.26168e-05	2.31924e-08	5.6618e-12	2.64317e-14	2.85976e-15	7.31149e-17	2.66953e-19	5.441e-21	2.95724e-25	2.4214e-28	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N5	2.74074e-33	3.04571e-29	2.58585e-25	2.58335e-22	9.28329e-19	4.26501e-17	4.07461e-14	3.00528e-11	1.43235e-10	4.30116e-09	4.92555e-06	0.000841767	1.44906e-05	2.72459e-08	1.19243e-08	1.33732e-05	0.00962568	0.960902	0.0284897	0.00010767	1.15787e-07	7.39295e-11	1.32548e-12	4.07368e-13	3.12848e-14	3.82759e-16	2.35063e-17	5.32318e-21	1.61955e-23	
N6	6.06029e-44	9.65007e-43	1.47606e-41	2.03478e-40	2.49761e-39	1.85203e-41	2.48348e-37	7.53294e-21	2.93282e-31	1.77494e-37	7.66064e-18	1.72159e-10	2.30064e-17	3.45576e-34	2.01634e-33	8.75165e-16	8.05948e-08	1	1.72481e-07	3.98172e-15	3.73214e-34	9.25417e-35	1.71118e-34	8.11897e-34	1.78345e-33	3.23975e-33	7.00647e-33	2.08357e-33	2.16918e-33	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
