haploidn,tips,sim
18,CGA494,108
17,CGA314,108
17,CGA310,108
18,C985,108
18,C984,108
19,CGA594,108
19,CGA48,108
19,Cl11779,108
19,Cl11778,108
19,C404,108
18,C12265,108
18,C3126,108
18,C3134,108
18,CGA963,108
18,CGA312,108
15,CGA87,108
15,C3043,108
15,CGA557,108
15,CGA368,108
15,CGA364,108
16,CGA46,108
16,CGA45,108
14,C2208,108
16,CGA311,108
14,C11776,108
14,CGA501,108
15,C3123,108
15,C3121,108
15,CGA453,108
15,CGA383,108
15,C3118,108
15,Calparcri,108
19,FGA516,108
19,FGA513,108
19,FGA456,108
19,FGA465,108
19,F12279,108
19,F12278,108
18,FGA332,108
18,FGA331,108
19,Furant,108
20,FGA582,108
20,FGA581,108
20,FGA440,108
20,FGA15,108
20,F12269,108
20,FGA99,108
19,F12266,108
19,F2241,108
20,Furang,108
19,FGA490,108
19,Furpol,108
18,Furcep,108
19,F1476,108
19,FGA81,108
20,FGA105,108
20,FGA104,108
18,FGA489,108
19,F3016,108
19,F3015,108
16,FGA175,108
16,FGA174,108
20,FurbGB,108
17,F647,108
17,FGA379,108
18,Tribit,108
18,Trihoe,108
17,Trijac,108
16,Trijoh,108
15,Trimel,108
15,Triowe,108
17,Tricri,108
15,Triwie,108
16,Triqua,108
17,Kinboe,108
14,Kinfis,108
17,Kinxen,108
18,Bratra,108
18,Bradra,108
16,Bratha,108
16,Bramel,108
16,Braset,108
16,Braven,108
17,Bragut,108
16,Brapum,108
16,Bradam,108
16,Chazey,108
16,Chacaly,108
16,Chaafr,108
15,Chacha,108
17,Chadil,108
17,Chasen,108
16,Chanam,108
15,Rhamar,108
15,Rhatem,108
18,Rhaspe,108
17,BGA706,109
17,BGA584,109
19,BGAA2,109
19,BGAA1,109
18,BGA40,109
18,BGA89,109
15,B11604,109
15,BGA583,109
16,BGAA3,109
16,B199,109
19,B983,109
19,B985,109
16,BGA304,109
16,BGA303,109
17,BGAB1,109
17,BGA7,109
17,B11609,109
17,BGA392,109
20,B11697,109
20,B11696,109
15,B3088,109
16,BGA710,109
16,BGA709,109
18,BGA309,109
20,PGA445,109
20,PGA363,109
17,CGA764,109
17,CGA763,109
16,C602,109
16,C601,109
17,CGA642,109
17,CGA430,109
17,CGA429,109
16,C3125,109
16,Calboe,109
17,CGA236,109
16,CGA382,109
16,CGA365,109
16,CGA495,109
16,CGA494,109
16,CGA314,109
16,CGA310,109
15,C985,109
15,C984,109
18,CGA594,109
18,CGA48,109
17,Cl11779,109
18,Cl11778,109
18,C404,109
18,C12265,109
17,C3126,109
17,C3134,109
17,CGA963,109
17,CGA312,109
17,CGA87,109
17,C3043,109
17,CGA557,109
17,CGA368,109
15,CGA364,109
14,CGA46,109
14,CGA45,109
16,C2208,109
17,CGA311,109
17,C11776,109
17,CGA501,109
17,C3123,109
17,C3121,109
17,CGA453,109
17,CGA383,109
15,C3118,109
15,Calparcri,109
15,FGA516,109
15,FGA513,109
14,FGA456,109
14,FGA465,109
15,F12279,109
15,F12278,109
14,FGA332,109
14,FGA331,109
14,Furant,109
15,FGA582,109
15,FGA581,109
15,FGA440,109
15,FGA15,109
13,F12269,109
13,FGA99,109
14,F12266,109
14,F2241,109
14,Furang,109
14,FGA490,109
14,Furpol,109
14,Furcep,109
14,F1476,109
14,FGA81,109
16,FGA105,109
16,FGA104,109
14,FGA489,109
15,F3016,109
15,F3015,109
15,FGA175,109
15,FGA174,109
15,FurbGB,109
12,F647,109
12,FGA379,109
17,Tribit,109
18,Trihoe,109
16,Trijac,109
18,Trijoh,109
17,Trimel,109
16,Triowe,109
15,Tricri,109
15,Triwie,109
16,Triqua,109
18,Kinboe,109
16,Kinfis,109
15,Kinxen,109
20,Bratra,109
19,Bradra,109
19,Bratha,109
19,Bramel,109
19,Braset,109
19,Braven,109
19,Bragut,109
20,Brapum,109
19,Bradam,109
18,Chazey,109
18,Chacaly,109
16,Chaafr,109
17,Chacha,109
16,Chadil,109
19,Chasen,109
18,Chanam,109
17,Rhamar,109
17,Rhatem,109
19,Rhaspe,109
19,BGA706,110
19,BGA584,110
20,BGAA2,110
20,BGAA1,110
20,BGA40,110
20,BGA89,110
20,B11604,110
20,BGA583,110
21,BGAA3,110
21,B199,110
21,B983,110
21,B985,110
21,BGA304,110
21,BGA303,110
21,BGAB1,110
21,BGA7,110
21,B11609,110
21,BGA392,110
21,B11697,110
21,B11696,110
19,B3088,110
18,BGA710,110
18,BGA709,110
21,BGA309,110
19,PGA445,110
19,PGA363,110
17,CGA764,110
17,CGA763,110
17,C602,110
17,C601,110
18,CGA642,110
18,CGA430,110
18,CGA429,110
18,C3125,110
16,Calboe,110
18,CGA236,110
17,CGA382,110
18,CGA365,110
18,CGA495,110
18,CGA494,110
17,CGA314,110
17,CGA310,110
18,C985,110
18,C984,110
18,CGA594,110
18,CGA48,110
17,Cl11779,110
17,Cl11778,110
18,C404,110
18,C12265,110
18,C3126,110
18,C3134,110
16,CGA963,110
16,CGA312,110
19,CGA87,110
19,C3043,110
17,CGA557,110
17,CGA368,110
18,CGA364,110
17,CGA46,110
17,CGA45,110
16,C2208,110
17,CGA311,110
16,C11776,110
16,CGA501,110
15,C3123,110
15,C3121,110
15,CGA453,110
15,CGA383,110
13,C3118,110
13,Calparcri,110
19,FGA516,110
19,FGA513,110
19,FGA456,110
19,FGA465,110
19,F12279,110
19,F12278,110
19,FGA332,110
19,FGA331,110
19,Furant,110
19,FGA582,110
19,FGA581,110
19,FGA440,110
19,FGA15,110
18,F12269,110
18,FGA99,110
17,F12266,110
17,F2241,110
17,Furang,110
17,FGA490,110
17,Furpol,110
19,Furcep,110
18,F1476,110
18,FGA81,110
19,FGA105,110
19,FGA104,110
18,FGA489,110
20,F3016,110
20,F3015,110
18,FGA175,110
18,FGA174,110
16,FurbGB,110
18,F647,110
18,FGA379,110
15,Tribit,110
15,Trihoe,110
15,Trijac,110
16,Trijoh,110
15,Trimel,110
14,Triowe,110
18,Tricri,110
15,Triwie,110
16,Triqua,110
20,Kinboe,110
19,Kinfis,110
18,Kinxen,110
18,Bratra,110
18,Bradra,110
18,Bratha,110
18,Bramel,110
18,Braset,110
18,Braven,110
19,Bragut,110
17,Brapum,110
17,Bradam,110
21,Chazey,110
22,Chacaly,110
21,Chaafr,110
21,Chacha,110
20,Chadil,110
20,Chasen,110
19,Chanam,110
17,Rhamar,110
18,Rhatem,110
17,Rhaspe,110
16,BGA706,111
16,BGA584,111
16,BGAA2,111
16,BGAA1,111
17,BGA40,111
17,BGA89,111
17,B11604,111
17,BGA583,111
18,BGAA3,111
18,B199,111
16,B983,111
16,B985,111
16,BGA304,111
16,BGA303,111
16,BGAB1,111
16,BGA7,111
16,B11609,111
15,BGA392,111
15,B11697,111
15,B11696,111
14,B3088,111
17,BGA710,111
17,BGA709,111
15,BGA309,111
18,PGA445,111
18,PGA363,111
16,CGA764,111
16,CGA763,111
16,C602,111
16,C601,111
16,CGA642,111
17,CGA430,111
17,CGA429,111
15,C3125,111
16,Calboe,111
17,CGA236,111
16,CGA382,111
16,CGA365,111
15,CGA495,111
15,CGA494,111
16,CGA314,111
16,CGA310,111
16,C985,111
16,C984,111
15,CGA594,111
15,CGA48,111
15,Cl11779,111
15,Cl11778,111
16,C404,111
16,C12265,111
16,C3126,111
16,C3134,111
18,CGA963,111
18,CGA312,111
15,CGA87,111
15,C3043,111
15,CGA557,111
15,CGA368,111
16,CGA364,111
15,CGA46,111
15,CGA45,111
15,C2208,111
14,CGA311,111
16,C11776,111
16,CGA501,111
16,C3123,111
16,C3121,111
16,CGA453,111
16,CGA383,111
17,C3118,111
17,Calparcri,111
15,FGA516,111
15,FGA513,111
16,FGA456,111
15,FGA465,111
15,F12279,111
15,F12278,111
14,FGA332,111
14,FGA331,111
14,Furant,111
13,FGA582,111
13,FGA581,111
13,FGA440,111
13,FGA15,111
13,F12269,111
13,FGA99,111
13,F12266,111
13,F2241,111
14,Furang,111
13,FGA490,111
14,Furpol,111
14,Furcep,111
14,F1476,111
14,FGA81,111
14,FGA105,111
14,FGA104,111
14,FGA489,111
14,F3016,111
14,F3015,111
16,FGA175,111
16,FGA174,111
15,FurbGB,111
14,F647,111
14,FGA379,111
16,Tribit,111
15,Trihoe,111
14,Trijac,111
14,Trijoh,111
14,Trimel,111
14,Triowe,111
13,Tricri,111
13,Triwie,111
13,Triqua,111
14,Kinboe,111
10,Kinfis,111
15,Kinxen,111
15,Bratra,111
15,Bradra,111
16,Bratha,111
16,Bramel,111
16,Braset,111
16,Braven,111
16,Bragut,111
15,Brapum,111
15,Bradam,111
17,Chazey,111
17,Chacaly,111
16,Chaafr,111
16,Chacha,111
15,Chadil,111
15,Chasen,111
16,Chanam,111
17,Rhamar,111
16,Rhatem,111
15,Rhaspe,111
18,BGA706,112
18,BGA584,112
18,BGAA2,112
18,BGAA1,112
18,BGA40,112
18,BGA89,112
19,B11604,112
19,BGA583,112
19,BGAA3,112
19,B199,112
18,B983,112
18,B985,112
20,BGA304,112
20,BGA303,112
18,BGAB1,112
18,BGA7,112
20,B11609,112
20,BGA392,112
19,B11697,112
19,B11696,112
20,B3088,112
18,BGA710,112
18,BGA709,112
19,BGA309,112
19,PGA445,112
19,PGA363,112
17,CGA764,112
17,CGA763,112
17,C602,112
17,C601,112
17,CGA642,112
17,CGA430,112
17,CGA429,112
17,C3125,112
18,Calboe,112
18,CGA236,112
18,CGA382,112
18,CGA365,112
18,CGA495,112
18,CGA494,112
18,CGA314,112
18,CGA310,112
18,C985,112
18,C984,112
17,CGA594,112
17,CGA48,112
17,Cl11779,112
17,Cl11778,112
17,C404,112
17,C12265,112
16,C3126,112
16,C3134,112
18,CGA963,112
18,CGA312,112
17,CGA87,112
17,C3043,112
17,CGA557,112
17,CGA368,112
18,CGA364,112
19,CGA46,112
19,CGA45,112
18,C2208,112
18,CGA311,112
17,C11776,112
17,CGA501,112
16,C3123,112
16,C3121,112
16,CGA453,112
16,CGA383,112
16,C3118,112
16,Calparcri,112
17,FGA516,112
17,FGA513,112
18,FGA456,112
17,FGA465,112
18,F12279,112
18,F12278,112
17,FGA332,112
17,FGA331,112
17,Furant,112
16,FGA582,112
16,FGA581,112
19,FGA440,112
19,FGA15,112
16,F12269,112
16,FGA99,112
17,F12266,112
17,F2241,112
17,Furang,112
16,FGA490,112
16,Furpol,112
16,Furcep,112
17,F1476,112
17,FGA81,112
18,FGA105,112
18,FGA104,112
15,FGA489,112
17,F3016,112
17,F3015,112
18,FGA175,112
18,FGA174,112
19,FurbGB,112
15,F647,112
15,FGA379,112
15,Tribit,112
15,Trihoe,112
13,Trijac,112
18,Trijoh,112
18,Trimel,112
19,Triowe,112
19,Tricri,112
18,Triwie,112
17,Triqua,112
18,Kinboe,112
18,Kinfis,112
19,Kinxen,112
16,Bratra,112
15,Bradra,112
16,Bratha,112
16,Bramel,112
15,Braset,112
16,Braven,112
16,Bragut,112
16,Brapum,112
15,Bradam,112
18,Chazey,112
18,Chacaly,112
18,Chaafr,112
18,Chacha,112
18,Chadil,112
18,Chasen,112
16,Chanam,112
17,Rhamar,112
17,Rhatem,112
18,Rhaspe,112
15,BGA706,113
15,BGA584,113
16,BGAA2,113
16,BGAA1,113
17,BGA40,113
17,BGA89,113
15,B11604,113
15,BGA583,113
15,BGAA3,113
15,B199,113
16,B983,113
16,B985,113
15,BGA304,113
15,BGA303,113
15,BGAB1,113
15,BGA7,113
15,B11609,113
15,BGA392,113
16,B11697,113
16,B11696,113
14,B3088,113
16,BGA710,113
16,BGA709,113
15,BGA309,113
14,PGA445,113
14,PGA363,113
17,CGA764,113
17,CGA763,113
15,C602,113
15,C601,113
15,CGA642,113
14,CGA430,113
14,CGA429,113
14,C3125,113
14,Calboe,113
15,CGA236,113
15,CGA382,113
15,CGA365,113
15,CGA495,113
15,CGA494,113
15,CGA314,113
15,CGA310,113
15,C985,113
15,C984,113
14,CGA594,113
14,CGA48,113
15,Cl11779,113
15,Cl11778,113
15,C404,113
15,C12265,113
15,C3126,113
15,C3134,113
15,CGA963,113
15,CGA312,113
14,CGA87,113
14,C3043,113
15,CGA557,113
15,CGA368,113
15,CGA364,113
17,CGA46,113
17,CGA45,113
16,C2208,113
15,CGA311,113
16,C11776,113
16,CGA501,113
16,C3123,113
16,C3121,113
15,CGA453,113
16,CGA383,113
16,C3118,113
16,Calparcri,113
19,FGA516,113
19,FGA513,113
18,FGA456,113
18,FGA465,113
18,F12279,113
18,F12278,113
19,FGA332,113
19,FGA331,113
18,Furant,113
18,FGA582,113
18,FGA581,113
18,FGA440,113
18,FGA15,113
18,F12269,113
18,FGA99,113
19,F12266,113
19,F2241,113
19,Furang,113
18,FGA490,113
16,Furpol,113
18,Furcep,113
16,F1476,113
16,FGA81,113
18,FGA105,113
18,FGA104,113
18,FGA489,113
16,F3016,113
16,F3015,113
17,FGA175,113
17,FGA174,113
16,FurbGB,113
18,F647,113
18,FGA379,113
13,Tribit,113
13,Trihoe,113
14,Trijac,113
14,Trijoh,113
15,Trimel,113
14,Triowe,113
16,Tricri,113
15,Triwie,113
16,Triqua,113
14,Kinboe,113
14,Kinfis,113
15,Kinxen,113
17,Bratra,113
16,Bradra,113
16,Bratha,113
16,Bramel,113
16,Braset,113
16,Braven,113
15,Bragut,113
16,Brapum,113
17,Bradam,113
17,Chazey,113
16,Chacaly,113
16,Chaafr,113
16,Chacha,113
16,Chadil,113
16,Chasen,113
14,Chanam,113
16,Rhamar,113
16,Rhatem,113
16,Rhaspe,113
18,BGA706,114
18,BGA584,114
20,BGAA2,114
20,BGAA1,114
18,BGA40,114
18,BGA89,114
18,B11604,114
18,BGA583,114
18,BGAA3,114
18,B199,114
16,B983,114
16,B985,114
18,BGA304,114
18,BGA303,114
18,BGAB1,114
18,BGA7,114
18,B11609,114
18,BGA392,114
18,B11697,114
18,B11696,114
18,B3088,114
17,BGA710,114
17,BGA709,114
17,BGA309,114
18,PGA445,114
18,PGA363,114
17,CGA764,114
17,CGA763,114
18,C602,114
18,C601,114
17,CGA642,114
17,CGA430,114
17,CGA429,114
17,C3125,114
18,Calboe,114
16,CGA236,114
18,CGA382,114
18,CGA365,114
18,CGA495,114
18,CGA494,114
17,CGA314,114
17,CGA310,114
17,C985,114
17,C984,114
18,CGA594,114
17,CGA48,114
18,Cl11779,114
18,Cl11778,114
18,C404,114
18,C12265,114
17,C3126,114
17,C3134,114
16,CGA963,114
17,CGA312,114
18,CGA87,114
18,C3043,114
19,CGA557,114
19,CGA368,114
17,CGA364,114
17,CGA46,114
17,CGA45,114
18,C2208,114
18,CGA311,114
14,C11776,114
14,CGA501,114
14,C3123,114
14,C3121,114
15,CGA453,114
15,CGA383,114
14,C3118,114
13,Calparcri,114
17,FGA516,114
17,FGA513,114
17,FGA456,114
18,FGA465,114
18,F12279,114
18,F12278,114
18,FGA332,114
18,FGA331,114
17,Furant,114
18,FGA582,114
18,FGA581,114
19,FGA440,114
19,FGA15,114
18,F12269,114
18,FGA99,114
17,F12266,114
17,F2241,114
17,Furang,114
18,FGA490,114
16,Furpol,114
18,Furcep,114
18,F1476,114
18,FGA81,114
18,FGA105,114
18,FGA104,114
19,FGA489,114
18,F3016,114
18,F3015,114
19,FGA175,114
19,FGA174,114
18,FurbGB,114
17,F647,114
17,FGA379,114
19,Tribit,114
19,Trihoe,114
18,Trijac,114
16,Trijoh,114
16,Trimel,114
18,Triowe,114
17,Tricri,114
17,Triwie,114
16,Triqua,114
17,Kinboe,114
18,Kinfis,114
18,Kinxen,114
18,Bratra,114
18,Bradra,114
19,Bratha,114
18,Bramel,114
19,Braset,114
18,Braven,114
19,Bragut,114
19,Brapum,114
19,Bradam,114
17,Chazey,114
17,Chacaly,114
16,Chaafr,114
17,Chacha,114
17,Chadil,114
17,Chasen,114
18,Chanam,114
16,Rhamar,114
17,Rhatem,114
19,Rhaspe,114
17,BGA706,115
17,BGA584,115
17,BGAA2,115
17,BGAA1,115
15,BGA40,115
15,BGA89,115
15,B11604,115
15,BGA583,115
16,BGAA3,115
16,B199,115
14,B983,115
14,B985,115
18,BGA304,115
18,BGA303,115
16,BGAB1,115
16,BGA7,115
17,B11609,115
17,BGA392,115
17,B11697,115
17,B11696,115
16,B3088,115
18,BGA710,115
18,BGA709,115
16,BGA309,115
18,PGA445,115
18,PGA363,115
17,CGA764,115
17,CGA763,115
18,C602,115
18,C601,115
17,CGA642,115
18,CGA430,115
18,CGA429,115
18,C3125,115
17,Calboe,115
20,CGA236,115
18,CGA382,115
18,CGA365,115
18,CGA495,115
18,CGA494,115
18,CGA314,115
18,CGA310,115
20,C985,115
20,C984,115
18,CGA594,115
18,CGA48,115
17,Cl11779,115
17,Cl11778,115
19,C404,115
19,C12265,115
18,C3126,115
18,C3134,115
16,CGA963,115
16,CGA312,115
19,CGA87,115
19,C3043,115
19,CGA557,115
19,CGA368,115
19,CGA364,115
19,CGA46,115
19,CGA45,115
19,C2208,115
17,CGA311,115
18,C11776,115
18,CGA501,115
18,C3123,115
18,C3121,115
17,CGA453,115
17,CGA383,115
19,C3118,115
20,Calparcri,115
17,FGA516,115
17,FGA513,115
17,FGA456,115
17,FGA465,115
17,F12279,115
17,F12278,115
18,FGA332,115
18,FGA331,115
17,Furant,115
17,FGA582,115
17,FGA581,115
17,FGA440,115
17,FGA15,115
17,F12269,115
17,FGA99,115
17,F12266,115
17,F2241,115
17,Furang,115
16,FGA490,115
17,Furpol,115
15,Furcep,115
17,F1476,115
17,FGA81,115
16,FGA105,115
16,FGA104,115
16,FGA489,115
17,F3016,115
17,F3015,115
18,FGA175,115
18,FGA174,115
17,FurbGB,115
17,F647,115
17,FGA379,115
17,Tribit,115
17,Trihoe,115
17,Trijac,115
16,Trijoh,115
16,Trimel,115
16,Triowe,115
16,Tricri,115
15,Triwie,115
14,Triqua,115
20,Kinboe,115
19,Kinfis,115
19,Kinxen,115
18,Bratra,115
18,Bradra,115
18,Bratha,115
18,Bramel,115
17,Braset,115
17,Braven,115
17,Bragut,115
17,Brapum,115
18,Bradam,115
18,Chazey,115
17,Chacaly,115
17,Chaafr,115
17,Chacha,115
17,Chadil,115
17,Chasen,115
18,Chanam,115
15,Rhamar,115
14,Rhatem,115
16,Rhaspe,115
16,BGA706,116
16,BGA584,116
16,BGAA2,116
16,BGAA1,116
15,BGA40,116
15,BGA89,116
13,B11604,116
13,BGA583,116
13,BGAA3,116
13,B199,116
14,B983,116
15,B985,116
18,BGA304,116
18,BGA303,116
19,BGAB1,116
19,BGA7,116
15,B11609,116
15,BGA392,116
15,B11697,116
15,B11696,116
17,B3088,116
17,BGA710,116
17,BGA709,116
17,BGA309,116
17,PGA445,116
17,PGA363,116
17,CGA764,116
17,CGA763,116
16,C602,116
16,C601,116
17,CGA642,116
17,CGA430,116
17,CGA429,116
17,C3125,116
18,Calboe,116
17,CGA236,116
17,CGA382,116
17,CGA365,116
17,CGA495,116
17,CGA494,116
16,CGA314,116
16,CGA310,116
16,C985,116
16,C984,116
14,CGA594,116
14,CGA48,116
15,Cl11779,116
15,Cl11778,116
15,C404,116
16,C12265,116
16,C3126,116
16,C3134,116
19,CGA963,116
19,CGA312,116
18,CGA87,116
18,C3043,116
18,CGA557,116
18,CGA368,116
18,CGA364,116
18,CGA46,116
18,CGA45,116
16,C2208,116
18,CGA311,116
18,C11776,116
18,CGA501,116
18,C3123,116
18,C3121,116
18,CGA453,116
18,CGA383,116
18,C3118,116
18,Calparcri,116
18,FGA516,116
18,FGA513,116
19,FGA456,116
18,FGA465,116
18,F12279,116
18,F12278,116
18,FGA332,116
18,FGA331,116
17,Furant,116
18,FGA582,116
18,FGA581,116
18,FGA440,116
18,FGA15,116
17,F12269,116
18,FGA99,116
19,F12266,116
19,F2241,116
18,Furang,116
18,FGA490,116
17,Furpol,116
17,Furcep,116
18,F1476,116
18,FGA81,116
16,FGA105,116
16,FGA104,116
17,FGA489,116
18,F3016,116
18,F3015,116
17,FGA175,116
17,FGA174,116
16,FurbGB,116
18,F647,116
18,FGA379,116
17,Tribit,116
17,Trihoe,116
16,Trijac,116
18,Trijoh,116
18,Trimel,116
18,Triowe,116
19,Tricri,116
17,Triwie,116
18,Triqua,116
19,Kinboe,116
18,Kinfis,116
17,Kinxen,116
17,Bratra,116
17,Bradra,116
17,Bratha,116
17,Bramel,116
16,Braset,116
16,Braven,116
16,Bragut,116
17,Brapum,116
18,Bradam,116
17,Chazey,116
17,Chacaly,116
17,Chaafr,116
17,Chacha,116
15,Chadil,116
16,Chasen,116
15,Chanam,116
18,Rhamar,116
17,Rhatem,116
17,Rhaspe,116
18,BGA706,117
18,BGA584,117
18,BGAA2,117
18,BGAA1,117
19,BGA40,117
19,BGA89,117
17,B11604,117
17,BGA583,117
16,BGAA3,117
16,B199,117
18,B983,117
18,B985,117
16,BGA304,117
16,BGA303,117
17,BGAB1,117
17,BGA7,117
18,B11609,117
18,BGA392,117
19,B11697,117
19,B11696,117
19,B3088,117
20,BGA710,117
20,BGA709,117
18,BGA309,117
18,PGA445,117
18,PGA363,117
19,CGA764,117
19,CGA763,117
18,C602,117
18,C601,117
19,CGA642,117
19,CGA430,117
19,CGA429,117
19,C3125,117
19,Calboe,117
19,CGA236,117
19,CGA382,117
19,CGA365,117
19,CGA495,117
19,CGA494,117
19,CGA314,117
19,CGA310,117
19,C985,117
19,C984,117
19,CGA594,117
19,CGA48,117
19,Cl11779,117
19,Cl11778,117
19,C404,117
18,C12265,117
19,C3126,117
19,C3134,117
17,CGA963,117
17,CGA312,117
18,CGA87,117
18,C3043,117
18,CGA557,117
18,CGA368,117
18,CGA364,117
18,CGA46,117
18,CGA45,117
17,C2208,117
18,CGA311,117
20,C11776,117
20,CGA501,117
18,C3123,117
18,C3121,117
18,CGA453,117
18,CGA383,117
18,C3118,117
18,Calparcri,117
18,FGA516,117
18,FGA513,117
17,FGA456,117
17,FGA465,117
19,F12279,117
19,F12278,117
19,FGA332,117
19,FGA331,117
19,Furant,117
19,FGA582,117
19,FGA581,117
19,FGA440,117
19,FGA15,117
19,F12269,117
19,FGA99,117
20,F12266,117
20,F2241,117
19,Furang,117
19,FGA490,117
17,Furpol,117
18,Furcep,117
20,F1476,117
20,FGA81,117
18,FGA105,117
18,FGA104,117
18,FGA489,117
18,F3016,117
18,F3015,117
20,FGA175,117
20,FGA174,117
19,FurbGB,117
18,F647,117
18,FGA379,117
16,Tribit,117
16,Trihoe,117
16,Trijac,117
14,Trijoh,117
16,Trimel,117
13,Triowe,117
16,Tricri,117
17,Triwie,117
16,Triqua,117
18,Kinboe,117
17,Kinfis,117
18,Kinxen,117
16,Bratra,117
16,Bradra,117
16,Bratha,117
16,Bramel,117
16,Braset,117
16,Braven,117
16,Bragut,117
18,Brapum,117
18,Bradam,117
18,Chazey,117
17,Chacaly,117
18,Chaafr,117
18,Chacha,117
18,Chadil,117
18,Chasen,117
19,Chanam,117
18,Rhamar,117
19,Rhatem,117
18,Rhaspe,117
15,BGA706,118
15,BGA584,118
15,BGAA2,118
15,BGAA1,118
15,BGA40,118
15,BGA89,118
16,B11604,118
16,BGA583,118
15,BGAA3,118
15,B199,118
14,B983,118
15,B985,118
17,BGA304,118
17,BGA303,118
16,BGAB1,118
16,BGA7,118
16,B11609,118
16,BGA392,118
17,B11697,118
17,B11696,118
16,B3088,118
15,BGA710,118
15,BGA709,118
16,BGA309,118
12,PGA445,118
12,PGA363,118
18,CGA764,118
18,CGA763,118
18,C602,118
18,C601,118
17,CGA642,118
18,CGA430,118
18,CGA429,118
16,C3125,118
16,Calboe,118
18,CGA236,118
18,CGA382,118
18,CGA365,118
18,CGA495,118
18,CGA494,118
18,CGA314,118
18,CGA310,118
19,C985,118
19,C984,118
18,CGA594,118
18,CGA48,118
18,Cl11779,118
18,Cl11778,118
17,C404,118
18,C12265,118
17,C3126,118
17,C3134,118
17,CGA963,118
17,CGA312,118
15,CGA87,118
14,C3043,118
15,CGA557,118
15,CGA368,118
14,CGA364,118
15,CGA46,118
15,CGA45,118
15,C2208,118
13,CGA311,118
18,C11776,118
18,CGA501,118
17,C3123,118
17,C3121,118
17,CGA453,118
17,CGA383,118
16,C3118,118
16,Calparcri,118
17,FGA516,118
17,FGA513,118
16,FGA456,118
16,FGA465,118
16,F12279,118
16,F12278,118
16,FGA332,118
16,FGA331,118
16,Furant,118
16,FGA582,118
16,FGA581,118
16,FGA440,118
16,FGA15,118
16,F12269,118
16,FGA99,118
15,F12266,118
15,F2241,118
15,Furang,118
15,FGA490,118
16,Furpol,118
18,Furcep,118
15,F1476,118
15,FGA81,118
16,FGA105,118
16,FGA104,118
14,FGA489,118
15,F3016,118
15,F3015,118
15,FGA175,118
15,FGA174,118
14,FurbGB,118
16,F647,118
16,FGA379,118
17,Tribit,118
17,Trihoe,118
16,Trijac,118
16,Trijoh,118
18,Trimel,118
16,Triowe,118
16,Tricri,118
15,Triwie,118
16,Triqua,118
17,Kinboe,118
17,Kinfis,118
16,Kinxen,118
16,Bratra,118
16,Bradra,118
16,Bratha,118
16,Bramel,118
16,Braset,118
16,Braven,118
16,Bragut,118
16,Brapum,118
16,Bradam,118
19,Chazey,118
19,Chacaly,118
19,Chaafr,118
19,Chacha,118
19,Chadil,118
18,Chasen,118
21,Chanam,118
16,Rhamar,118
17,Rhatem,118
16,Rhaspe,118
16,BGA706,119
16,BGA584,119
16,BGAA2,119
16,BGAA1,119
18,BGA40,119
18,BGA89,119
12,B11604,119
12,BGA583,119
15,BGAA3,119
15,B199,119
14,B983,119
14,B985,119
15,BGA304,119
15,BGA303,119
14,BGAB1,119
14,BGA7,119
17,B11609,119
16,BGA392,119
15,B11697,119
15,B11696,119
16,B3088,119
16,BGA710,119
16,BGA709,119
16,BGA309,119
19,PGA445,119
19,PGA363,119
18,CGA764,119
18,CGA763,119
18,C602,119
18,C601,119
19,CGA642,119
19,CGA430,119
19,CGA429,119
19,C3125,119
17,Calboe,119
18,CGA236,119
17,CGA382,119
17,CGA365,119
18,CGA495,119
18,CGA494,119
18,CGA314,119
18,CGA310,119
17,C985,119
17,C984,119
18,CGA594,119
18,CGA48,119
18,Cl11779,119
18,Cl11778,119
18,C404,119
17,C12265,119
17,C3126,119
17,C3134,119
18,CGA963,119
18,CGA312,119
19,CGA87,119
19,C3043,119
19,CGA557,119
19,CGA368,119
19,CGA364,119
20,CGA46,119
20,CGA45,119
19,C2208,119
18,CGA311,119
16,C11776,119
16,CGA501,119
16,C3123,119
16,C3121,119
17,CGA453,119
17,CGA383,119
17,C3118,119
17,Calparcri,119
20,FGA516,119
20,FGA513,119
20,FGA456,119
20,FGA465,119
20,F12279,119
20,F12278,119
20,FGA332,119
20,FGA331,119
20,Furant,119
20,FGA582,119
20,FGA581,119
20,FGA440,119
20,FGA15,119
19,F12269,119
19,FGA99,119
20,F12266,119
20,F2241,119
21,Furang,119
20,FGA490,119
19,Furpol,119
20,Furcep,119
20,F1476,119
20,FGA81,119
20,FGA105,119
20,FGA104,119
20,FGA489,119
20,F3016,119
20,F3015,119
20,FGA175,119
20,FGA174,119
20,FurbGB,119
20,F647,119
20,FGA379,119
15,Tribit,119
15,Trihoe,119
14,Trijac,119
17,Trijoh,119
16,Trimel,119
17,Triowe,119
19,Tricri,119
18,Triwie,119
18,Triqua,119
18,Kinboe,119
19,Kinfis,119
18,Kinxen,119
19,Bratra,119
19,Bradra,119
17,Bratha,119
17,Bramel,119
18,Braset,119
19,Braven,119
19,Bragut,119
18,Brapum,119
18,Bradam,119
19,Chazey,119
19,Chacaly,119
19,Chaafr,119
19,Chacha,119
19,Chadil,119
19,Chasen,119
18,Chanam,119
18,Rhamar,119
17,Rhatem,119
16,Rhaspe,119
16,BGA706,120
16,BGA584,120
16,BGAA2,120
16,BGAA1,120
15,BGA40,120
15,BGA89,120
