NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	8.0431e-47	4.30009e-42	4.28987e-38	1.38881e-34	2.01892e-31	1.53994e-28	6.73007e-26	1.77765e-23	2.93161e-21	3.07418e-19	2.06481e-17	1.61343e-11	1.18788e-08	3.35409e-06	0.000341854	0.0116165	0.12078	0.367855	0.355706	0.124581	0.0179052	0.00117284	3.81443e-05	6.60488e-07	6.44762e-09	3.72159e-11	1.32689e-13	3.93567e-18	2.28137e-19	
Leiolep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N2	1.34748e-67	3.56122e-60	1.16602e-53	1.11573e-47	4.28055e-42	7.60847e-37	6.74817e-32	3.09618e-27	7.4263e-23	9.21625e-19	5.74017e-15	1.70087e-11	2.20716e-08	1.10855e-05	0.00179396	0.0705551	0.434371	0.419353	0.0709049	0.00296796	4.22783e-05	2.54175e-07	7.48891e-10	1.20499e-12	1.14825e-15	6.89694e-19	2.74294e-22	7.55835e-26	1.88963e-29	
N3	4.71852e-65	5.28405e-58	8.08943e-52	3.7196e-46	7.06646e-41	6.43063e-36	3.03173e-31	7.71745e-27	1.07925e-22	8.28008e-19	3.42035e-15	7.32551e-12	7.64662e-09	3.53164e-06	0.000619147	0.0319133	0.316107	0.515016	0.128361	0.00781085	0.000167516	1.58939e-06	7.75244e-09	2.15963e-11	3.71153e-14	4.17225e-17	3.21152e-20	1.76628e-23	9.36451e-27	
N4	1.63441e-69	2.61451e-67	3.95826e-64	1.32667e-57	1.84645e-51	1.20553e-45	4.00039e-40	7.04333e-35	6.70461e-30	3.45059e-25	9.43635e-21	1.32257e-16	8.95231e-13	2.6701e-09	3.04783e-06	0.00106594	0.0793611	0.696039	0.215298	0.00815746	7.49567e-05	2.43142e-07	3.49345e-10	2.5803e-13	1.08698e-16	2.81709e-20	4.75555e-24	5.46759e-28	5.12608e-32	
N5	7.86164e-79	7.60188e-71	8.62238e-64	2.84819e-57	3.778e-51	2.33778e-45	7.31192e-40	1.20685e-34	1.07128e-29	5.11594e-25	1.29261e-20	1.66864e-16	1.03942e-12	2.86258e-09	3.05111e-06	0.00102168	0.0759782	0.672885	0.239	0.0109869	0.000124726	5.00357e-07	8.8414e-10	7.96659e-13	4.05758e-16	1.25984e-19	2.52499e-23	3.42126e-27	3.8807e-31	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N6	5.60504e-70	9.45585e-63	2.1088e-56	1.43e-50	4.06319e-45	5.62021e-40	4.10363e-35	1.65394e-30	3.76009e-26	4.84276e-22	3.49525e-18	1.37665e-14	2.82829e-11	2.82607e-08	1.23393e-05	0.00198853	0.0889228	0.640764	0.252156	0.0158605	0.000294222	2.21914e-06	8.24518e-09	1.71157e-11	2.1679e-14	1.78734e-17	1.00753e-20	4.04557e-24	1.52114e-27	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
