NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	1.53247e-85	2.33541e-62	2.49784e-56	4.99852e-51	3.18445e-46	7.72031e-42	7.30136e-38	2.08461e-34	1.77424e-31	2.02932e-29	4.19523e-26	1.15941e-22	1.67439e-19	5.36548e-13	4.39442e-08	0.000393078	0.167038	0.767625	0.0646994	0.000245066	9.88109e-08	6.85731e-12	1.63971e-18	3.38505e-21	3.81671e-24	2.41244e-27	8.59879e-31	1.70426e-34	1.89284e-38	
N2	4.91668e-87	1.29147e-63	4.33865e-57	3.04819e-51	7.66366e-46	8.33903e-41	4.24344e-36	1.01413e-31	9.54411e-28	4.362e-24	5.66772e-20	4.3805e-16	1.81659e-12	3.7739e-09	3.51907e-06	0.00122234	0.109409	0.721153	0.162931	0.0052362	4.50727e-05	1.41426e-07	1.92466e-10	1.26232e-13	4.2835e-17	1.02051e-20	2.02045e-23	1.19274e-26	2.76228e-28	
N3	2.06194e-91	3.88878e-67	5.5139e-60	1.42823e-53	1.15237e-47	3.48984e-42	4.16172e-37	1.8327e-32	1.62267e-28	7.26524e-28	1.68792e-24	6.22835e-20	1.22576e-15	1.15402e-11	4.58363e-08	6.26534e-05	0.0203884	0.718068	0.255031	0.00642028	2.92659e-05	3.81904e-08	1.8352e-11	3.77402e-15	3.64295e-19	1.74339e-23	4.25599e-28	5.40419e-33	1.1729e-37	
N4	4.07258e-96	7.69933e-72	1.3236e-64	4.29564e-58	4.7579e-52	2.34636e-46	5.83821e-41	7.03229e-36	2.37918e-31	1.84788e-28	5.51551e-24	1.80867e-19	3.0155e-15	2.35916e-11	7.66332e-08	8.47163e-05	0.0224534	0.693471	0.275393	0.00854893	4.97464e-05	8.29474e-08	5.03376e-11	1.28636e-14	1.51645e-18	8.76809e-23	8.17483e-27	1.26266e-30	4.70747e-33	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N5	6.13065e-89	1.34304e-65	3.44474e-59	1.69938e-53	2.9581e-48	2.51237e-43	1.37713e-38	5.88681e-34	2.0056e-29	5.00914e-25	7.6544e-21	6.54056e-17	3.00155e-13	6.94521e-10	7.32647e-07	0.000298976	0.0353703	0.671106	0.280985	0.0121162	0.00012314	4.26832e-07	6.16411e-10	4.1758e-13	1.42552e-16	2.56059e-20	4.82624e-24	2.10842e-27	2.34356e-29	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N6	4.40246e-94	1.00456e-69	1.73079e-62	5.46452e-56	5.39799e-50	2.01818e-44	3.00936e-39	1.70129e-34	2.44899e-30	5.39043e-29	3.73135e-26	1.66281e-21	4.8781e-17	7.37918e-13	4.98676e-09	1.26415e-05	0.00874479	0.807467	0.181455	0.00231475	5.58046e-06	4.07531e-09	1.14915e-12	1.43932e-16	8.7075e-21	2.66902e-25	4.27063e-30	3.90141e-35	2.67814e-39	
N7	9.78596e-87	3.28669e-63	9.76352e-57	5.41478e-51	9.57963e-46	6.50125e-41	1.79582e-36	1.92476e-32	4.99886e-29	1.49628e-26	3.00268e-22	4.08387e-18	3.0434e-14	1.16501e-10	2.07028e-07	0.000144411	0.0290688	0.837542	0.13085	0.00238346	1.11327e-05	1.88345e-08	1.38906e-11	4.98033e-15	9.26821e-19	9.28425e-23	5.10028e-27	1.59193e-31	1.70379e-35	
B11696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B11609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N8	6.78734e-106	1.88879e-80	3.53877e-72	1.17597e-64	1.10968e-57	4.23118e-51	6.08422e-45	3.14999e-39	3.55088e-34	4.28682e-33	2.90939e-30	2.47498e-25	3.35297e-20	2.9875e-15	1.09268e-10	1.32657e-06	0.00358644	0.84557	0.149988	0.000853321	6.62364e-07	1.27153e-10	8.20197e-15	2.12121e-19	2.44369e-24	1.33529e-29	7.61606e-35	1.07199e-39	1.11436e-42	
