name,MODEL,AICw,Log-likelihood,AIC,C_lossC,C_gainC,CR_lossC,CR_gainC,CR_dup,CD_lossC,CD_gainC,CD_dup,CDE_lossC,CDE_gainC,CDE_dup,CDE_demi,L_lossC,L_gainC,L_lossL,L_gainL,LR_lossC,LR_gainC,LR_lossL,LR_gainL,LR_dup,LD_lossC,LD_gainC,LD_lossL,LD_gainL,LD_dup,LDE_lossC,LDE_gainC,LDE_lossL,LDE_gainL,LDE_dup,LDE_demi
02B_18-root-exclude_out,LINEAR_RATE_DEMI,0.023,-161.8,333.5,0.07879851909999999,0.0383657008,0.0786331497,0.0382830161,0,0.0788812038,0.039688655999999996,0,0.0357197904,0.0170330482,0,0.0055398749,0.11178971439999999,0.0096741099,-0.0029766491999999997,0.0014056399,0.0812790601,0.0074416230000000005,-9.095317e-4,0.0018190634,0,0.0812790601,0.0074416230000000005,-9.095317e-4,0.0018190634,0,4.134235e-4,0.0071935689,0.0028112798,8.26847e-4,0,0.0061186678
02B_18-root-exclude_out,LINEAR_RATE_DEMI_EST,0.004,-162.4,336.8,0.07879851909999999,0.0383657008,0.0786331497,0.0382830161,0,0.0788812038,0.039688655999999996,0,0.0357197904,0.0170330482,0,0.0055398749,0.11178971439999999,0.0096741099,-0.0029766491999999997,0.0014056399,0.0812790601,0.0074416230000000005,-9.095317e-4,0.0018190634,0,0.0812790601,0.0074416230000000005,-9.095317e-4,0.0018190634,0,4.134235e-4,0.0071935689,0.0028112798,8.26847e-4,0,0.0061186678
02B_18-root-exclude_out,LINEAR_RATE_NO_DUPL,0.2,-160.6,329.2,0.07879851909999999,0.0383657008,0.0786331497,0.0382830161,0,0.0788812038,0.039688655999999996,0,0.0357197904,0.0170330482,0,0.0055398749,0.11178971439999999,0.0096741099,-0.0029766491999999997,0.0014056399,0.0812790601,0.0074416230000000005,-9.095317e-4,0.0018190634,0,0.0812790601,0.0074416230000000005,-9.095317e-4,0.0018190634,0,4.134235e-4,0.0071935689,0.0028112798,8.26847e-4,0,0.0061186678
03A_estimate_noO_out,CONST_RATE,0.001,-169.4,344.7,0,0.16868513159999998,0.07959024640000001,0.0352648748,7.994555999999999e-4,0.07808016359999999,0.0349983896,4.44142e-4,0.0286027448,0.017854508399999997,0,0.00888284,0,0.031978224,0,0.0090604968,0.08323221079999998,4.44142e-4,-8.88284e-4,0.0023983668,7.994555999999999e-4,0.0842981516,0,-0.0010659407999999999,0.0023983668,4.44142e-4,0.0120806624,0.003997278,0.0010659407999999999,9.771124e-4,0,0.00888284
03A_estimate_noO_out,CONST_RATE_DEMI,0,-170,346.1,0,0.16868513159999998,0.07959024640000001,0.0352648748,7.994555999999999e-4,0.07808016359999999,0.0349983896,4.44142e-4,0.0286027448,0.017854508399999997,0,0.00888284,0,0.031978224,0,0.0090604968,0.08323221079999998,4.44142e-4,-8.88284e-4,0.0023983668,7.994555999999999e-4,0.0842981516,0,-0.0010659407999999999,0.0023983668,4.44142e-4,0.0120806624,0.003997278,0.0010659407999999999,9.771124e-4,0,0.00888284
03A_estimate_noO_out,CONST_RATE_DEMI_EST,0.949,-161.2,330.3,0,0.16868513159999998,0.07959024640000001,0.0352648748,7.994555999999999e-4,0.07808016359999999,0.0349983896,4.44142e-4,0.0286027448,0.017854508399999997,0,0.00888284,0,0.031978224,0,0.0090604968,0.08323221079999998,4.44142e-4,-8.88284e-4,0.0023983668,7.994555999999999e-4,0.0842981516,0,-0.0010659407999999999,0.0023983668,4.44142e-4,0.0120806624,0.003997278,0.0010659407999999999,9.771124e-4,0,0.00888284
03A_estimate_noO_out,CONST_RATE_NO_DUPL,0,-183.6,371.2,0,0.16868513159999998,0.07959024640000001,0.0352648748,7.994555999999999e-4,0.07808016359999999,0.0349983896,4.44142e-4,0.0286027448,0.017854508399999997,0,0.00888284,0,0.031978224,0,0.0090604968,0.08323221079999998,4.44142e-4,-8.88284e-4,0.0023983668,7.994555999999999e-4,0.0842981516,0,-0.0010659407999999999,0.0023983668,4.44142e-4,0.0120806624,0.003997278,0.0010659407999999999,9.771124e-4,0,0.00888284
03A_estimate_noO_out,LINEAR_RATE,0,-169.5,348.9,0,0.16868513159999998,0.07959024640000001,0.0352648748,7.994555999999999e-4,0.07808016359999999,0.0349983896,4.44142e-4,0.0286027448,0.017854508399999997,0,0.00888284,0,0.031978224,0,0.0090604968,0.08323221079999998,4.44142e-4,-8.88284e-4,0.0023983668,7.994555999999999e-4,0.0842981516,0,-0.0010659407999999999,0.0023983668,4.44142e-4,0.0120806624,0.003997278,0.0010659407999999999,9.771124e-4,0,0.00888284
03A_estimate_noO_out,LINEAR_RATE_DEMI,0,-170.1,350.1,0,0.16868513159999998,0.07959024640000001,0.0352648748,7.994555999999999e-4,0.07808016359999999,0.0349983896,4.44142e-4,0.0286027448,0.017854508399999997,0,0.00888284,0,0.031978224,0,0.0090604968,0.08323221079999998,4.44142e-4,-8.88284e-4,0.0023983668,7.994555999999999e-4,0.0842981516,0,-0.0010659407999999999,0.0023983668,4.44142e-4,0.0120806624,0.003997278,0.0010659407999999999,9.771124e-4,0,0.00888284
03A_estimate_noO_out,LINEAR_RATE_DEMI_EST,0.05,-162.1,336.2,0,0.16868513159999998,0.07959024640000001,0.0352648748,7.994555999999999e-4,0.07808016359999999,0.0349983896,4.44142e-4,0.0286027448,0.017854508399999997,0,0.00888284,0,0.031978224,0,0.0090604968,0.08323221079999998,4.44142e-4,-8.88284e-4,0.0023983668,7.994555999999999e-4,0.0842981516,0,-0.0010659407999999999,0.0023983668,4.44142e-4,0.0120806624,0.003997278,0.0010659407999999999,9.771124e-4,0,0.00888284
03A_estimate_noO_out,LINEAR_RATE_NO_DUPL,0,-179.1,366.1,0,0.16868513159999998,0.07959024640000001,0.0352648748,7.994555999999999e-4,0.07808016359999999,0.0349983896,4.44142e-4,0.0286027448,0.017854508399999997,0,0.00888284,0,0.031978224,0,0.0090604968,0.08323221079999998,4.44142e-4,-8.88284e-4,0.0023983668,7.994555999999999e-4,0.0842981516,0,-0.0010659407999999999,0.0023983668,4.44142e-4,0.0120806624,0.003997278,0.0010659407999999999,9.771124e-4,0,0.00888284
03B_estimate-exclude_out,CONST_RATE,0,-162.2,330.5,0.0848345022,0.0269552122,0.0888860525,0.0240612477,0,0.08764578199999999,0.0255495723,0,0.0266244734,0.0153793542,0,0.0072762536,0.0883899443,0,-0.0014883245999999998,0.0021498022,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0112451192,0.0034727574,0.0013229552,9.095317e-4,0,0.0072762536
03B_estimate-exclude_out,CONST_RATE_DEMI,0,-162.2,330.5,0.0848345022,0.0269552122,0.0888860525,0.0240612477,0,0.08764578199999999,0.0255495723,0,0.0266244734,0.0153793542,0,0.0072762536,0.0883899443,0,-0.0014883245999999998,0.0021498022,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0112451192,0.0034727574,0.0013229552,9.095317e-4,0,0.0072762536
03B_estimate-exclude_out,CONST_RATE_DEMI_EST,0.954,-152.8,313.6,0.0848345022,0.0269552122,0.0888860525,0.0240612477,0,0.08764578199999999,0.0255495723,0,0.0266244734,0.0153793542,0,0.0072762536,0.0883899443,0,-0.0014883245999999998,0.0021498022,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0112451192,0.0034727574,0.0013229552,9.095317e-4,0,0.0072762536
03B_estimate-exclude_out,CONST_RATE_NO_DUPL,0.001,-162.2,328.5,0.0848345022,0.0269552122,0.0888860525,0.0240612477,0,0.08764578199999999,0.0255495723,0,0.0266244734,0.0153793542,0,0.0072762536,0.0883899443,0,-0.0014883245999999998,0.0021498022,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0112451192,0.0034727574,0.0013229552,9.095317e-4,0,0.0072762536
03B_estimate-exclude_out,LINEAR_RATE,0,-161.9,333.9,0.0848345022,0.0269552122,0.0888860525,0.0240612477,0,0.08764578199999999,0.0255495723,0,0.0266244734,0.0153793542,0,0.0072762536,0.0883899443,0,-0.0014883245999999998,0.0021498022,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0112451192,0.0034727574,0.0013229552,9.095317e-4,0,0.0072762536
03B_estimate-exclude_out,LINEAR_RATE_DEMI,0,-161.9,333.9,0.0848345022,0.0269552122,0.0888860525,0.0240612477,0,0.08764578199999999,0.0255495723,0,0.0266244734,0.0153793542,0,0.0072762536,0.0883899443,0,-0.0014883245999999998,0.0021498022,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0112451192,0.0034727574,0.0013229552,9.095317e-4,0,0.0072762536
03B_estimate-exclude_out,LINEAR_RATE_DEMI_EST,0.045,-153.9,319.7,0.0848345022,0.0269552122,0.0888860525,0.0240612477,0,0.08764578199999999,0.0255495723,0,0.0266244734,0.0153793542,0,0.0072762536,0.0883899443,0,-0.0014883245999999998,0.0021498022,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0112451192,0.0034727574,0.0013229552,9.095317e-4,0,0.0072762536
03B_estimate-exclude_out,LINEAR_RATE_NO_DUPL,0,-161.9,331.9,0.0848345022,0.0269552122,0.0888860525,0.0240612477,0,0.08764578199999999,0.0255495723,0,0.0266244734,0.0153793542,0,0.0072762536,0.0883899443,0,-0.0014883245999999998,0.0021498022,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0883899443,0,-0.0014883245999999998,0.0021498022,0,0.0112451192,0.0034727574,0.0013229552,9.095317e-4,0,0.0072762536
