NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
N1	2.04066e-30	9.52411e-29	5.61498e-27	2.94589e-25	1.34672e-23	5.31155e-22	1.78815e-20	5.07605e-19	1.19809e-17	2.3132e-16	3.58443e-15	4.35869e-14	4.05027e-13	2.78729e-12	1.36984e-11	0.153888	0.343856	0.502256	1.44778e-10	9.51324e-11	4.42266e-11	1.50518e-11	3.86597e-12	7.69507e-13	1.21456e-13	1.55071e-14	1.63149e-15	1.45791e-16	1.39806e-17	
Leiolep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N2	8.0462e-49	1.40536e-44	2.29462e-40	2.9177e-36	2.84159e-32	2.08059e-28	1.11853e-24	4.27827e-21	1.11845e-17	1.90519e-14	1.97099e-11	1.13529e-08	3.26918e-06	0.000406725	0.0178617	0.208991	0.490535	0.252049	0.0292011	0.000940972	1.09686e-05	5.64187e-08	1.4763e-10	2.17981e-13	1.96294e-16	1.14458e-19	4.53076e-23	1.26688e-26	2.9632e-30	
N3	1.31009e-46	8.90758e-43	6.52816e-39	4.02347e-35	2.03059e-31	8.14631e-28	2.51495e-24	5.77341e-21	9.49695e-18	1.07344e-14	7.92151e-12	3.57633e-09	9.06311e-07	0.000114299	0.00601171	0.101305	0.408528	0.392878	0.0856344	0.0053967	0.000129979	1.45046e-06	8.57005e-09	2.95229e-11	6.3742e-14	9.1521e-17	1.06117e-19	4.31307e-21	5.72468e-22	
N4	2.3584e-57	6.48479e-53	1.53506e-48	2.73249e-44	3.69874e-40	3.93008e-36	3.40362e-32	2.43421e-28	1.42914e-24	8.15268e-21	3.64243e-17	9.93841e-14	1.52323e-10	1.17549e-07	3.91869e-05	0.00452238	0.131299	0.627241	0.224616	0.0121123	0.000169585	8.57914e-07	1.93545e-09	2.2458e-12	1.48431e-15	6.0295e-19	1.59659e-22	2.92169e-26	6.34989e-30	
N5	1.51863e-59	7.8471e-55	3.70758e-50	1.37978e-45	3.98917e-41	8.83766e-37	1.47649e-32	1.82011e-28	1.61173e-24	9.95455e-21	4.03424e-17	1.00384e-13	1.42074e-10	1.03252e-07	3.3418e-05	0.00391333	0.120725	0.605842	0.252223	0.0169563	0.000304354	1.9889e-06	5.78866e-09	8.62221e-12	7.26764e-15	3.7388e-18	1.24637e-21	5.62551e-25	3.07438e-26	
B3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N6	1.39812e-52	1.81465e-48	2.37888e-44	2.55156e-40	2.20037e-36	1.4989e-32	7.90883e-29	3.16044e-25	9.31517e-22	1.96168e-18	2.83839e-15	2.68637e-12	1.5607e-09	5.11325e-07	8.39472e-05	0.00580577	0.128666	0.574865	0.266163	0.0237499	0.000658791	7.53766e-06	4.25507e-08	1.33836e-10	2.55928e-13	3.17607e-16	2.69225e-19	2.30385e-22	1.7204e-23	
BGA709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
BGA309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
