#Nodes with GAIN events with expectation above 0.5
Leiolep: 1.37349
Furcep: 1.88782
N57: 1.87378
N63: 1.05426
N64: 1.91725
N75: 1.03362
C3125: 1.30139
N93: 1.39874
C2208: 1.00039
Riebrev: 2.50444
Total number of gain events: 23.9583
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
Leiolep: 1.58434
N2: 1.0635
Rhaspe: 1.71694
Rhamar: 1.65096
Rhatem: 0.780588
N34: 1.1189
N38: 1.01101
N43: 0.959403
N46: 0.769696
FGA465: 0.954159
N59: 0.722643
N61: 0.710131
FGA489: 1.00294
N70: 0.618871
N74: 0.976519
Calboe: 2.45973
N79: 1.60545
N80: 1.34659
N81: 1.45441
N86: 0.977411
N89: 1.54868
C404: 1.01653
N97: 1.00451
N107: 0.965336
N129: 1.14201
Total number of loss events: 37.9124
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 5.94841e-20
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
Leiolep: 1.75904
N2: 0.891468
N3: 0.55732
N34: 0.999635
N65: 0.672148
N113: 0.958778
N117: 0.968604
N119: 0.621737
Riebrev: 1.95311
N129: 0.945227
Total number of demi-dulications events: 13.1111
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
N72	0.201592	0.0276558	2.26315e-48	3.30674e-06	0
CGA642	0.0559453	0.0234238	0	2.92243e-08	0
N73	0.00967312	0.00575872	6.25907e-47	1.33274e-08	0
N74	0.0051301	0.976519	1.48714e-56	1.58076e-08	0
CGA763	0	2.07124e-06	0	7.81417e-15	0
CGA764	0	2.07124e-06	0	7.81417e-15	0
N75	1.03362	0.00501896	4.89773e-57	1.79986e-08	0
C601	1.76899e-06	1.10885e-08	0	3.60887e-12	0
C602	1.76899e-06	1.10885e-08	0	3.60887e-12	0
N76	0.00207639	0.0186909	2.98667e-44	3.29549e-07	0
CGA236	0.275522	0.0524406	0	4.49466e-06	0
N77	0.00172309	0.186852	2.31931e-37	1.1034e-07	0
N78	0.0469587	0.120269	1.62486e-34	5.0732e-08	0
Calboe	0.0068655	2.45973	0	3.14216e-08	0
C3125	1.30139	0.0667134	0	0.0259624	0
N79	0.0139281	1.60545	1.22018e-53	8.78764e-07	0
CGA429	0	0	0	0	0
CGA430	0	0	0	0	0
N80	4.16413e-05	1.34659	3.06387e-47	3.08802e-06	0
N81	0.0211163	1.45441	4.09242e-56	3.87938e-07	0
C985	0	0	0	0	0
C984	0	0	0	0	0
N82	0.000674129	0.160256	2.43686e-37	2.40621e-07	0
N83	0.0479187	0.321425	2.16242e-43	1.83836e-07	0
CGA310	0.00012265	0.000310538	0	2.99963e-10	0
CGA314	0.00012265	0.000310538	0	2.99963e-10	0
N84	0.00988789	0.318351	5.69183e-37	1.53372e-07	0
N85	0.0801207	0.0448361	8.93994e-56	9.33241e-09	0
CGA382	0.000124647	0.000120984	0	1.42673e-10	0
CGA365	0.000124647	0.000120984	0	1.42673e-10	0
N86	0.0127028	0.977411	1.06266e-56	9.13797e-09	0
CGA494	2.41799e-08	3.52934e-06	0	7.31995e-15	0
CGA495	2.41799e-08	3.52934e-06	0	7.31995e-15	0
N87	0.229562	0.0251624	4.6721e-46	0.00015068	0
N88	0.00293719	0.0530166	8.03538e-43	1.5899e-06	0
C12265	0.457958	0.0210834	0	2.6499e-06	0
N89	0.00160784	1.54868	2.96504e-44	1.97973e-06	0
C404	0.00604601	1.01653	0	1.07253e-08	0
N90	0.00333803	0.0107053	3.36488e-54	1.01413e-08	0
N91	0.00558934	0.00870542	1.28747e-60	6.06793e-10	0
Cl11778	1.19694e-07	2.84045e-07	0	7.29748e-15	0
Cl11779	1.19694e-07	2.84045e-07	0	7.29748e-15	0
N92	0.00227707	0.00532739	1.60805e-51	6.05246e-10	0
CGA594	0.000454952	0.000520875	0	1.84104e-12	0
CGA48	0.000454952	0.000520875	0	1.84104e-12	0
N93	1.39874	0.0120256	6.2902e-56	2.00901e-05	0
C3134	5.33447e-06	7.68492e-08	0	8.18561e-10	0
C3126	5.33447e-06	7.68492e-08	0	8.18561e-10	0
N94	0.126782	0.0787783	3.44177e-39	0.0772834	0
CGA311	0.0513875	0.0758465	0	0.000434035	0
N95	0.00597934	0.00143284	1.50643e-40	0.000347906	0
N96	0.00341607	0.0398096	5.89323e-44	8.43139e-05	0
N97	0.0118912	1.00451	3.46487e-60	1.62408e-06	0
CGA45	0	2.80091e-06	0	0	0
CGA46	0	2.80091e-06	0	0	0
N98	0.0070815	0.00136523	2.08701e-48	1.39992e-06	0
N99	0.00599209	0.00429215	3.66171e-45	2.19826e-07	0
N100	0.00338236	0.00341117	1.84072e-58	4.44801e-09	0
C3043	0.000114602	0.000120254	0	6.0639e-12	0
CGA87	0.000114602	0.000120254	0	6.0639e-12	0
N101	0.00325793	0.00328489	8.21625e-58	4.44539e-09	0
CGA368	0.000118699	0.000126198	0	8.68965e-12	0
CGA557	0.000118699	0.000126198	0	8.68965e-12	0
CGA364	0.0201321	0.0184666	0	2.24279e-07	0
C2208	1.00039	0.0293984	0	8.59425e-05	0
N102	0.152185	0.150309	1.84449e-31	0.323896	0
N103	0.00942859	0.0156054	1.48785e-38	0.00383766	0
N104	0.0157987	0.00882666	1.53863e-56	6.70605e-05	0
CGA453	4.01086e-06	3.49315e-06	0	7.65542e-09	0
CGA383	4.01086e-06	3.49315e-06	0	7.65542e-09	0
N105	0.00123436	0.0305473	1.10421e-43	6.51374e-05	0
N106	0.03961	0.00332467	1.16922e-59	1.93044e-06	0
CGA501	2.78062e-07	4.07078e-08	0	6.30048e-12	0
C11776	2.78062e-07	4.07078e-08	0	6.30048e-12	0
N107	0.00162966	0.965336	3.87108e-59	1.9303e-06	0
C3121	1.11107e-08	8.0746e-06	0	0	0
C3123	1.11107e-08	8.0746e-06	0	0	0
N108	0.0298827	0.0290399	1.23099e-42	0.00389825	0
Calparcri	0.000315307	0.000363008	0	6.48417e-06	0
C3118	0.000315307	0.000363008	0	6.48417e-06	0
N109	0.00328168	0.000656708	4.29072e-41	4.36253e-06	0
N110	0.01973	0.0180485	6.35352e-38	0.000131815	0
N111	0.0273456	0.0280095	2.16322e-34	8.61343e-06	0
N112	0.0113356	0.0117623	8.01698e-34	5.36037e-07	0
N113	0.0198843	0.0201585	4.39219e-37	0.958778	0
Triowe	0.0586091	0.0601454	0	0.0410818	0
N114	0.00368662	0.00349856	2.3896e-36	0.0285381	0
Trijoh	0.0436503	0.0453033	0	0.0125433	0
Trimel	0.0436503	0.0453033	0	0.0125433	0
N115	0.0473001	0.0478076	3.35558e-33	1.41626e-07	0
N116	0.00388051	0.00431424	1.92764e-33	2.22393e-07	0
Trihoe	0.0165474	0.0172852	0	4.49987e-08	0
Tribit	0.0165474	0.0172852	0	4.49987e-08	0
Trijac	0.0313687	0.0325404	0	2.70605e-07	0
N117	0.0545435	0.0545236	7.03594e-34	0.968604	0
Tricri	0.055538	0.057808	0	0.0312612	0
N118	0.00815595	0.00854366	3.16188e-35	0.0264456	0
Triwie	0.032239	0.0340621	0	0.00481553	0
Triqua	0.032239	0.0340621	0	0.00481553	0
N119	0.0220806	0.0184271	1.37462e-31	0.621737	0
N120	0.0929258	0.0929241	1.40989e-31	0.35225	0
Kinboe	0.0606665	0.067216	0	0.0258864	0
Kinfis	0.0606665	0.067216	0	0.0258864	0
Kinxen	0.216117	0.224267	0	0.378132	0
N121	0.010255	0.00194445	8.7867e-40	9.18829e-07	0
N122	0.0641713	0.0607887	3.6439e-33	1.19679e-06	0
N123	0.0775919	0.0884235	3.07211e-29	0.000174549	0
N124	0.0129566	0.0150974	3.23785e-35	8.26178e-07	0
N125	0.0026224	0.00259377	1.2403e-35	1.50655e-08	0
Chaafr	0.0183015	0.0187508	0	8.48317e-09	0
Chacha	0.0183015	0.0187508	0	8.48317e-09	0
N126	0.00440074	0.00441054	3.00753e-36	1.61348e-08	0
Chacaly	0.0136394	0.0140501	0	9.71843e-09	0
Chazey	0.0136394	0.0140501	0	9.71843e-09	0
N127	0.0051278	0.00508912	1.51099e-30	5.40867e-07	0
Chadil	0.0591051	0.0623673	0	0.000165225	0
Chasen	0.0591051	0.0623673	0	0.000165225	0
Chanam	0.248682	0.265976	0	0.00108695	0
N128	0.0126369	0.00313066	3.75344e-34	0.0494957	0
Riebrev	2.50444	0.497612	0	1.95311	0
N129	0.214064	1.14201	1.55994e-32	0.945227	0
N130	0.00226051	0.00985941	8.08077e-44	0.00055188	0
N131	0.000169742	0.000369258	2.52654e-52	2.18836e-06	0
Braset	0.0166369	0.0167742	0	1.6998e-07	0
N132	0.00100579	0.00107337	2.09134e-48	1.64522e-07	0
N133	0.00613999	0.00619372	2.00767e-52	5.45084e-09	0
Bramel	0.000770575	0.000786588	0	6.41686e-12	0
Bratha	0.000770575	0.000786588	0	6.41686e-12	0
N134	0.00328969	0.00330697	3.45259e-49	5.41208e-09	0
Bradra	0.00234602	0.00239848	0	4.51683e-11	0
Bratra	0.00234602	0.00239848	0	4.51683e-11	0
N135	0.00684734	0.00708889	3.72068e-52	2.34625e-06	0
Bragut	0.00321593	0.00331115	0	1.36414e-08	0
Braven	0.00321593	0.00331115	0	1.36414e-08	0
N136	0.00701004	0.0136875	3.86997e-40	0.000541936	0
Brapum	0.0091485	0.0104048	0	1.23734e-05	0
Bradam	0.0091485	0.0104048	0	1.23734e-05	0
#+++++++++++++++++++++++++++++

#Expected number of events from root to leaf
LEAF	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
Leiolep	1.37349	1.58434	0	1.75904	0
B3088	0.755201	1.39785	5.94838e-20	1.89612	0
BGA709	0.735351	1.37799	5.94838e-20	1.89612	0
BGA710	0.735351	1.37799	5.94838e-20	1.89612	0
BGA309	0.735697	1.37834	5.94838e-20	1.89612	0
B11696	0.652499	1.29513	5.94838e-20	1.89612	0
B11697	0.652499	1.29513	5.94838e-20	1.89612	0
B11609	0.646168	1.2888	5.94838e-20	1.89612	0
BGA392	0.646168	1.2888	5.94838e-20	1.89612	0
B985	0.640401	1.28303	5.94838e-20	1.89612	0
B983	0.640401	1.28303	5.94838e-20	1.89612	0
B199	0.616509	1.25914	5.94838e-20	1.89612	0
BGAA3	0.616509	1.25914	5.94838e-20	1.89612	0
B11604	0.616508	1.25914	5.94838e-20	1.89612	0
BGA583	0.616508	1.25914	5.94838e-20	1.89612	0
BGA89	0.624651	1.26728	5.94838e-20	1.89612	0
BGA40	0.624651	1.26728	5.94838e-20	1.89612	0
BGAA2	0.613504	1.25614	5.94838e-20	1.89612	0
BGAA1	0.613504	1.25614	5.94838e-20	1.89612	0
BGA584	0.611208	1.25384	5.94838e-20	1.89612	0
BGA706	0.611208	1.25384	5.94838e-20	1.89612	0
BGA304	0.635448	1.27808	5.94838e-20	1.89612	0
BGA303	0.635448	1.27808	5.94838e-20	1.89612	0
BGAB1	0.636897	1.27953	5.94838e-20	1.89612	0
BGA7	0.636897	1.27953	5.94838e-20	1.89612	0
PGA445	0.905731	1.55257	5.94838e-20	1.89661	0
PGA363	0.905731	1.55257	5.94838e-20	1.89661	0
Rhaspe	0.639772	3.28303	5.94715e-20	0.896997	0
Rhamar	0.636735	3.28025	5.94718e-20	0.89707	0
Rhatem	0.761441	2.40987	5.94718e-20	0.898086	0
FGA379	0.714103	2.28912	5.94715e-20	1.89606	0
F647	0.714103	2.28912	5.94715e-20	1.89606	0
F3016	0.628721	2.27038	5.94715e-20	0.896424	0
F3015	0.628721	2.27038	5.94715e-20	0.896424	0
F1476	0.62717	2.26886	5.94715e-20	0.896424	0
FGA81	0.62717	2.26886	5.94715e-20	0.896424	0
Furcep	2.49635	1.4528	5.94715e-20	0.959376	0
Furpol	0.752769	1.39447	5.94715e-20	0.896428	0
F2241	0.623532	2.26522	5.94715e-20	0.896424	0
F12266	0.623532	2.26522	5.94715e-20	0.896424	0
Furang	0.624059	2.26575	5.94715e-20	0.896424	0
Fga490	0.63254	2.27423	5.94715e-20	0.896424	0
FGA456	0.691607	1.33341	5.94715e-20	0.896424	0
FGA516	0.691448	1.33325	5.94715e-20	0.896424	0
FGA513	0.691448	1.33325	5.94715e-20	0.896424	0
F12278	0.698411	1.34021	5.94715e-20	0.896424	0
F12279	0.698411	1.34021	5.94715e-20	0.896424	0
Furant	0.816211	1.45805	5.94715e-20	0.896429	0
FGA331	2.68101	1.32474	5.94715e-20	0.896444	0
FGA332	2.68101	1.32474	5.94715e-20	0.896444	0
FGA465	0.632746	2.27444	5.94715e-20	0.896424	0
FGA99	0.622975	2.26467	5.94715e-20	0.896424	0
F12269	0.622975	2.26467	5.94715e-20	0.896424	0
FGA15	0.631749	2.27344	5.94715e-20	0.896424	0
FGA440	0.631749	2.27344	5.94715e-20	0.896424	0
FGA581	0.929959	1.57166	5.94715e-20	0.896426	0
FGA582	0.929959	1.57166	5.94715e-20	0.896426	0
FGA104	1.65149	1.30602	5.94715e-20	0.899284	0
FGA105	1.65149	1.30602	5.94715e-20	0.899284	0
FGA489	0.627252	2.26891	5.94715e-20	0.896424	0
FGA174	2.49569	1.33337	5.94715e-20	0.93563	0
FGA175	2.49569	1.33337	5.94715e-20	0.93563	0
FurbGB	0.727883	1.37153	5.94715e-20	0.896919	0
CGA312	0.979528	1.6193	5.94715e-20	1.89636	0
CGA963	0.979528	1.6193	5.94715e-20	1.89636	0
CGA642	0.808656	2.44658	5.94715e-20	1.89635	0
CGA763	0.767514	3.40543	5.94715e-20	1.89635	0
CGA764	0.767514	3.40543	5.94715e-20	1.89635	0
C601	1.796	2.43393	5.94715e-20	1.89635	0
C602	1.796	2.43393	5.94715e-20	1.89635	0
CGA236	0.828717	2.46663	5.94715e-20	1.89635	0
Calboe	0.608742	5.18104	5.94715e-20	1.89634	0
C3125	1.90326	2.78802	5.94715e-20	1.9223	0
CGA429	0.568846	4.20649	5.94715e-20	1.89634	0
CGA430	0.568846	4.20649	5.94715e-20	1.89634	0
C985	0.563537	5.19269	5.94715e-20	1.89634	0
C984	0.563537	5.19269	5.94715e-20	1.89634	0
CGA310	0.591136	4.22027	5.94715e-20	1.89634	0
CGA314	0.591136	4.22027	5.94715e-20	1.89634	0
CGA382	0.633228	4.26184	5.94715e-20	1.89634	0
CGA365	0.633228	4.26184	5.94715e-20	1.89634	0
CGA494	0.565686	5.1943	5.94715e-20	1.89634	0
CGA495	0.565686	5.1943	5.94715e-20	1.89634	0
C12265	1.23253	1.87208	5.94715e-20	1.89635	0
C404	0.782229	4.41621	5.94715e-20	1.89635	0
Cl11778	0.78511	3.41909	5.94715e-20	1.89635	0
Cl11779	0.78511	3.41909	5.94715e-20	1.89635	0
CGA594	0.782253	3.41624	5.94715e-20	1.89635	0
CGA48	0.782253	3.41624	5.94715e-20	1.89635	0
C3134	2.17038	1.81001	5.94715e-20	1.89637	0
C3126	2.17038	1.81001	5.94715e-20	1.89637	0
CGA311	0.687161	1.32826	5.94715e-20	1.89636	0
CGA45	0.65706	2.29816	5.94715e-20	1.89636	0
CGA46	0.65706	2.29816	5.94715e-20	1.89636	0
C3043	0.661739	1.30284	5.94715e-20	1.89636	0
CGA87	0.661739	1.30284	5.94715e-20	1.89636	0
CGA368	0.661619	1.30272	5.94715e-20	1.89636	0
CGA557	0.661619	1.30272	5.94715e-20	1.89636	0
CGA364	0.672382	1.31349	5.94715e-20	1.89636	0
C2208	1.64214	1.28324	5.94715e-20	1.89636	0
CGA453	0.676925	1.31933	5.94715e-20	1.89637	0
CGA383	0.676925	1.31933	5.94715e-20	1.89637	0
CGA501	0.701966	1.34437	5.94715e-20	1.89637	0
C11776	0.701966	1.34437	5.94715e-20	1.89637	0
C3121	0.663986	2.30639	5.94715e-20	1.89637	0
C3123	0.663986	2.30639	5.94715e-20	1.89637	0
Calparcri	0.681891	1.3243	5.94715e-20	1.89637	0
C3118	0.681891	1.3243	5.94715e-20	1.89637	0
Triowe	0.615138	1.25686	5.94715e-20	1.89638	0
Trijoh	0.603866	1.24552	5.94715e-20	1.89638	0
Trimel	0.603866	1.24552	5.94715e-20	1.89638	0
Trihoe	0.604372	1.24597	5.94715e-20	0.89652	0
Tribit	0.604372	1.24597	5.94715e-20	0.89652	0
Trijac	0.615313	1.25691	5.94715e-20	0.89652	0
Tricri	0.63539	1.27713	5.94715e-20	1.89638	0
Triwie	0.620247	1.26193	5.94715e-20	1.89638	0
Triqua	0.620247	1.26193	5.94715e-20	1.89638	0
Kinboe	0.673636	1.31535	5.94715e-20	1.89638	0
Kinfis	0.673636	1.31535	5.94715e-20	1.89638	0
Kinxen	0.736161	1.37948	5.94715e-20	1.89638	0
Chaafr	0.664132	1.30634	5.94715e-20	0.896556	0
Chacha	0.664132	1.30634	5.94715e-20	0.896556	0
Chacaly	0.661248	1.30345	5.94715e-20	0.896556	0
Chazey	0.661248	1.30345	5.94715e-20	0.896556	0
Chadil	0.694484	1.33735	5.94715e-20	0.896721	0
Chasen	0.694484	1.33735	5.94715e-20	0.896721	0
Chanam	0.801342	1.44745	5.94715e-20	0.897468	0
Riebrev	3.00556	1.62143	5.94715e-20	2.89899	0
Braset	0.734256	2.29282	5.94715e-20	1.89166	0
Bramel	0.725535	2.2841	5.94715e-20	1.89166	0
Bratha	0.725535	2.2841	5.94715e-20	1.89166	0
Bradra	0.72426	2.28283	5.94715e-20	1.89166	0
